V4_2,Data_Marking,CV,Time_codelist,Time,Geography_codelist,Geography,Contribution_codelist,Contribution,Contributor_codelist,Contributor,Gender_codelist,Gender,Occupation_codelist,Occupation,Provision_codelist,Provision
,x,60.0,Year,2016,K02000001,,,7% and over,,Employee,,Male,,"Caring, leisure and other service occupations",,Group stakeholder pension
,x,,Year,2016,K02000001,,,Zero,,Employee,,Male,,"Caring, leisure and other service occupations",,Group self-invested personal pension
,x,47.0,Year,2016,K02000001,,,Under 2%,,Employee,,Male,,"Caring, leisure and other service occupations",,Group self-invested personal pension
,x,74.0,Year,2016,K02000001,,,2% to 3%,,Employee,,Male,,"Caring, leisure and other service occupations",,Group self-invested personal pension
,-,0.0,Year,2016,K02000001,,,3% to 4%,,Employee,,Male,,"Caring, leisure and other service occupations",,Group self-invested personal pension
,-,0.0,Year,2016,K02000001,,,4% to 5%,,Employee,,Male,,"Caring, leisure and other service occupations",,Group self-invested personal pension
,-,0.0,Year,2016,K02000001,,,5% to 6%,,Employee,,Male,,"Caring, leisure and other service occupations",,Group self-invested personal pension
,-,0.0,Year,2016,K02000001,,,6% to 7%,,Employee,,Male,,"Caring, leisure and other service occupations",,Group self-invested personal pension
,-,0.0,Year,2016,K02000001,,,7% and over,,Employee,,Male,,"Caring, leisure and other service occupations",,Group self-invested personal pension
24.0,,7.0,Year,2016,K02000001,,,Zero,,Employee,,Male,,Sales and customer service occupations,,All
207.0,,2.0,Year,2016,K02000001,,,Under 2%,,Employee,,Male,,Sales and customer service occupations,,All
31.0,,6.3,Year,2016,K02000001,,,2% to 3%,,Employee,,Male,,Sales and customer service occupations,,All
44.0,,5.2,Year,2016,K02000001,,,3% to 4%,,Employee,,Male,,Sales and customer service occupations,,All
33.0,,5.9,Year,2016,K02000001,,,4% to 5%,,Employee,,Male,,Sales and customer service occupations,,All
31.0,,6.2,Year,2016,K02000001,,,5% to 6%,,Employee,,Male,,Sales and customer service occupations,,All
13.0,,9.6,Year,2016,K02000001,,,6% to 7%,,Employee,,Male,,Sales and customer service occupations,,All
18.0,,8.3,Year,2016,K02000001,,,7% and over,,Employee,,Male,,Sales and customer service occupations,,All
11.0,,10.0,Year,2016,K02000001,,,Zero,,Employee,,Male,,Sales and customer service occupations,,Defined benefit
13.0,,10.0,Year,2016,K02000001,,,Under 2%,,Employee,,Male,,Sales and customer service occupations,,Defined benefit
,x,28.0,Year,2016,K02000001,,,2% to 3%,,Employee,,Male,,Sales and customer service occupations,,Defined benefit
,x,26.0,Year,2016,K02000001,,,3% to 4%,,Employee,,Male,,Sales and customer service occupations,,Defined benefit
6.0,,15.0,Year,2016,K02000001,,,4% to 5%,,Employee,,Male,,Sales and customer service occupations,,Defined benefit
15.0,,9.0,Year,2016,K02000001,,,5% to 6%,,Employee,,Male,,Sales and customer service occupations,,Defined benefit
7.0,,13.0,Year,2016,K02000001,,,6% to 7%,,Employee,,Male,,Sales and customer service occupations,,Defined benefit
5.0,,15.0,Year,2016,K02000001,,,7% and over,,Employee,,Male,,Sales and customer service occupations,,Defined benefit
7.0,,14.0,Year,2016,K02000001,,,Zero,,Employee,,Male,,Sales and customer service occupations,,Defined contribution
108.0,,3.1,Year,2016,K02000001,,,Under 2%,,Employee,,Male,,Sales and customer service occupations,,Defined contribution
13.0,,9.8,Year,2016,K02000001,,,2% to 3%,,Employee,,Male,,Sales and customer service occupations,,Defined contribution
29.0,,6.4,Year,2016,K02000001,,,3% to 4%,,Employee,,Male,,Sales and customer service occupations,,Defined contribution
19.0,,7.9,Year,2016,K02000001,,,4% to 5%,,Employee,,Male,,Sales and customer service occupations,,Defined contribution
8.0,,12.0,Year,2016,K02000001,,,5% to 6%,,Employee,,Male,,Sales and customer service occupations,,Defined contribution
,x,21.0,Year,2016,K02000001,,,6% to 7%,,Employee,,Male,,Sales and customer service occupations,,Defined contribution
7.0,,14.0,Year,2016,K02000001,,,7% and over,,Employee,,Male,,Sales and customer service occupations,,Defined contribution
5.0,,16.0,Year,2016,K02000001,,,Zero,,Employee,,Male,,Sales and customer service occupations,,Group personal pension
47.0,,5.1,Year,2016,K02000001,,,Under 2%,,Employee,,Male,,Sales and customer service occupations,,Group personal pension
13.0,,9.8,Year,2016,K02000001,,,2% to 3%,,Employee,,Male,,Sales and customer service occupations,,Group personal pension
10.0,,12.0,Year,2016,K02000001,,,3% to 4%,,Employee,,Male,,Sales and customer service occupations,,Group personal pension
5.0,,16.0,Year,2016,K02000001,,,4% to 5%,,Employee,,Male,,Sales and customer service occupations,,Group personal pension
5.0,,17.0,Year,2016,K02000001,,,5% to 6%,,Employee,,Male,,Sales and customer service occupations,,Group personal pension
,x,26.0,Year,2016,K02000001,,,6% to 7%,,Employee,,Male,,Sales and customer service occupations,,Group personal pension
3.0,,20.0,Year,2016,K02000001,,,7% and over,,Employee,,Male,,Sales and customer service occupations,,Group personal pension
,x,40.0,Year,2016,K02000001,,,Zero,,Employee,,Male,,Sales and customer service occupations,,Group stakeholder pension
33.0,,6.0,Year,2016,K02000001,,,Under 2%,,Employee,,Male,,Sales and customer service occupations,,Group stakeholder pension
,x,21.0,Year,2016,K02000001,,,2% to 3%,,Employee,,Male,,Sales and customer service occupations,,Group stakeholder pension
,x,21.0,Year,2016,K02000001,,,3% to 4%,,Employee,,Male,,Sales and customer service occupations,,Group stakeholder pension
3.0,,20.0,Year,2016,K02000001,,,4% to 5%,,Employee,,Male,,Sales and customer service occupations,,Group stakeholder pension
,x,21.0,Year,2016,K02000001,,,5% to 6%,,Employee,,Male,,Sales and customer service occupations,,Group stakeholder pension
,x,28.0,Year,2016,K02000001,,,6% to 7%,,Employee,,Male,,Sales and customer service occupations,,Group stakeholder pension
,x,24.0,Year,2016,K02000001,,,7% and over,,Employee,,Male,,Sales and customer service occupations,,Group stakeholder pension
,x,74.0,Year,2016,K02000001,,,Zero,,Employee,,Male,,Sales and customer service occupations,,Group self-invested personal pension
,x,37.0,Year,2016,K02000001,,,Under 2%,,Employee,,Male,,Sales and customer service occupations,,Group self-invested personal pension
,x,,Year,2016,K02000001,,,2% to 3%,,Employee,,Male,,Sales and customer service occupations,,Group self-invested personal pension
,x,60.0,Year,2016,K02000001,,,3% to 4%,,Employee,,Male,,Sales and customer service occupations,,Group self-invested personal pension
,x,60.0,Year,2016,K02000001,,,4% to 5%,,Employee,,Male,,Sales and customer service occupations,,Group self-invested personal pension
,-,0.0,Year,2016,K02000001,,,5% to 6%,,Employee,,Male,,Sales and customer service occupations,,Group self-invested personal pension
,-,0.0,Year,2016,K02000001,,,6% to 7%,,Employee,,Male,,Sales and customer service occupations,,Group self-invested personal pension
,-,0.0,Year,2016,K02000001,,,7% and over,,Employee,,Male,,Sales and customer service occupations,,Group self-invested personal pension
34.0,,6.7,Year,2016,K02000001,,,Zero,,Employee,,Male,,"Process, plant and machine operatives",,All
432.0,,1.6,Year,2016,K02000001,,,Under 2%,,Employee,,Male,,"Process, plant and machine operatives",,All
64.0,,4.8,Year,2016,K02000001,,,2% to 3%,,Employee,,Male,,"Process, plant and machine operatives",,All
66.0,,4.8,Year,2016,K02000001,,,3% to 4%,,Employee,,Male,,"Process, plant and machine operatives",,All
67.0,,4.7,Year,2016,K02000001,,,4% to 5%,,Employee,,Male,,"Process, plant and machine operatives",,All
67.0,,4.7,Year,2016,K02000001,,,5% to 6%,,Employee,,Male,,"Process, plant and machine operatives",,All
48.0,,5.6,Year,2016,K02000001,,,6% to 7%,,Employee,,Male,,"Process, plant and machine operatives",,All
69.0,,4.6,Year,2016,K02000001,,,7% and over,,Employee,,Male,,"Process, plant and machine operatives",,All
10.0,,12.0,Year,2016,K02000001,,,Zero,,Employee,,Male,,"Process, plant and machine operatives",,Defined benefit
20.0,,8.8,Year,2016,K02000001,,,Under 2%,,Employee,,Male,,"Process, plant and machine operatives",,Defined benefit
4.0,,20.0,Year,2016,K02000001,,,2% to 3%,,Employee,,Male,,"Process, plant and machine operatives",,Defined benefit
7.0,,15.0,Year,2016,K02000001,,,3% to 4%,,Employee,,Male,,"Process, plant and machine operatives",,Defined benefit
14.0,,10.0,Year,2016,K02000001,,,4% to 5%,,Employee,,Male,,"Process, plant and machine operatives",,Defined benefit
39.0,,6.1,Year,2016,K02000001,,,5% to 6%,,Employee,,Male,,"Process, plant and machine operatives",,Defined benefit
33.0,,6.7,Year,2016,K02000001,,,6% to 7%,,Employee,,Male,,"Process, plant and machine operatives",,Defined benefit
41.0,,6.1,Year,2016,K02000001,,,7% and over,,Employee,,Male,,"Process, plant and machine operatives",,Defined benefit
11.0,,12.0,Year,2016,K02000001,,,Zero,,Employee,,Male,,"Process, plant and machine operatives",,Defined contribution
219.0,,2.5,Year,2016,K02000001,,,Under 2%,,Employee,,Male,,"Process, plant and machine operatives",,Defined contribution
23.0,,8.1,Year,2016,K02000001,,,2% to 3%,,Employee,,Male,,"Process, plant and machine operatives",,Defined contribution
27.0,,7.5,Year,2016,K02000001,,,3% to 4%,,Employee,,Male,,"Process, plant and machine operatives",,Defined contribution
30.0,,7.2,Year,2016,K02000001,,,4% to 5%,,Employee,,Male,,"Process, plant and machine operatives",,Defined contribution
13.0,,11.0,Year,2016,K02000001,,,5% to 6%,,Employee,,Male,,"Process, plant and machine operatives",,Defined contribution
8.0,,14.0,Year,2016,K02000001,,,6% to 7%,,Employee,,Male,,"Process, plant and machine operatives",,Defined contribution
11.0,,12.0,Year,2016,K02000001,,,7% and over,,Employee,,Male,,"Process, plant and machine operatives",,Defined contribution
8.0,,14.0,Year,2016,K02000001,,,Zero,,Employee,,Male,,"Process, plant and machine operatives",,Group personal pension
125.0,,3.4,Year,2016,K02000001,,,Under 2%,,Employee,,Male,,"Process, plant and machine operatives",,Group personal pension
27.0,,7.6,Year,2016,K02000001,,,2% to 3%,,Employee,,Male,,"Process, plant and machine operatives",,Group personal pension
21.0,,8.7,Year,2016,K02000001,,,3% to 4%,,Employee,,Male,,"Process, plant and machine operatives",,Group personal pension
16.0,,10.0,Year,2016,K02000001,,,4% to 5%,,Employee,,Male,,"Process, plant and machine operatives",,Group personal pension
11.0,,12.0,Year,2016,K02000001,,,5% to 6%,,Employee,,Male,,"Process, plant and machine operatives",,Group personal pension
5.0,,19.0,Year,2016,K02000001,,,6% to 7%,,Employee,,Male,,"Process, plant and machine operatives",,Group personal pension
12.0,,11.0,Year,2016,K02000001,,,7% and over,,Employee,,Male,,"Process, plant and machine operatives",,Group personal pension
,x,22.0,Year,2016,K02000001,,,Zero,,Employee,,Male,,"Process, plant and machine operatives",,Group stakeholder pension
41.0,,6.1,Year,2016,K02000001,,,Under 2%,,Employee,,Male,,"Process, plant and machine operatives",,Group stakeholder pension
9.0,,14.0,Year,2016,K02000001,,,2% to 3%,,Employee,,Male,,"Process, plant and machine operatives",,Group stakeholder pension
8.0,,14.0,Year,2016,K02000001,,,3% to 4%,,Employee,,Male,,"Process, plant and machine operatives",,Group stakeholder pension
6.0,,16.0,Year,2016,K02000001,,,4% to 5%,,Employee,,Male,,"Process, plant and machine operatives",,Group stakeholder pension
,x,21.0,Year,2016,K02000001,,,5% to 6%,,Employee,,Male,,"Process, plant and machine operatives",,Group stakeholder pension
,x,29.0,Year,2016,K02000001,,,6% to 7%,,Employee,,Male,,"Process, plant and machine operatives",,Group stakeholder pension
,x,24.0,Year,2016,K02000001,,,7% and over,,Employee,,Male,,"Process, plant and machine operatives",,Group stakeholder pension
,x,52.0,Year,2016,K02000001,,,Zero,,Employee,,Male,,"Process, plant and machine operatives",,Group self-invested personal pension
8.0,,14.0,Year,2016,K02000001,,,Under 2%,,Employee,,Male,,"Process, plant and machine operatives",,Group self-invested personal pension
,x,74.0,Year,2016,K02000001,,,2% to 3%,,Employee,,Male,,"Process, plant and machine operatives",,Group self-invested personal pension
,x,35.0,Year,2016,K02000001,,,3% to 4%,,Employee,,Male,,"Process, plant and machine operatives",,Group self-invested personal pension
,x,47.0,Year,2016,K02000001,,,4% to 5%,,Employee,,Male,,"Process, plant and machine operatives",,Group self-invested personal pension
,x,74.0,Year,2016,K02000001,,,5% to 6%,,Employee,,Male,,"Process, plant and machine operatives",,Group self-invested personal pension
,-,0.0,Year,2016,K02000001,,,6% to 7%,,Employee,,Male,,"Process, plant and machine operatives",,Group self-invested personal pension
,x,40.0,Year,2016,K02000001,,,7% and over,,Employee,,Male,,"Process, plant and machine operatives",,Group self-invested personal pension
92.0,,3.2,Year,2016,K02000001,,,Zero,,Employee,,Male,,Elementary occupations,,All
428.0,,1.3,Year,2016,K02000001,,,Under 2%,,Employee,,Male,,Elementary occupations,,All
43.0,,5.0,Year,2016,K02000001,,,2% to 3%,,Employee,,Male,,Elementary occupations,,All
47.0,,4.8,Year,2016,K02000001,,,3% to 4%,,Employee,,Male,,Elementary occupations,,All
37.0,,5.4,Year,2016,K02000001,,,4% to 5%,,Employee,,Male,,Elementary occupations,,All
69.0,,3.9,Year,2016,K02000001,,,5% to 6%,,Employee,,Male,,Elementary occupations,,All
23.0,,6.8,Year,2016,K02000001,,,6% to 7%,,Employee,,Male,,Elementary occupations,,All
32.0,,5.8,Year,2016,K02000001,,,7% and over,,Employee,,Male,,Elementary occupations,,All
55.0,,4.0,Year,2016,K02000001,,,Zero,,Employee,,Male,,Elementary occupations,,Defined benefit
23.0,,6.9,Year,2016,K02000001,,,Under 2%,,Employee,,Male,,Elementary occupations,,Defined benefit
,x,21.0,Year,2016,K02000001,,,2% to 3%,,Employee,,Male,,Elementary occupations,,Defined benefit
5.0,,16.0,Year,2016,K02000001,,,3% to 4%,,Employee,,Male,,Elementary occupations,,Defined benefit
9.0,,11.0,Year,2016,K02000001,,,4% to 5%,,Employee,,Male,,Elementary occupations,,Defined benefit
53.0,,4.5,Year,2016,K02000001,,,5% to 6%,,Employee,,Male,,Elementary occupations,,Defined benefit
14.0,,8.7,Year,2016,K02000001,,,6% to 7%,,Employee,,Male,,Elementary occupations,,Defined benefit
17.0,,8.0,Year,2016,K02000001,,,7% and over,,Employee,,Male,,Elementary occupations,,Defined benefit
24.0,,6.4,Year,2016,K02000001,,,Zero,,Employee,,Male,,Elementary occupations,,Defined contribution
259.0,,1.9,Year,2016,K02000001,,,Under 2%,,Employee,,Male,,Elementary occupations,,Defined contribution
15.0,,8.5,Year,2016,K02000001,,,2% to 3%,,Employee,,Male,,Elementary occupations,,Defined contribution
23.0,,6.7,Year,2016,K02000001,,,3% to 4%,,Employee,,Male,,Elementary occupations,,Defined contribution
14.0,,8.6,Year,2016,K02000001,,,4% to 5%,,Employee,,Male,,Elementary occupations,,Defined contribution
10.0,,10.0,Year,2016,K02000001,,,5% to 6%,,Employee,,Male,,Elementary occupations,,Defined contribution
4.0,,16.0,Year,2016,K02000001,,,6% to 7%,,Employee,,Male,,Elementary occupations,,Defined contribution
7.0,,13.0,Year,2016,K02000001,,,7% and over,,Employee,,Male,,Elementary occupations,,Defined contribution
7.0,,13.0,Year,2016,K02000001,,,Zero,,Employee,,Male,,Elementary occupations,,Group personal pension
93.0,,3.4,Year,2016,K02000001,,,Under 2%,,Employee,,Male,,Elementary occupations,,Group personal pension
17.0,,8.0,Year,2016,K02000001,,,2% to 3%,,Employee,,Male,,Elementary occupations,,Group personal pension
12.0,,9.5,Year,2016,K02000001,,,3% to 4%,,Employee,,Male,,Elementary occupations,,Group personal pension
9.0,,11.0,Year,2016,K02000001,,,4% to 5%,,Employee,,Male,,Elementary occupations,,Group personal pension
4.0,,17.0,Year,2016,K02000001,,,5% to 6%,,Employee,,Male,,Elementary occupations,,Group personal pension
,x,21.0,Year,2016,K02000001,,,6% to 7%,,Employee,,Male,,Elementary occupations,,Group personal pension
4.0,,16.0,Year,2016,K02000001,,,7% and over,,Employee,,Male,,Elementary occupations,,Group personal pension
4.0,,18.0,Year,2016,K02000001,,,Zero,,Employee,,Male,,Elementary occupations,,Group stakeholder pension
33.0,,5.8,Year,2016,K02000001,,,Under 2%,,Employee,,Male,,Elementary occupations,,Group stakeholder pension
6.0,,14.0,Year,2016,K02000001,,,2% to 3%,,Employee,,Male,,Elementary occupations,,Group stakeholder pension
5.0,,15.0,Year,2016,K02000001,,,3% to 4%,,Employee,,Male,,Elementary occupations,,Group stakeholder pension
4.0,,17.0,Year,2016,K02000001,,,4% to 5%,,Employee,,Male,,Elementary occupations,,Group stakeholder pension
,x,22.0,Year,2016,K02000001,,,5% to 6%,,Employee,,Male,,Elementary occupations,,Group stakeholder pension
