V4_0,Time_codelist,Time,Geography_codelist,Geography,Industry_codelist,Industry,Region_codelist,Region
55,Quarter,2006 Q1,K03000001,,S,,EM,
56,Quarter,2006 Q2,K03000001,,S,,EM,
59,Quarter,2006 Q3,K03000001,,S,,EM,
59,Quarter,2006 Q4,K03000001,,S,,EM,
58,Quarter,2007 Q1,K03000001,,S,,EM,
53,Quarter,2007 Q2,K03000001,,S,,EM,
51,Quarter,2007 Q3,K03000001,,S,,EM,
53,Quarter,2007 Q4,K03000001,,S,,EM,
49,Quarter,2008 Q1,K03000001,,S,,EM,
48,Quarter,2008 Q2,K03000001,,S,,EM,
46,Quarter,2008 Q3,K03000001,,S,,EM,
44,Quarter,2008 Q4,K03000001,,S,,EM,
43,Quarter,2009 Q1,K03000001,,S,,EM,
46,Quarter,2009 Q2,K03000001,,S,,EM,
49,Quarter,2009 Q3,K03000001,,S,,EM,
51,Quarter,2009 Q4,K03000001,,S,,EM,
56,Quarter,2010 Q1,K03000001,,S,,EM,
57,Quarter,2010 Q2,K03000001,,S,,EM,
55,Quarter,2010 Q3,K03000001,,S,,EM,
56,Quarter,2010 Q4,K03000001,,S,,EM,
61,Quarter,2011 Q1,K03000001,,S,,EM,
56,Quarter,2011 Q2,K03000001,,S,,EM,
52,Quarter,2011 Q3,K03000001,,S,,EM,
52,Quarter,2011 Q4,K03000001,,S,,EM,
58,Quarter,2012 Q1,K03000001,,S,,EM,
58,Quarter,2012 Q2,K03000001,,S,,EM,
62,Quarter,2012 Q3,K03000001,,S,,EM,
66,Quarter,2012 Q4,K03000001,,S,,EM,
64,Quarter,2013 Q1,K03000001,,S,,EM,
64,Quarter,2013 Q2,K03000001,,S,,EM,
64,Quarter,2013 Q3,K03000001,,S,,EM,
67,Quarter,2013 Q4,K03000001,,S,,EM,
65,Quarter,2014 Q1,K03000001,,S,,EM,
71,Quarter,2014 Q2,K03000001,,S,,EM,
65,Quarter,2014 Q3,K03000001,,S,,EM,
59,Quarter,2014 Q4,K03000001,,S,,EM,
54,Quarter,2015 Q1,K03000001,,S,,EM,
50,Quarter,2015 Q2,K03000001,,S,,EM,
60,Quarter,2015 Q3,K03000001,,S,,EM,
65,Quarter,2015 Q4,K03000001,,S,,EM,
80,Quarter,2016 Q1,K03000001,,S,,EM,
69,Quarter,2016 Q2,K03000001,,S,,EM,
72,Quarter,2016 Q3,K03000001,,S,,EM,
73,Quarter,2016 Q4,K03000001,,S,,EM,
76,Quarter,2017 Q1,K03000001,,S,,EM,
69,Quarter,2017 Q2,K03000001,,S,,EM,
6,Quarter,1996 Q1,K03000001,,T,,EM,
6,Quarter,1996 Q2,K03000001,,T,,EM,
5,Quarter,1996 Q3,K03000001,,T,,EM,
5,Quarter,1996 Q4,K03000001,,T,,EM,
5,Quarter,1997 Q1,K03000001,,T,,EM,
7,Quarter,1997 Q2,K03000001,,T,,EM,
6,Quarter,1997 Q3,K03000001,,T,,EM,
5,Quarter,1997 Q4,K03000001,,T,,EM,
7,Quarter,1998 Q1,K03000001,,T,,EM,
7,Quarter,1998 Q2,K03000001,,T,,EM,
4,Quarter,1998 Q3,K03000001,,T,,EM,
6,Quarter,1998 Q4,K03000001,,T,,EM,
8,Quarter,1999 Q1,K03000001,,T,,EM,
7,Quarter,1999 Q2,K03000001,,T,,EM,
8,Quarter,1999 Q3,K03000001,,T,,EM,
11,Quarter,1999 Q4,K03000001,,T,,EM,
10,Quarter,2000 Q1,K03000001,,T,,EM,
7,Quarter,2000 Q2,K03000001,,T,,EM,
8,Quarter,2000 Q3,K03000001,,T,,EM,
4,Quarter,2000 Q4,K03000001,,T,,EM,
3,Quarter,2001 Q1,K03000001,,T,,EM,
5,Quarter,2001 Q2,K03000001,,T,,EM,
11,Quarter,2001 Q3,K03000001,,T,,EM,
9,Quarter,2001 Q4,K03000001,,T,,EM,
11,Quarter,2002 Q1,K03000001,,T,,EM,
10,Quarter,2002 Q2,K03000001,,T,,EM,
9,Quarter,2002 Q3,K03000001,,T,,EM,
9,Quarter,2002 Q4,K03000001,,T,,EM,
8,Quarter,2003 Q1,K03000001,,T,,EM,
7,Quarter,2003 Q2,K03000001,,T,,EM,
8,Quarter,2003 Q3,K03000001,,T,,EM,
8,Quarter,2003 Q4,K03000001,,T,,EM,
9,Quarter,2004 Q1,K03000001,,T,,EM,
10,Quarter,2004 Q2,K03000001,,T,,EM,
9,Quarter,2004 Q3,K03000001,,T,,EM,
8,Quarter,2004 Q4,K03000001,,T,,EM,
9,Quarter,2005 Q1,K03000001,,T,,EM,
10,Quarter,2005 Q2,K03000001,,T,,EM,
10,Quarter,2005 Q3,K03000001,,T,,EM,
12,Quarter,2005 Q4,K03000001,,T,,EM,
8,Quarter,2006 Q1,K03000001,,T,,EM,
8,Quarter,2006 Q2,K03000001,,T,,EM,
11,Quarter,2006 Q3,K03000001,,T,,EM,
10,Quarter,2006 Q4,K03000001,,T,,EM,
11,Quarter,2007 Q1,K03000001,,T,,EM,
11,Quarter,2007 Q2,K03000001,,T,,EM,
14,Quarter,2007 Q3,K03000001,,T,,EM,
10,Quarter,2007 Q4,K03000001,,T,,EM,
7,Quarter,2008 Q1,K03000001,,T,,EM,
6,Quarter,2008 Q2,K03000001,,T,,EM,
6,Quarter,2008 Q3,K03000001,,T,,EM,
6,Quarter,2008 Q4,K03000001,,T,,EM,
5,Quarter,2009 Q1,K03000001,,T,,EM,
3,Quarter,2009 Q2,K03000001,,T,,EM,
4,Quarter,2009 Q3,K03000001,,T,,EM,
2,Quarter,2009 Q4,K03000001,,T,,EM,
1,Quarter,2010 Q1,K03000001,,T,,EM,
2,Quarter,2010 Q2,K03000001,,T,,EM,
3,Quarter,2010 Q3,K03000001,,T,,EM,
3,Quarter,2010 Q4,K03000001,,T,,EM,
6,Quarter,2011 Q1,K03000001,,T,,EM,
4,Quarter,2011 Q2,K03000001,,T,,EM,
2,Quarter,2011 Q3,K03000001,,T,,EM,
1,Quarter,2011 Q4,K03000001,,T,,EM,
2,Quarter,2012 Q1,K03000001,,T,,EM,
2,Quarter,2012 Q2,K03000001,,T,,EM,
2,Quarter,2012 Q3,K03000001,,T,,EM,
3,Quarter,2012 Q4,K03000001,,T,,EM,
4,Quarter,2013 Q1,K03000001,,T,,EM,
3,Quarter,2013 Q2,K03000001,,T,,EM,
3,Quarter,2013 Q3,K03000001,,T,,EM,
2,Quarter,2013 Q4,K03000001,,T,,EM,
3,Quarter,2014 Q1,K03000001,,T,,EM,
3,Quarter,2014 Q2,K03000001,,T,,EM,
4,Quarter,2014 Q3,K03000001,,T,,EM,
2,Quarter,2014 Q4,K03000001,,T,,EM,
2,Quarter,2015 Q1,K03000001,,T,,EM,
4,Quarter,2015 Q2,K03000001,,T,,EM,
4,Quarter,2015 Q3,K03000001,,T,,EM,
4,Quarter,2015 Q4,K03000001,,T,,EM,
3,Quarter,2016 Q1,K03000001,,T,,EM,
4,Quarter,2016 Q2,K03000001,,T,,EM,
5,Quarter,2016 Q3,K03000001,,T,,EM,
3,Quarter,2016 Q4,K03000001,,T,,EM,
1,Quarter,2017 Q1,K03000001,,T,,EM,
1,Quarter,2017 Q2,K03000001,,T,,EM,
42,Quarter,1996 Q1,K03000001,,A,,WM,
41,Quarter,1996 Q2,K03000001,,A,,WM,
42,Quarter,1996 Q3,K03000001,,A,,WM,
43,Quarter,1996 Q4,K03000001,,A,,WM,
41,Quarter,1997 Q1,K03000001,,A,,WM,
40,Quarter,1997 Q2,K03000001,,A,,WM,
37,Quarter,1997 Q3,K03000001,,A,,WM,
35,Quarter,1997 Q4,K03000001,,A,,WM,
33,Quarter,1998 Q1,K03000001,,A,,WM,
35,Quarter,1998 Q2,K03000001,,A,,WM,
37,Quarter,1998 Q3,K03000001,,A,,WM,
32,Quarter,1998 Q4,K03000001,,A,,WM,
41,Quarter,1999 Q1,K03000001,,A,,WM,
39,Quarter,1999 Q2,K03000001,,A,,WM,
36,Quarter,1999 Q3,K03000001,,A,,WM,
34,Quarter,1999 Q4,K03000001,,A,,WM,
33,Quarter,2000 Q1,K03000001,,A,,WM,
31,Quarter,2000 Q2,K03000001,,A,,WM,
31,Quarter,2000 Q3,K03000001,,A,,WM,
29,Quarter,2000 Q4,K03000001,,A,,WM,
24,Quarter,2001 Q1,K03000001,,A,,WM,
26,Quarter,2001 Q2,K03000001,,A,,WM,
26,Quarter,2001 Q3,K03000001,,A,,WM,
25,Quarter,2001 Q4,K03000001,,A,,WM,
30,Quarter,2002 Q1,K03000001,,A,,WM,
24,Quarter,2002 Q2,K03000001,,A,,WM,
24,Quarter,2002 Q3,K03000001,,A,,WM,
26,Quarter,2002 Q4,K03000001,,A,,WM,
35,Quarter,2003 Q1,K03000001,,A,,WM,
41,Quarter,2003 Q2,K03000001,,A,,WM,
45,Quarter,2003 Q3,K03000001,,A,,WM,
40,Quarter,2003 Q4,K03000001,,A,,WM,
35,Quarter,2004 Q1,K03000001,,A,,WM,
32,Quarter,2004 Q2,K03000001,,A,,WM,
35,Quarter,2004 Q3,K03000001,,A,,WM,
27,Quarter,2004 Q4,K03000001,,A,,WM,
33,Quarter,2005 Q1,K03000001,,A,,WM,
33,Quarter,2005 Q2,K03000001,,A,,WM,
30,Quarter,2005 Q3,K03000001,,A,,WM,
30,Quarter,2005 Q4,K03000001,,A,,WM,
30,Quarter,2006 Q1,K03000001,,A,,WM,
29,Quarter,2006 Q2,K03000001,,A,,WM,
29,Quarter,2006 Q3,K03000001,,A,,WM,
31,Quarter,2006 Q4,K03000001,,A,,WM,
26,Quarter,2007 Q1,K03000001,,A,,WM,
26,Quarter,2007 Q2,K03000001,,A,,WM,
29,Quarter,2007 Q3,K03000001,,A,,WM,
40,Quarter,2007 Q4,K03000001,,A,,WM,
38,Quarter,2008 Q1,K03000001,,A,,WM,
34,Quarter,2008 Q2,K03000001,,A,,WM,
32,Quarter,2008 Q3,K03000001,,A,,WM,
30,Quarter,2008 Q4,K03000001,,A,,WM,
33,Quarter,2009 Q1,K03000001,,A,,WM,
32,Quarter,2009 Q2,K03000001,,A,,WM,
37,Quarter,2009 Q3,K03000001,,A,,WM,
39,Quarter,2009 Q4,K03000001,,A,,WM,
47,Quarter,2010 Q1,K03000001,,A,,WM,
50,Quarter,2010 Q2,K03000001,,A,,WM,
41,Quarter,2010 Q3,K03000001,,A,,WM,
37,Quarter,2010 Q4,K03000001,,A,,WM,
37,Quarter,2011 Q1,K03000001,,A,,WM,
34,Quarter,2011 Q2,K03000001,,A,,WM,
43,Quarter,2011 Q3,K03000001,,A,,WM,
44,Quarter,2011 Q4,K03000001,,A,,WM,
50,Quarter,2012 Q1,K03000001,,A,,WM,
38,Quarter,2012 Q2,K03000001,,A,,WM,
35,Quarter,2012 Q3,K03000001,,A,,WM,
32,Quarter,2012 Q4,K03000001,,A,,WM,
30,Quarter,2013 Q1,K03000001,,A,,WM,
34,Quarter,2013 Q2,K03000001,,A,,WM,
32,Quarter,2013 Q3,K03000001,,A,,WM,
30,Quarter,2013 Q4,K03000001,,A,,WM,
32,Quarter,2014 Q1,K03000001,,A,,WM,
37,Quarter,2014 Q2,K03000001,,A,,WM,
37,Quarter,2014 Q3,K03000001,,A,,WM,
44,Quarter,2014 Q4,K03000001,,A,,WM,
37,Quarter,2015 Q1,K03000001,,A,,WM,
38,Quarter,2015 Q2,K03000001,,A,,WM,
42,Quarter,2015 Q3,K03000001,,A,,WM,
38,Quarter,2015 Q4,K03000001,,A,,WM,
32,Quarter,2016 Q1,K03000001,,A,,WM,
27,Quarter,2016 Q2,K03000001,,A,,WM,
35,Quarter,2016 Q3,K03000001,,A,,WM,
37,Quarter,2016 Q4,K03000001,,A,,WM,
35,Quarter,2017 Q1,K03000001,,A,,WM,
29,Quarter,2017 Q2,K03000001,,A,,WM,
2560,Quarter,1996 Q1,K03000001,,A-T,,WM,
2581,Quarter,1996 Q2,K03000001,,A-T,,WM,
2585,Quarter,1996 Q3,K03000001,,A-T,,WM,
2579,Quarter,1996 Q4,K03000001,,A-T,,WM,
2577,Quarter,1997 Q1,K03000001,,A-T,,WM,
2590,Quarter,1997 Q2,K03000001,,A-T,,WM,
2579,Quarter,1997 Q3,K03000001,,A-T,,WM,
2591,Quarter,1997 Q4,K03000001,,A-T,,WM,
2610,Quarter,1998 Q1,K03000001,,A-T,,WM,
2612,Quarter,1998 Q2,K03000001,,A-T,,WM,
2603,Quarter,1998 Q3,K03000001,,A-T,,WM,
2597,Quarter,1998 Q4,K03000001,,A-T,,WM,
2594,Quarter,1999 Q1,K03000001,,A-T,,WM,
2590,Quarter,1999 Q2,K03000001,,A-T,,WM,
2602,Quarter,1999 Q3,K03000001,,A-T,,WM,
2627,Quarter,1999 Q4,K03000001,,A-T,,WM,
2610,Quarter,2000 Q1,K03000001,,A-T,,WM,
2609,Quarter,2000 Q2,K03000001,,A-T,,WM,
2599,Quarter,2000 Q3,K03000001,,A-T,,WM,
2579,Quarter,2000 Q4,K03000001,,A-T,,WM,
2575,Quarter,2001 Q1,K03000001,,A-T,,WM,
2583,Quarter,2001 Q2,K03000001,,A-T,,WM,
2608,Quarter,2001 Q3,K03000001,,A-T,,WM,
2614,Quarter,2001 Q4,K03000001,,A-T,,WM,
2610,Quarter,2002 Q1,K03000001,,A-T,,WM,
2616,Quarter,2002 Q2,K03000001,,A-T,,WM,
2620,Quarter,2002 Q3,K03000001,,A-T,,WM,
2626,Quarter,2002 Q4,K03000001,,A-T,,WM,
2631,Quarter,2003 Q1,K03000001,,A-T,,WM,
2653,Quarter,2003 Q2,K03000001,,A-T,,WM,
2661,Quarter,2003 Q3,K03000001,,A-T,,WM,
2657,Quarter,2003 Q4,K03000001,,A-T,,WM,
2651,Quarter,2004 Q1,K03000001,,A-T,,WM,
2649,Quarter,2004 Q2,K03000001,,A-T,,WM,
2647,Quarter,2004 Q3,K03000001,,A-T,,WM,
2676,Quarter,2004 Q4,K03000001,,A-T,,WM,
2698,Quarter,2005 Q1,K03000001,,A-T,,WM,
2692,Quarter,2005 Q2,K03000001,,A-T,,WM,
2676,Quarter,2005 Q3,K03000001,,A-T,,WM,
2705,Quarter,2005 Q4,K03000001,,A-T,,WM,
2722,Quarter,2006 Q1,K03000001,,A-T,,WM,
2724,Quarter,2006 Q2,K03000001,,A-T,,WM,
2765,Quarter,2006 Q3,K03000001,,A-T,,WM,
2755,Quarter,2006 Q4,K03000001,,A-T,,WM,
2725,Quarter,2007 Q1,K03000001,,A-T,,WM,
2712,Quarter,2007 Q2,K03000001,,A-T,,WM,
2718,Quarter,2007 Q3,K03000001,,A-T,,WM,
2732,Quarter,2007 Q4,K03000001,,A-T,,WM,
2744,Quarter,2008 Q1,K03000001,,A-T,,WM,
2738,Quarter,2008 Q2,K03000001,,A-T,,WM,
2720,Quarter,2008 Q3,K03000001,,A-T,,WM,
2693,Quarter,2008 Q4,K03000001,,A-T,,WM,
2675,Quarter,2009 Q1,K03000001,,A-T,,WM,
2637,Quarter,2009 Q2,K03000001,,A-T,,WM,
2618,Quarter,2009 Q3,K03000001,,A-T,,WM,
2603,Quarter,2009 Q4,K03000001,,A-T,,WM,
2613,Quarter,2010 Q1,K03000001,,A-T,,WM,
2603,Quarter,2010 Q2,K03000001,,A-T,,WM,
2625,Quarter,2010 Q3,K03000001,,A-T,,WM,
2597,Quarter,2010 Q4,K03000001,,A-T,,WM,
2603,Quarter,2011 Q1,K03000001,,A-T,,WM,
2601,Quarter,2011 Q2,K03000001,,A-T,,WM,
2632,Quarter,2011 Q3,K03000001,,A-T,,WM,
2637,Quarter,2011 Q4,K03000001,,A-T,,WM,
2676,Quarter,2012 Q1,K03000001,,A-T,,WM,
2665,Quarter,2012 Q2,K03000001,,A-T,,WM,
2676,Quarter,2012 Q3,K03000001,,A-T,,WM,
2687,Quarter,2012 Q4,K03000001,,A-T,,WM,
2713,Quarter,2013 Q1,K03000001,,A-T,,WM,
2679,Quarter,2013 Q2,K03000001,,A-T,,WM,
2700,Quarter,2013 Q3,K03000001,,A-T,,WM,
2728,Quarter,2013 Q4,K03000001,,A-T,,WM,
2720,Quarter,2014 Q1,K03000001,,A-T,,WM,
2781,Quarter,2014 Q2,K03000001,,A-T,,WM,
2771,Quarter,2014 Q3,K03000001,,A-T,,WM,
2774,Quarter,2014 Q4,K03000001,,A-T,,WM,
2824,Quarter,2015 Q1,K03000001,,A-T,,WM,
2833,Quarter,2015 Q2,K03000001,,A-T,,WM,
2824,Quarter,2015 Q3,K03000001,,A-T,,WM,
2831,Quarter,2015 Q4,K03000001,,A-T,,WM,
2840,Quarter,2016 Q1,K03000001,,A-T,,WM,
2840,Quarter,2016 Q2,K03000001,,A-T,,WM,
2864,Quarter,2016 Q3,K03000001,,A-T,,WM,
2872,Quarter,2016 Q4,K03000001,,A-T,,WM,
2926,Quarter,2017 Q1,K03000001,,A-T,,WM,
2950,Quarter,2017 Q2,K03000001,,A-T,,WM,
3,Quarter,1996 Q1,K03000001,,B,,WM,
3,Quarter,1996 Q2,K03000001,,B,,WM,
3,Quarter,1996 Q3,K03000001,,B,,WM,
3,Quarter,1996 Q4,K03000001,,B,,WM,
3,Quarter,1997 Q1,K03000001,,B,,WM,
2,Quarter,1997 Q2,K03000001,,B,,WM,
3,Quarter,1997 Q3,K03000001,,B,,WM,
3,Quarter,1997 Q4,K03000001,,B,,WM,
3,Quarter,1998 Q1,K03000001,,B,,WM,
3,Quarter,1998 Q2,K03000001,,B,,WM,
2,Quarter,1998 Q3,K03000001,,B,,WM,
3,Quarter,1998 Q4,K03000001,,B,,WM,
3,Quarter,1999 Q1,K03000001,,B,,WM,
3,Quarter,1999 Q2,K03000001,,B,,WM,
3,Quarter,1999 Q3,K03000001,,B,,WM,
3,Quarter,1999 Q4,K03000001,,B,,WM,
3,Quarter,2000 Q1,K03000001,,B,,WM,
3,Quarter,2000 Q2,K03000001,,B,,WM,
3,Quarter,2000 Q3,K03000001,,B,,WM,
3,Quarter,2000 Q4,K03000001,,B,,WM,
3,Quarter,2001 Q1,K03000001,,B,,WM,
2,Quarter,2001 Q2,K03000001,,B,,WM,
2,Quarter,2001 Q3,K03000001,,B,,WM,
2,Quarter,2001 Q4,K03000001,,B,,WM,
2,Quarter,2002 Q1,K03000001,,B,,WM,
2,Quarter,2002 Q2,K03000001,,B,,WM,
2,Quarter,2002 Q3,K03000001,,B,,WM,
2,Quarter,2002 Q4,K03000001,,B,,WM,
2,Quarter,2003 Q1,K03000001,,B,,WM,
2,Quarter,2003 Q2,K03000001,,B,,WM,
2,Quarter,2003 Q3,K03000001,,B,,WM,
2,Quarter,2003 Q4,K03000001,,B,,WM,
2,Quarter,2004 Q1,K03000001,,B,,WM,
2,Quarter,2004 Q2,K03000001,,B,,WM,
2,Quarter,2004 Q3,K03000001,,B,,WM,
2,Quarter,2004 Q4,K03000001,,B,,WM,
1,Quarter,2005 Q1,K03000001,,B,,WM,
2,Quarter,2005 Q2,K03000001,,B,,WM,
2,Quarter,2005 Q3,K03000001,,B,,WM,
2,Quarter,2005 Q4,K03000001,,B,,WM,
2,Quarter,2006 Q1,K03000001,,B,,WM,
1,Quarter,2006 Q2,K03000001,,B,,WM,
1,Quarter,2006 Q3,K03000001,,B,,WM,
1,Quarter,2006 Q4,K03000001,,B,,WM,
2,Quarter,2007 Q1,K03000001,,B,,WM,
2,Quarter,2007 Q2,K03000001,,B,,WM,
2,Quarter,2007 Q3,K03000001,,B,,WM,
2,Quarter,2007 Q4,K03000001,,B,,WM,
2,Quarter,2008 Q1,K03000001,,B,,WM,
3,Quarter,2008 Q2,K03000001,,B,,WM,
2,Quarter,2008 Q3,K03000001,,B,,WM,
1,Quarter,2008 Q4,K03000001,,B,,WM,
2,Quarter,2009 Q1,K03000001,,B,,WM,
1,Quarter,2009 Q2,K03000001,,B,,WM,
1,Quarter,2009 Q3,K03000001,,B,,WM,
1,Quarter,2009 Q4,K03000001,,B,,WM,
1,Quarter,2010 Q1,K03000001,,B,,WM,
1,Quarter,2010 Q2,K03000001,,B,,WM,
1,Quarter,2010 Q3,K03000001,,B,,WM,
1,Quarter,2010 Q4,K03000001,,B,,WM,
1,Quarter,2011 Q1,K03000001,,B,,WM,
1,Quarter,2011 Q2,K03000001,,B,,WM,
2,Quarter,2011 Q3,K03000001,,B,,WM,
2,Quarter,2011 Q4,K03000001,,B,,WM,
2,Quarter,2012 Q1,K03000001,,B,,WM,
3,Quarter,2012 Q2,K03000001,,B,,WM,
1,Quarter,2012 Q3,K03000001,,B,,WM,
1,Quarter,2012 Q4,K03000001,,B,,WM,
1,Quarter,2013 Q1,K03000001,,B,,WM,
1,Quarter,2013 Q2,K03000001,,B,,WM,
2,Quarter,2013 Q3,K03000001,,B,,WM,
2,Quarter,2013 Q4,K03000001,,B,,WM,
0,Quarter,2014 Q1,K03000001,,B,,WM,
0,Quarter,2014 Q2,K03000001,,B,,WM,
0,Quarter,2014 Q3,K03000001,,B,,WM,
1,Quarter,2014 Q4,K03000001,,B,,WM,
1,Quarter,2015 Q1,K03000001,,B,,WM,
1,Quarter,2015 Q2,K03000001,,B,,WM,
1,Quarter,2015 Q3,K03000001,,B,,WM,
1,Quarter,2015 Q4,K03000001,,B,,WM,
0,Quarter,2016 Q1,K03000001,,B,,WM,
0,Quarter,2016 Q2,K03000001,,B,,WM,
0,Quarter,2016 Q3,K03000001,,B,,WM,
0,Quarter,2016 Q4,K03000001,,B,,WM,
0,Quarter,2017 Q1,K03000001,,B,,WM,
0,Quarter,2017 Q2,K03000001,,B,,WM,
568,Quarter,1996 Q1,K03000001,,C,,WM,
567,Quarter,1996 Q2,K03000001,,C,,WM,
572,Quarter,1996 Q3,K03000001,,C,,WM,
576,Quarter,1996 Q4,K03000001,,C,,WM,
575,Quarter,1997 Q1,K03000001,,C,,WM,
577,Quarter,1997 Q2,K03000001,,C,,WM,
571,Quarter,1997 Q3,K03000001,,C,,WM,
577,Quarter,1997 Q4,K03000001,,C,,WM,
578,Quarter,1998 Q1,K03000001,,C,,WM,
577,Quarter,1998 Q2,K03000001,,C,,WM,
573,Quarter,1998 Q3,K03000001,,C,,WM,
564,Quarter,1998 Q4,K03000001,,C,,WM,
560,Quarter,1999 Q1,K03000001,,C,,WM,
555,Quarter,1999 Q2,K03000001,,C,,WM,
551,Quarter,1999 Q3,K03000001,,C,,WM,
551,Quarter,1999 Q4,K03000001,,C,,WM,
539,Quarter,2000 Q1,K03000001,,C,,WM,
525,Quarter,2000 Q2,K03000001,,C,,WM,
514,Quarter,2000 Q3,K03000001,,C,,WM,
503,Quarter,2000 Q4,K03000001,,C,,WM,
498,Quarter,2001 Q1,K03000001,,C,,WM,
491,Quarter,2001 Q2,K03000001,,C,,WM,
482,Quarter,2001 Q3,K03000001,,C,,WM,
471,Quarter,2001 Q4,K03000001,,C,,WM,
467,Quarter,2002 Q1,K03000001,,C,,WM,
466,Quarter,2002 Q2,K03000001,,C,,WM,
460,Quarter,2002 Q3,K03000001,,C,,WM,
453,Quarter,2002 Q4,K03000001,,C,,WM,
449,Quarter,2003 Q1,K03000001,,C,,WM,
444,Quarter,2003 Q2,K03000001,,C,,WM,
434,Quarter,2003 Q3,K03000001,,C,,WM,
428,Quarter,2003 Q4,K03000001,,C,,WM,
420,Quarter,2004 Q1,K03000001,,C,,WM,
415,Quarter,2004 Q2,K03000001,,C,,WM,
405,Quarter,2004 Q3,K03000001,,C,,WM,
398,Quarter,2004 Q4,K03000001,,C,,WM,
392,Quarter,2005 Q1,K03000001,,C,,WM,
380,Quarter,2005 Q2,K03000001,,C,,WM,
379,Quarter,2005 Q3,K03000001,,C,,WM,
380,Quarter,2005 Q4,K03000001,,C,,WM,
382,Quarter,2006 Q1,K03000001,,C,,WM,
376,Quarter,2006 Q2,K03000001,,C,,WM,
372,Quarter,2006 Q3,K03000001,,C,,WM,
367,Quarter,2006 Q4,K03000001,,C,,WM,
358,Quarter,2007 Q1,K03000001,,C,,WM,
350,Quarter,2007 Q2,K03000001,,C,,WM,
349,Quarter,2007 Q3,K03000001,,C,,WM,
345,Quarter,2007 Q4,K03000001,,C,,WM,
345,Quarter,2008 Q1,K03000001,,C,,WM,
338,Quarter,2008 Q2,K03000001,,C,,WM,
342,Quarter,2008 Q3,K03000001,,C,,WM,
314,Quarter,2008 Q4,K03000001,,C,,WM,
312,Quarter,2009 Q1,K03000001,,C,,WM,
302,Quarter,2009 Q2,K03000001,,C,,WM,
301,Quarter,2009 Q3,K03000001,,C,,WM,
296,Quarter,2009 Q4,K03000001,,C,,WM,
294,Quarter,2010 Q1,K03000001,,C,,WM,
299,Quarter,2010 Q2,K03000001,,C,,WM,
304,Quarter,2010 Q3,K03000001,,C,,WM,
295,Quarter,2010 Q4,K03000001,,C,,WM,
295,Quarter,2011 Q1,K03000001,,C,,WM,
295,Quarter,2011 Q2,K03000001,,C,,WM,
286,Quarter,2011 Q3,K03000001,,C,,WM,
279,Quarter,2011 Q4,K03000001,,C,,WM,
291,Quarter,2012 Q1,K03000001,,C,,WM,
293,Quarter,2012 Q2,K03000001,,C,,WM,
293,Quarter,2012 Q3,K03000001,,C,,WM,
292,Quarter,2012 Q4,K03000001,,C,,WM,
304,Quarter,2013 Q1,K03000001,,C,,WM,
306,Quarter,2013 Q2,K03000001,,C,,WM,
304,Quarter,2013 Q3,K03000001,,C,,WM,
298,Quarter,2013 Q4,K03000001,,C,,WM,
306,Quarter,2014 Q1,K03000001,,C,,WM,
319,Quarter,2014 Q2,K03000001,,C,,WM,
321,Quarter,2014 Q3,K03000001,,C,,WM,
316,Quarter,2014 Q4,K03000001,,C,,WM,
319,Quarter,2015 Q1,K03000001,,C,,WM,
320,Quarter,2015 Q2,K03000001,,C,,WM,
318,Quarter,2015 Q3,K03000001,,C,,WM,
317,Quarter,2015 Q4,K03000001,,C,,WM,
316,Quarter,2016 Q1,K03000001,,C,,WM,
325,Quarter,2016 Q2,K03000001,,C,,WM,
324,Quarter,2016 Q3,K03000001,,C,,WM,
316,Quarter,2016 Q4,K03000001,,C,,WM,
324,Quarter,2017 Q1,K03000001,,C,,WM,
326,Quarter,2017 Q2,K03000001,,C,,WM,
8,Quarter,1996 Q1,K03000001,,D,,WM,
7,Quarter,1996 Q2,K03000001,,D,,WM,
7,Quarter,1996 Q3,K03000001,,D,,WM,
7,Quarter,1996 Q4,K03000001,,D,,WM,
8,Quarter,1997 Q1,K03000001,,D,,WM,
8,Quarter,1997 Q2,K03000001,,D,,WM,
9,Quarter,1997 Q3,K03000001,,D,,WM,
10,Quarter,1997 Q4,K03000001,,D,,WM,
10,Quarter,1998 Q1,K03000001,,D,,WM,
10,Quarter,1998 Q2,K03000001,,D,,WM,
10,Quarter,1998 Q3,K03000001,,D,,WM,
10,Quarter,1998 Q4,K03000001,,D,,WM,
10,Quarter,1999 Q1,K03000001,,D,,WM,
10,Quarter,1999 Q2,K03000001,,D,,WM,
10,Quarter,1999 Q3,K03000001,,D,,WM,
10,Quarter,1999 Q4,K03000001,,D,,WM,
9,Quarter,2000 Q1,K03000001,,D,,WM,
10,Quarter,2000 Q2,K03000001,,D,,WM,
11,Quarter,2000 Q3,K03000001,,D,,WM,
14,Quarter,2000 Q4,K03000001,,D,,WM,
12,Quarter,2001 Q1,K03000001,,D,,WM,
11,Quarter,2001 Q2,K03000001,,D,,WM,
10,Quarter,2001 Q3,K03000001,,D,,WM,
8,Quarter,2001 Q4,K03000001,,D,,WM,
8,Quarter,2002 Q1,K03000001,,D,,WM,
8,Quarter,2002 Q2,K03000001,,D,,WM,
8,Quarter,2002 Q3,K03000001,,D,,WM,
8,Quarter,2002 Q4,K03000001,,D,,WM,
8,Quarter,2003 Q1,K03000001,,D,,WM,
7,Quarter,2003 Q2,K03000001,,D,,WM,
8,Quarter,2003 Q3,K03000001,,D,,WM,
