V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Highest qualification_codelist,Highest qualification,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
20.06366335,12.70515204,140,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Other personal theft,,16-24,,Male
24.69206198,10.4609884,333,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Other personal theft,,16-24,,Male
28.76029514,28.56213109,30,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Other personal theft,,16-24,,Male
13.51483206,2.349126774,3462,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Other personal theft,,16+,,Male
19.0978822,2.479014286,6577,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Other personal theft,,16+,,Male
8.16241956,2.145411798,3072,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Other personal theft,,16+,,Male
13.30190786,3.040002906,2588,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Other personal theft,,16+,,Male
12.96175072,5.262416567,692,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Other personal theft,,16+,,Male
15.62770383,6.500734241,457,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Other personal theft,,25-34,,Male
24.2435901,5.062681316,1159,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Other personal theft,,25-34,,Male
17.44258035,10.73384524,240,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Other personal theft,,25-34,,Male
13.20667129,6.72933089,330,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Other personal theft,,25-34,,Male
0,0,71,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Other personal theft,,25-34,,Male
13.55857271,6.093300086,483,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Other personal theft,,35-44,,Male
10.8013877,3.054115734,1364,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Other personal theft,,35-44,,Male
5.56269076,4.616143053,265,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Other personal theft,,35-44,,Male
10.18452892,5.416875889,443,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Other personal theft,,35-44,,Male
13.80830542,10.17847785,120,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Other personal theft,,35-44,,Male
22.63533019,6.510192689,581,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Other personal theft,,45-54,,Male
15.20590084,5.543994827,1244,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Other personal theft,,45-54,,Male
2.667997759,1.917588311,380,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Other personal theft,,45-54,,Male
6.121358438,3.580622862,628,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Other personal theft,,45-54,,Male
26.29580236,20.67155519,94,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Other personal theft,,45-54,,Male
7.894808388,3.367807862,611,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Other personal theft,,55-64,,Male
16.2334527,6.003215665,1083,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Other personal theft,,55-64,,Male
9.106695224,4.843441335,496,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Other personal theft,,55-64,,Male
19.88374168,9.060132501,414,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Other personal theft,,55-64,,Male
10.16106513,10.07040349,109,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Other personal theft,,55-64,,Male
9.990620787,4.974319216,574,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Other personal theft,,65-74,,Male
13.1690818,5.223990265,899,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Other personal theft,,65-74,,Male
7.540525915,3.87136483,785,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Other personal theft,,65-74,,Male
1.880350651,1.880982107,290,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Other personal theft,,65-74,,Male
0,0,151,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Other personal theft,,65-74,,Male
2.059653878,2.050756693,355,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Other personal theft,,75+,,Male
11.15858819,5.11284548,510,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Other personal theft,,75+,,Male
2.113511383,2.110893849,766,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Other personal theft,,75+,,Male
2.703134204,2.708538821,150,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Other personal theft,,75+,,Male
20.39315642,20.29151485,117,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Other personal theft,,75+,,Male
5.795715748,2.517746617,832,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Robbery,,16-24,,All adults
8.830898674,3.650584884,705,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Robbery,,16-24,,All adults
10.3474767,6.482497108,244,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Robbery,,16-24,,All adults
3.665175789,2.114185855,726,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Robbery,,16-24,,All adults
0,0,69,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Robbery,,16-24,,All adults
2.985480996,0.90124727,6091,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Robbery,,16+,,All adults
2.43218987,0.517686872,14072,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Robbery,,16+,,All adults
2.378457762,0.742421245,7262,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Robbery,,16+,,All adults
2.771130978,0.829102869,6413,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Robbery,,16+,,All adults
7.484235966,7.083961027,1467,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Robbery,,16+,,All adults
5.216636846,2.944944687,943,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Robbery,,25-34,,All adults
1.015187232,0.467550929,2736,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Robbery,,25-34,,All adults
2.571796042,1.702339974,540,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Robbery,,25-34,,All adults
1.340349641,1.03392512,873,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Robbery,,25-34,,All adults
0,0,200,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Robbery,,25-34,,All adults
1.912267782,1.547826797,919,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Robbery,,35-44,,All adults
2.222298048,1.329786903,3134,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Robbery,,35-44,,All adults
5.173611205,3.712476189,550,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Robbery,,35-44,,All adults
3.67127242,2.121205504,972,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Robbery,,35-44,,All adults
0,0,217,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Robbery,,35-44,,All adults
2.530994944,2.531626985,1054,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Robbery,,45-54,,All adults
2.592631812,1.049980058,2682,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Robbery,,45-54,,All adults
4.853145662,3.428299786,762,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Robbery,,45-54,,All adults
5.060187927,2.706427647,1496,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Robbery,,45-54,,All adults
50.74925264,50.41862384,192,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Robbery,,45-54,,All adults
0,0,998,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Robbery,,55-64,,All adults
2.104569128,1.326126211,2160,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Robbery,,55-64,,All adults
0.541707231,0.542141835,1122,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Robbery,,55-64,,All adults
1.261254692,0.899093573,1150,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Robbery,,55-64,,All adults
0,0,212,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Robbery,,55-64,,All adults
0,0,852,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Robbery,,65-74,,All adults
1.606833762,0.807799403,1700,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Robbery,,65-74,,All adults
1.427139331,1.216927659,1897,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Robbery,,65-74,,All adults
0,0,821,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Robbery,,65-74,,All adults
0,0,300,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Robbery,,65-74,,All adults
1.082198051,1.082625119,493,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Robbery,,75+,,All adults
0.830226981,0.831220019,955,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Robbery,,75+,,All adults
0.162590583,0.162412283,2147,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Robbery,,75+,,All adults
0,0,375,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Robbery,,75+,,All adults
2.672496292,2.671526362,277,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Robbery,,75+,,All adults
3.980935001,2.290898264,431,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Robbery,,16-24,,Female
12.52725472,6.297811361,387,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Robbery,,16-24,,Female
0,0,104,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Robbery,,16-24,,Female
0,0,393,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Robbery,,16-24,,Female
0,0,39,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Robbery,,16-24,,Female
1.3895669,0.681095981,2629,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Robbery,,16+,,Female
2.911152423,0.837769812,7495,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Robbery,,16+,,Female
0.838817551,0.675412488,4190,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Robbery,,16+,,Female
1.065161072,0.493947943,3825,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Robbery,,16+,,Female
0,0,775,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Robbery,,16+,,Female
0.600990927,0.601833639,486,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Robbery,,25-34,,Female
1.543322319,0.800421381,1577,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Robbery,,25-34,,Female
1.038117632,1.039675905,300,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Robbery,,25-34,,Female
1.797677719,1.797706158,543,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Robbery,,25-34,,Female
0,0,129,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Robbery,,25-34,,Female
0,0,436,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Robbery,,35-44,,Female
3.323369297,2.352392928,1770,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Robbery,,35-44,,Female
0,0,285,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Robbery,,35-44,,Female
2.427678628,2.425004374,529,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Robbery,,35-44,,Female
0,0,97,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Robbery,,35-44,,Female
0,0,473,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Robbery,,45-54,,Female
2.030476486,1.321807793,1438,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Robbery,,45-54,,Female
6.580491911,6.549737438,382,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Robbery,,45-54,,Female
0.739174769,0.739304522,868,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Robbery,,45-54,,Female
0,0,98,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Robbery,,45-54,,Female
0,0,387,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Robbery,,55-64,,Female
0.751690815,0.751406737,1077,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Robbery,,55-64,,Female
0,0,626,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Robbery,,55-64,,Female
2.000502444,1.426054505,736,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Robbery,,55-64,,Female
0,0,103,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Robbery,,55-64,,Female
0,0,278,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Robbery,,65-74,,Female
1.742386902,1.240293234,801,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Robbery,,65-74,,Female
0.387931581,0.388251498,1112,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Robbery,,65-74,,Female
0,0,531,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Robbery,,65-74,,Female
0,0,149,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Robbery,,65-74,,Female
3.44861912,3.453906452,138,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Robbery,,75+,,Female
1.777585595,1.779529359,445,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Robbery,,75+,,Female
0,0,1381,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Robbery,,75+,,Female
0,0,225,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Robbery,,75+,,Female
0,0,160,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Robbery,,75+,,Female
7.561978578,4.423589732,401,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Robbery,,16-24,,Male
4.984811275,3.514546972,318,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Robbery,,16-24,,Male
16.40116458,10.26341325,140,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Robbery,,16-24,,Male
7.242185208,4.176320522,333,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Robbery,,16-24,,Male
0,0,30,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Robbery,,16-24,,Male
4.185497649,1.492368786,3462,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Robbery,,16+,,Male
1.949865214,0.606907983,6577,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Robbery,,16+,,Male
4.300167714,1.440942094,3072,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Robbery,,16+,,Male
4.977878052,1.788735347,2588,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Robbery,,16+,,Male
15.21332334,14.38527464,692,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Robbery,,16+,,Male
8.964601723,5.312844553,457,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Robbery,,25-34,,Male
0.458442747,0.458685039,1159,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Robbery,,25-34,,Male
3.850402934,3.000641735,240,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Robbery,,25-34,,Male
0.815246825,0.816459627,330,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Robbery,,25-34,,Male
0,0,71,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Robbery,,25-34,,Male
3.385324311,2.740078001,483,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Robbery,,35-44,,Male
0.977282804,0.976866584,1364,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Robbery,,35-44,,Male
10.12372946,7.251438853,265,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Robbery,,35-44,,Male
5.025661395,3.554755124,443,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Robbery,,35-44,,Male
0,0,120,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Robbery,,35-44,,Male
4.574576916,4.571735984,581,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Robbery,,45-54,,Male
3.156419243,1.634415273,1244,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Robbery,,45-54,,Male
3.180698083,2.274544797,380,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Robbery,,45-54,,Male
10.80055595,6.201349192,628,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Robbery,,45-54,,Male
100.31241,99.00597124,94,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Robbery,,45-54,,Male
0,0,611,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Robbery,,55-64,,Male
3.345441481,2.447172038,1083,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Robbery,,55-64,,Male
1.206169997,1.207547119,496,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Robbery,,55-64,,Male
0,0,414,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Robbery,,55-64,,Male
0,0,109,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Robbery,,55-64,,Male
0,0,574,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Robbery,,65-74,,Male
1.492682774,1.057799404,899,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Robbery,,65-74,,Male
2.964158344,2.957983987,785,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Robbery,,65-74,,Male
0,0,290,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Robbery,,65-74,,Male
0,0,151,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Robbery,,65-74,,Male
0,0,355,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Robbery,,75+,,Male
0,0,510,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Robbery,,75+,,Male
0.471635391,0.471358605,766,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Robbery,,75+,,Male
0,0,150,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Robbery,,75+,,Male
6.434559884,6.426023323,117,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Robbery,,75+,,Male
2.076450457,1.464709134,832,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Snatch theft,,16-24,,All adults
0,0,705,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Snatch theft,,16-24,,All adults
3.343028712,3.341805795,244,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Snatch theft,,16-24,,All adults
0.457955746,0.457378617,726,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Snatch theft,,16-24,,All adults
0,0,69,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Snatch theft,,16-24,,All adults
0.81949147,0.414780776,6091,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Snatch theft,,16+,,All adults
1.330579002,0.446502591,14072,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Snatch theft,,16+,,All adults
0.603297189,0.373503415,7262,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Snatch theft,,16+,,All adults
0.385513314,0.212602974,6413,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Snatch theft,,16+,,All adults
0,0,1467,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Snatch theft,,16+,,All adults
1.390938423,1.123147669,943,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Snatch theft,,25-34,,All adults
1.673264257,0.782295846,2736,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Snatch theft,,25-34,,All adults
2.9996585,2.995379992,540,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Snatch theft,,25-34,,All adults
0,0,873,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Snatch theft,,25-34,,All adults
0,0,200,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Snatch theft,,25-34,,All adults
0,0,919,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Snatch theft,,35-44,,All adults
2.844418851,1.744880648,3134,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Snatch theft,,35-44,,All adults
0,0,550,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Snatch theft,,35-44,,All adults
0.915093802,0.6817844,972,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Snatch theft,,35-44,,All adults
0,0,217,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Snatch theft,,35-44,,All adults
0,0,1054,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Snatch theft,,45-54,,All adults
1.236114245,0.808172037,2682,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Snatch theft,,45-54,,All adults
0,0,762,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Snatch theft,,45-54,,All adults
0,0,1496,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Snatch theft,,45-54,,All adults
0,0,192,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Snatch theft,,45-54,,All adults
0.618016197,0.617844418,998,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Snatch theft,,55-64,,All adults
