V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
25.96522191,3.994337618,2418,Quarter,2017 Q1,E92000001,,,Incidence rate,,Other personal theft,,16-24,,All adults
42.11526725,13.55371205,324,Quarter,2017 Q1,E12000007,,,Incidence rate,,Other personal theft,,16-24,,All adults
21.67310855,13.73249513,170,Quarter,2017 Q1,E12000001,,,Incidence rate,,Other personal theft,,16-24,,All adults
16.13032791,9.844260501,276,Quarter,2017 Q1,E12000002,,,Incidence rate,,Other personal theft,,16-24,,All adults
22.95508077,7.873633298,329,Quarter,2017 Q1,E12000008,,,Incidence rate,,Other personal theft,,16-24,,All adults
7.250946343,4.313870554,229,Quarter,2017 Q1,E12000009,,,Incidence rate,,Other personal theft,,16-24,,All adults
48.1811301,20.91272242,170,Quarter,2017 Q1,W92000004,,,Incidence rate,,Other personal theft,,16-24,,All adults
35.0595606,13.96828284,295,Quarter,2017 Q1,E12000005,,,Incidence rate,,Other personal theft,,16-24,,All adults
3.286924283,3.262630666,262,Quarter,2017 Q1,E12000003,,,Incidence rate,,Other personal theft,,16-24,,All adults
16.5571791,3.665009807,3227,Quarter,2017 Q1,E12000004,,,Incidence rate,,Other personal theft,,16+,,All adults
18.73090741,2.483049369,4091,Quarter,2017 Q1,E12000006,,,Incidence rate,,Other personal theft,,16+,,All adults
13.72257341,0.873876217,32742,Quarter,2017 Q1,E92000001,,,Incidence rate,,Other personal theft,,16+,,All adults
17.54987587,2.720318956,4139,Quarter,2017 Q1,E12000007,,,Incidence rate,,Other personal theft,,16+,,All adults
8.199036654,2.837450714,2059,Quarter,2017 Q1,E12000001,,,Incidence rate,,Other personal theft,,16+,,All adults
8.562456348,1.898710486,4278,Quarter,2017 Q1,E12000002,,,Incidence rate,,Other personal theft,,16+,,All adults
13.33418274,1.961147845,4683,Quarter,2017 Q1,E12000008,,,Incidence rate,,Other personal theft,,16+,,All adults
11.76805014,2.099632202,3769,Quarter,2017 Q1,E12000009,,,Incidence rate,,Other personal theft,,16+,,All adults
16.25474238,3.649559229,2678,Quarter,2017 Q1,W92000004,,,Incidence rate,,Other personal theft,,16+,,All adults
16.75130136,3.659850773,3232,Quarter,2017 Q1,E12000005,,,Incidence rate,,Other personal theft,,16+,,All adults
8.483421753,1.764473082,3264,Quarter,2017 Q1,E12000003,,,Incidence rate,,Other personal theft,,16+,,All adults
19.37939272,7.016781752,493,Quarter,2017 Q1,E12000004,,,Incidence rate,,Other personal theft,,25-34,,All adults
17.74925831,4.736790681,627,Quarter,2017 Q1,E12000006,,,Incidence rate,,Other personal theft,,25-34,,All adults
16.20759998,2.054015613,4958,Quarter,2017 Q1,E92000001,,,Incidence rate,,Other personal theft,,25-34,,All adults
18.30670206,5.859198348,841,Quarter,2017 Q1,E12000007,,,Incidence rate,,Other personal theft,,25-34,,All adults
3.489453882,3.489307459,306,Quarter,2017 Q1,E12000001,,,Incidence rate,,Other personal theft,,25-34,,All adults
10.04372546,3.693832803,616,Quarter,2017 Q1,E12000002,,,Incidence rate,,Other personal theft,,25-34,,All adults
22.97621318,5.98004739,657,Quarter,2017 Q1,E12000008,,,Incidence rate,,Other personal theft,,25-34,,All adults
22.70595839,7.421430669,481,Quarter,2017 Q1,E12000009,,,Incidence rate,,Other personal theft,,25-34,,All adults
36.99488147,14.66077496,351,Quarter,2017 Q1,W92000004,,,Incidence rate,,Other personal theft,,25-34,,All adults
6.612167336,4.017348164,488,Quarter,2017 Q1,E12000005,,,Incidence rate,,Other personal theft,,25-34,,All adults
13.98226042,6.970085393,449,Quarter,2017 Q1,E12000003,,,Incidence rate,,Other personal theft,,25-34,,All adults
11.7684137,5.508964709,487,Quarter,2017 Q1,E12000004,,,Incidence rate,,Other personal theft,,35-44,,All adults
19.97567282,5.542813276,718,Quarter,2017 Q1,E12000006,,,Incidence rate,,Other personal theft,,35-44,,All adults
14.52078734,1.83780848,5449,Quarter,2017 Q1,E92000001,,,Incidence rate,,Other personal theft,,35-44,,All adults
22.3412786,5.576854567,928,Quarter,2017 Q1,E12000007,,,Incidence rate,,Other personal theft,,35-44,,All adults
8.47898666,6.587231664,292,Quarter,2017 Q1,E12000001,,,Incidence rate,,Other personal theft,,35-44,,All adults
8.229935796,4.441299523,655,Quarter,2017 Q1,E12000002,,,Incidence rate,,Other personal theft,,35-44,,All adults
9.907803635,4.019487052,794,Quarter,2017 Q1,E12000008,,,Incidence rate,,Other personal theft,,35-44,,All adults
18.28647648,5.539337952,556,Quarter,2017 Q1,E12000009,,,Incidence rate,,Other personal theft,,35-44,,All adults
6.636426481,3.66372064,367,Quarter,2017 Q1,W92000004,,,Incidence rate,,Other personal theft,,35-44,,All adults
15.67171706,5.771547732,506,Quarter,2017 Q1,E12000005,,,Incidence rate,,Other personal theft,,35-44,,All adults
7.332527738,4.183645515,513,Quarter,2017 Q1,E12000003,,,Incidence rate,,Other personal theft,,35-44,,All adults
15.73927807,5.700727945,591,Quarter,2017 Q1,E12000004,,,Incidence rate,,Other personal theft,,45-54,,All adults
18.1468467,6.098466389,696,Quarter,2017 Q1,E12000006,,,Incidence rate,,Other personal theft,,45-54,,All adults
12.19120391,1.808160889,5752,Quarter,2017 Q1,E92000001,,,Incidence rate,,Other personal theft,,45-54,,All adults
8.552136548,3.685260122,725,Quarter,2017 Q1,E12000007,,,Incidence rate,,Other personal theft,,45-54,,All adults
8.029763586,5.216687014,326,Quarter,2017 Q1,E12000001,,,Incidence rate,,Other personal theft,,45-54,,All adults
7.60503011,3.390527189,781,Quarter,2017 Q1,E12000002,,,Incidence rate,,Other personal theft,,45-54,,All adults
6.612729433,2.748754318,875,Quarter,2017 Q1,E12000008,,,Incidence rate,,Other personal theft,,45-54,,All adults
16.32114669,6.475201701,685,Quarter,2017 Q1,E12000009,,,Incidence rate,,Other personal theft,,45-54,,All adults
8.900193923,4.162813484,444,Quarter,2017 Q1,W92000004,,,Incidence rate,,Other personal theft,,45-54,,All adults
25.03338348,11.30657128,520,Quarter,2017 Q1,E12000005,,,Incidence rate,,Other personal theft,,45-54,,All adults
9.219666621,3.99232907,553,Quarter,2017 Q1,E12000003,,,Incidence rate,,Other personal theft,,45-54,,All adults
5.870525512,3.260198397,499,Quarter,2017 Q1,E12000004,,,Incidence rate,,Other personal theft,,55-64,,All adults
17.66605067,6.597388305,643,Quarter,2017 Q1,E12000006,,,Incidence rate,,Other personal theft,,55-64,,All adults
10.80414426,1.849171038,5181,Quarter,2017 Q1,E92000001,,,Incidence rate,,Other personal theft,,55-64,,All adults
1.796815642,1.272818091,550,Quarter,2017 Q1,E12000007,,,Incidence rate,,Other personal theft,,55-64,,All adults
2.440484704,1.773824984,323,Quarter,2017 Q1,E12000001,,,Incidence rate,,Other personal theft,,55-64,,All adults
6.074109904,2.847465895,742,Quarter,2017 Q1,E12000002,,,Incidence rate,,Other personal theft,,55-64,,All adults
16.99057643,5.488926029,757,Quarter,2017 Q1,E12000008,,,Incidence rate,,Other personal theft,,55-64,,All adults
9.733897485,5.294052685,633,Quarter,2017 Q1,E12000009,,,Incidence rate,,Other personal theft,,55-64,,All adults
6.866338785,3.555846551,483,Quarter,2017 Q1,W92000004,,,Incidence rate,,Other personal theft,,55-64,,All adults
21.98879759,11.11290042,489,Quarter,2017 Q1,E12000005,,,Incidence rate,,Other personal theft,,55-64,,All adults
9.477545352,4.049717073,545,Quarter,2017 Q1,E12000003,,,Incidence rate,,Other personal theft,,55-64,,All adults
10.57242407,4.515631442,530,Quarter,2017 Q1,E12000004,,,Incidence rate,,Other personal theft,,65-74,,All adults
14.48737163,7.13605657,665,Quarter,2017 Q1,E12000006,,,Incidence rate,,Other personal theft,,65-74,,All adults
6.888498459,1.391381663,5108,Quarter,2017 Q1,E92000001,,,Incidence rate,,Other personal theft,,65-74,,All adults
6.671609458,4.705279647,420,Quarter,2017 Q1,E12000007,,,Incidence rate,,Other personal theft,,65-74,,All adults
4.443946422,4.519470058,366,Quarter,2017 Q1,E12000001,,,Incidence rate,,Other personal theft,,65-74,,All adults
5.373625905,3.095378662,704,Quarter,2017 Q1,E12000002,,,Incidence rate,,Other personal theft,,65-74,,All adults
5.532959168,2.919123754,684,Quarter,2017 Q1,E12000008,,,Incidence rate,,Other personal theft,,65-74,,All adults
2.465237845,1.466815894,684,Quarter,2017 Q1,E12000009,,,Incidence rate,,Other personal theft,,65-74,,All adults
8.284389832,4.596355219,484,Quarter,2017 Q1,W92000004,,,Incidence rate,,Other personal theft,,65-74,,All adults
3.138296952,2.616437291,524,Quarter,2017 Q1,E12000005,,,Incidence rate,,Other personal theft,,65-74,,All adults
9.80155209,4.97291206,531,Quarter,2017 Q1,E12000003,,,Incidence rate,,Other personal theft,,65-74,,All adults
6.446392124,4.603649392,351,Quarter,2017 Q1,E12000004,,,Incidence rate,,Other personal theft,,75+,,All adults
9.557736163,5.940529288,485,Quarter,2017 Q1,E12000006,,,Incidence rate,,Other personal theft,,75+,,All adults
6.54226297,1.491761816,3876,Quarter,2017 Q1,E92000001,,,Incidence rate,,Other personal theft,,75+,,All adults
10.76160918,6.199574322,351,Quarter,2017 Q1,E12000007,,,Incidence rate,,Other personal theft,,75+,,All adults
10.96629342,7.014136594,276,Quarter,2017 Q1,E12000001,,,Incidence rate,,Other personal theft,,75+,,All adults
7.766746398,4.70008371,504,Quarter,2017 Q1,E12000002,,,Incidence rate,,Other personal theft,,75+,,All adults
7.271726435,3.909601214,587,Quarter,2017 Q1,E12000008,,,Incidence rate,,Other personal theft,,75+,,All adults
1.657582807,1.175088389,501,Quarter,2017 Q1,E12000009,,,Incidence rate,,Other personal theft,,75+,,All adults
3.573987319,3.570141473,379,Quarter,2017 Q1,W92000004,,,Incidence rate,,Other personal theft,,75+,,All adults
1.741166616,1.741433806,410,Quarter,2017 Q1,E12000005,,,Incidence rate,,Other personal theft,,75+,,All adults
4.531424208,3.310667254,411,Quarter,2017 Q1,E12000003,,,Incidence rate,,Other personal theft,,75+,,All adults
44.34979258,25.65783502,145,Quarter,2017 Q1,E12000004,,,Incidence rate,,Other personal theft,,16-24,,Female
29.97883783,15.85703055,136,Quarter,2017 Q1,E12000006,,,Incidence rate,,Other personal theft,,16-24,,Female
25.81099492,5.390414174,1267,Quarter,2017 Q1,E92000001,,,Incidence rate,,Other personal theft,,16-24,,Female
42.42988955,17.8123829,173,Quarter,2017 Q1,E12000007,,,Incidence rate,,Other personal theft,,16-24,,Female
22.17393857,18.75639624,97,Quarter,2017 Q1,E12000001,,,Incidence rate,,Other personal theft,,16-24,,Female
5.885787713,5.917790211,142,Quarter,2017 Q1,E12000002,,,Incidence rate,,Other personal theft,,16-24,,Female
17.92864872,10.38211104,162,Quarter,2017 Q1,E12000008,,,Incidence rate,,Other personal theft,,16-24,,Female
14.11121521,8.249691691,124,Quarter,2017 Q1,E12000009,,,Incidence rate,,Other personal theft,,16-24,,Female
37.81948524,19.11190317,96,Quarter,2017 Q1,W92000004,,,Incidence rate,,Other personal theft,,16-24,,Female
36.29823522,18.2326803,148,Quarter,2017 Q1,E12000005,,,Incidence rate,,Other personal theft,,16-24,,Female
6.982774289,6.9962234,140,Quarter,2017 Q1,E12000003,,,Incidence rate,,Other personal theft,,16-24,,Female
15.90666864,4.473257095,1769,Quarter,2017 Q1,E12000004,,,Incidence rate,,Other personal theft,,16+,,Female
16.38157253,3.103601916,2250,Quarter,2017 Q1,E12000006,,,Incidence rate,,Other personal theft,,16+,,Female
12.64724583,1.095896741,17487,Quarter,2017 Q1,E92000001,,,Incidence rate,,Other personal theft,,16+,,Female
17.52272975,3.734670148,2152,Quarter,2017 Q1,E12000007,,,Incidence rate,,Other personal theft,,16+,,Female
7.043316999,3.00004541,1144,Quarter,2017 Q1,E12000001,,,Incidence rate,,Other personal theft,,16+,,Female
8.561815233,2.08997011,2260,Quarter,2017 Q1,E12000002,,,Incidence rate,,Other personal theft,,16+,,Female
11.53758542,2.724752714,2437,Quarter,2017 Q1,E12000008,,,Incidence rate,,Other personal theft,,16+,,Female
11.62472061,2.769268543,1992,Quarter,2017 Q1,E12000009,,,Incidence rate,,Other personal theft,,16+,,Female
17.65396325,5.312978502,1496,Quarter,2017 Q1,W92000004,,,Incidence rate,,Other personal theft,,16+,,Female
13.4393171,3.94693406,1694,Quarter,2017 Q1,E12000005,,,Incidence rate,,Other personal theft,,16+,,Female
8.285527025,2.569771047,1789,Quarter,2017 Q1,E12000003,,,Incidence rate,,Other personal theft,,16+,,Female
13.41527994,7.050815828,291,Quarter,2017 Q1,E12000004,,,Incidence rate,,Other personal theft,,25-34,,Female
18.239975,6.715800666,374,Quarter,2017 Q1,E12000006,,,Incidence rate,,Other personal theft,,25-34,,Female
13.25939841,2.411592518,2840,Quarter,2017 Q1,E92000001,,,Incidence rate,,Other personal theft,,25-34,,Female
11.73015956,5.997692312,464,Quarter,2017 Q1,E12000007,,,Incidence rate,,Other personal theft,,25-34,,Female
6.475399399,6.463698053,190,Quarter,2017 Q1,E12000001,,,Incidence rate,,Other personal theft,,25-34,,Female
13.73460661,5.841601744,347,Quarter,2017 Q1,E12000002,,,Incidence rate,,Other personal theft,,25-34,,Female
12.43247124,6.543788661,343,Quarter,2017 Q1,E12000008,,,Incidence rate,,Other personal theft,,25-34,,Female
29.22132472,11.51199108,282,Quarter,2017 Q1,E12000009,,,Incidence rate,,Other personal theft,,25-34,,Female
50.38827239,27.25277937,204,Quarter,2017 Q1,W92000004,,,Incidence rate,,Other personal theft,,25-34,,Female
0,0,263,Quarter,2017 Q1,E12000005,,,Incidence rate,,Other personal theft,,25-34,,Female
12.05705373,8.642701735,286,Quarter,2017 Q1,E12000003,,,Incidence rate,,Other personal theft,,25-34,,Female
11.21844973,5.628152567,265,Quarter,2017 Q1,E12000004,,,Incidence rate,,Other personal theft,,35-44,,Female
22.69182146,8.378067215,383,Quarter,2017 Q1,E12000006,,,Incidence rate,,Other personal theft,,35-44,,Female
17.97358722,2.918152853,2925,Quarter,2017 Q1,E92000001,,,Incidence rate,,Other personal theft,,35-44,,Female
31.84869864,9.663322332,501,Quarter,2017 Q1,E12000007,,,Incidence rate,,Other personal theft,,35-44,,Female
4.812224381,4.838614651,157,Quarter,2017 Q1,E12000001,,,Incidence rate,,Other personal theft,,35-44,,Female
8.614637791,5.05353549,347,Quarter,2017 Q1,E12000002,,,Incidence rate,,Other personal theft,,35-44,,Female
14.73728499,7.366780296,408,Quarter,2017 Q1,E12000008,,,Incidence rate,,Other personal theft,,35-44,,Female
14.41529781,6.351741675,287,Quarter,2017 Q1,E12000009,,,Incidence rate,,Other personal theft,,35-44,,Female
8.415298235,5.940072736,203,Quarter,2017 Q1,W92000004,,,Incidence rate,,Other personal theft,,35-44,,Female
18.71770509,9.332178055,279,Quarter,2017 Q1,E12000005,,,Incidence rate,,Other personal theft,,35-44,,Female
13.36779294,7.547357066,298,Quarter,2017 Q1,E12000003,,,Incidence rate,,Other personal theft,,35-44,,Female
18.23049089,8.879755751,314,Quarter,2017 Q1,E12000004,,,Incidence rate,,Other personal theft,,45-54,,Female
12.01661074,6.001764228,383,Quarter,2017 Q1,E12000006,,,Incidence rate,,Other personal theft,,45-54,,Female
10.73102054,2.082319937,3018,Quarter,2017 Q1,E92000001,,,Incidence rate,,Other personal theft,,45-54,,Female
6.107616603,4.903653481,377,Quarter,2017 Q1,E12000007,,,Incidence rate,,Other personal theft,,45-54,,Female
6.669225643,5.002579946,166,Quarter,2017 Q1,E12000001,,,Incidence rate,,Other personal theft,,45-54,,Female
9.825691074,6.044626382,389,Quarter,2017 Q1,E12000002,,,Incidence rate,,Other personal theft,,45-54,,Female
9.9765048,4.565567429,481,Quarter,2017 Q1,E12000008,,,Incidence rate,,Other personal theft,,45-54,,Female
14.38034541,8.74102554,360,Quarter,2017 Q1,E12000009,,,Incidence rate,,Other personal theft,,45-54,,Female
8.861351114,5.489739741,246,Quarter,2017 Q1,W92000004,,,Incidence rate,,Other personal theft,,45-54,,Female
13.27396212,5.914625394,258,Quarter,2017 Q1,E12000005,,,Incidence rate,,Other personal theft,,45-54,,Female
7.254610756,4.52877859,290,Quarter,2017 Q1,E12000003,,,Incidence rate,,Other personal theft,,45-54,,Female
0,0,279,Quarter,2017 Q1,E12000004,,,Incidence rate,,Other personal theft,,55-64,,Female
16.0316873,8.711447696,352,Quarter,2017 Q1,E12000006,,,Incidence rate,,Other personal theft,,55-64,,Female
7.489450194,1.896252257,2677,Quarter,2017 Q1,E92000001,,,Incidence rate,,Other personal theft,,55-64,,Female
0,0,243,Quarter,2017 Q1,E12000007,,,Incidence rate,,Other personal theft,,55-64,,Female
2.583042016,2.606398157,181,Quarter,2017 Q1,E12000001,,,Incidence rate,,Other personal theft,,55-64,,Female
8.353616806,5.008280937,379,Quarter,2017 Q1,E12000002,,,Incidence rate,,Other personal theft,,55-64,,Female
12.13630633,6.431457585,395,Quarter,2017 Q1,E12000008,,,Incidence rate,,Other personal theft,,55-64,,Female
4.314975118,2.991953233,330,Quarter,2017 Q1,E12000009,,,Incidence rate,,Other personal theft,,55-64,,Female
8.725288395,5.327829226,267,Quarter,2017 Q1,W92000004,,,Incidence rate,,Other personal theft,,55-64,,Female
13.08642403,7.085959177,250,Quarter,2017 Q1,E12000005,,,Incidence rate,,Other personal theft,,55-64,,Female
4.261908435,4.273818454,268,Quarter,2017 Q1,E12000003,,,Incidence rate,,Other personal theft,,55-64,,Female
8.851858281,5.186141043,289,Quarter,2017 Q1,E12000004,,,Incidence rate,,Other personal theft,,65-74,,Female
8.036898069,4.904803813,346,Quarter,2017 Q1,E12000006,,,Incidence rate,,Other personal theft,,65-74,,Female
4.424089796,1.329272277,2620,Quarter,2017 Q1,E92000001,,,Incidence rate,,Other personal theft,,65-74,,Female
6.604113706,6.582206335,203,Quarter,2017 Q1,E12000007,,,Incidence rate,,Other personal theft,,65-74,,Female
0,0,183,Quarter,2017 Q1,E12000001,,,Incidence rate,,Other personal theft,,65-74,,Female
0,0,375,Quarter,2017 Q1,E12000002,,,Incidence rate,,Other personal theft,,65-74,,Female
3.745395156,3.746012434,352,Quarter,2017 Q1,E12000008,,,Incidence rate,,Other personal theft,,65-74,,Female
1.459000988,1.461131259,339,Quarter,2017 Q1,E12000009,,,Incidence rate,,Other personal theft,,65-74,,Female
14.89868472,8.212415678,264,Quarter,2017 Q1,W92000004,,,Incidence rate,,Other personal theft,,65-74,,Female
4.994785381,4.982467688,273,Quarter,2017 Q1,E12000005,,,Incidence rate,,Other personal theft,,65-74,,Female
7.532760481,4.534691638,260,Quarter,2017 Q1,E12000003,,,Incidence rate,,Other personal theft,,65-74,,Female
11.9441103,8.587061915,186,Quarter,2017 Q1,E12000004,,,Incidence rate,,Other personal theft,,75+,,Female
7.733771188,5.394472914,276,Quarter,2017 Q1,E12000006,,,Incidence rate,,Other personal theft,,75+,,Female
7.281142161,2.041329817,2140,Quarter,2017 Q1,E92000001,,,Incidence rate,,Other personal theft,,75+,,Female
7.022279639,6.997554804,191,Quarter,2017 Q1,E12000007,,,Incidence rate,,Other personal theft,,75+,,Female
7.340351267,5.311584273,170,Quarter,2017 Q1,E12000001,,,Incidence rate,,Other personal theft,,75+,,Female
13.2797823,8.029175001,281,Quarter,2017 Q1,E12000002,,,Incidence rate,,Other personal theft,,75+,,Female
8.974969536,6.646288089,296,Quarter,2017 Q1,E12000008,,,Incidence rate,,Other personal theft,,75+,,Female
1.450471303,1.454497631,270,Quarter,2017 Q1,E12000009,,,Incidence rate,,Other personal theft,,75+,,Female
0,0,216,Quarter,2017 Q1,W92000004,,,Incidence rate,,Other personal theft,,75+,,Female
3.179438302,3.185711993,223,Quarter,2017 Q1,E12000005,,,Incidence rate,,Other personal theft,,75+,,Female
4.496049451,4.490980374,247,Quarter,2017 Q1,E12000003,,,Incidence rate,,Other personal theft,,75+,,Female
34.46151882,25.32120365,131,Quarter,2017 Q1,E12000004,,,Incidence rate,,Other personal theft,,16-24,,Male
35.59630001,16.44802767,121,Quarter,2017 Q1,E12000006,,,Incidence rate,,Other personal theft,,16-24,,Male
26.11168188,6.034087677,1151,Quarter,2017 Q1,E92000001,,,Incidence rate,,Other personal theft,,16-24,,Male
41.77190956,20.61182952,151,Quarter,2017 Q1,E12000007,,,Incidence rate,,Other personal theft,,16-24,,Male
21.09988929,20.9642395,73,Quarter,2017 Q1,E12000001,,,Incidence rate,,Other personal theft,,16-24,,Male
24.69523214,17.41129593,134,Quarter,2017 Q1,E12000002,,,Incidence rate,,Other personal theft,,16-24,,Male
27.34643455,12.31298137,167,Quarter,2017 Q1,E12000008,,,Incidence rate,,Other personal theft,,16-24,,Male
0,0,105,Quarter,2017 Q1,E12000009,,,Incidence rate,,Other personal theft,,16-24,,Male
59.85704934,38.14936778,74,Quarter,2017 Q1,W92000004,,,Incidence rate,,Other personal theft,,16-24,,Male
33.98096717,21.82565684,147,Quarter,2017 Q1,E12000005,,,Incidence rate,,Other personal theft,,16-24,,Male
0,0,122,Quarter,2017 Q1,E12000003,,,Incidence rate,,Other personal theft,,16-24,,Male
17.27271373,5.158840165,1458,Quarter,2017 Q1,E12000004,,,Incidence rate,,Other personal theft,,16+,,Male
21.27983957,4.038371053,1841,Quarter,2017 Q1,E12000006,,,Incidence rate,,Other personal theft,,16+,,Male
14.84015806,1.343039013,15255,Quarter,2017 Q1,E92000001,,,Incidence rate,,Other personal theft,,16+,,Male
17.57671739,3.987557277,1987,Quarter,2017 Q1,E12000007,,,Incidence rate,,Other personal theft,,16+,,Male
9.536500363,4.817219645,915,Quarter,2017 Q1,E12000001,,,Incidence rate,,Other personal theft,,16+,,Male
8.563113755,2.873720333,2018,Quarter,2017 Q1,E12000002,,,Incidence rate,,Other personal theft,,16+,,Male
15.09938256,2.860873544,2246,Quarter,2017 Q1,E12000008,,,Incidence rate,,Other personal theft,,16+,,Male
11.92320298,3.247274602,1777,Quarter,2017 Q1,E12000009,,,Incidence rate,,Other personal theft,,16+,,Male
14.69791001,5.205932282,1182,Quarter,2017 Q1,W92000004,,,Incidence rate,,Other personal theft,,16+,,Male
19.99078977,6.088854282,1538,Quarter,2017 Q1,E12000005,,,Incidence rate,,Other personal theft,,16+,,Male
8.702321536,2.563443757,1475,Quarter,2017 Q1,E12000003,,,Incidence rate,,Other personal theft,,16+,,Male
25.5247819,12.1954325,202,Quarter,2017 Q1,E12000004,,,Incidence rate,,Other personal theft,,25-34,,Male
