V4_2,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Marital status_codelist,Marital status,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
0,0,282,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Domestic violence,,65-74,,Male
0,0,253,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Domestic violence,,65-74,,Male
0,0,30,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Domestic violence,,75+,,Male
0,0,123,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Domestic violence,,75+,,Male
0,0,1047,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Domestic violence,,75+,,Male
0,0,1017,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Domestic violence,,75+,,Male
0,0,850,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Domestic violence,,75+,,Male
0,0,30,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Domestic violence,,75+,,Male
0,0,136,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Domestic violence,,75+,,Male
0,0,561,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Domestic violence,,75+,,Male
7.962857636,4.721799039,355,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Mugging,,16-24,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Mugging,,16-24,,All adults
6.586039966,3.907083669,420,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Mugging,,16-24,,All adults
0,0,65,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Mugging,,16-24,,All adults
7.479833757,1.783761181,2166,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Mugging,,16-24,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Mugging,,16-24,,All adults
7.50037449,1.788637076,2154,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Mugging,,16-24,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Mugging,,16-24,,All adults
4.158742524,1.226836279,3738,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Mugging,,16+,,All adults
2.812230076,1.644263006,3221,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Mugging,,16+,,All adults
2.939974788,0.659356459,19594,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Mugging,,16+,,All adults
2.636234839,0.752768996,15856,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Mugging,,16+,,All adults
4.82495022,0.775934684,15708,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Mugging,,16+,,All adults
10.20229047,5.969739415,1074,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Mugging,,16+,,All adults
5.616447137,0.95866713,8005,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Mugging,,16+,,All adults
1.68943316,0.656005235,3408,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Mugging,,16+,,All adults
4.37455422,2.053547967,1336,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Mugging,,25-34,,All adults
0,0,67,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Mugging,,25-34,,All adults
2.386162377,0.956476429,3129,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Mugging,,25-34,,All adults
0.905831768,0.664123171,1793,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Mugging,,25-34,,All adults
5.033876755,1.520638261,2166,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Mugging,,25-34,,All adults
0,0,110,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Mugging,,25-34,,All adults
5.328448725,1.6097161,1984,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Mugging,,25-34,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Mugging,,25-34,,All adults
2.901741565,2.05157476,791,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Mugging,,35-44,,All adults
0,0,320,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Mugging,,35-44,,All adults
3.26465774,1.370048134,3909,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Mugging,,35-44,,All adults
3.355096615,1.633330996,3118,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Mugging,,35-44,,All adults
7.672152842,3.347114735,1879,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Mugging,,35-44,,All adults
38.79119314,24.83789081,230,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Mugging,,35-44,,All adults
4.117324527,2.022618938,1311,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Mugging,,35-44,,All adults
0,0,18,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Mugging,,35-44,,All adults
4.507532941,3.598556301,675,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Mugging,,45-54,,All adults
3.372754502,1.956002754,752,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Mugging,,45-54,,All adults
6.703692159,2.592123746,3820,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Mugging,,45-54,,All adults
7.144473587,3.029052165,3145,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Mugging,,45-54,,All adults
2.233096438,0.914791272,2350,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Mugging,,45-54,,All adults
0,0,320,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Mugging,,45-54,,All adults
2.273096542,1.313021118,1191,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Mugging,,45-54,,All adults
0,0,87,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Mugging,,45-54,,All adults
2.611801202,2.610912107,355,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Mugging,,55-64,,All adults
6.057431879,5.38728379,949,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Mugging,,55-64,,All adults
1.065437162,0.495069718,3415,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Mugging,,55-64,,All adults
0.891830627,0.466356161,3060,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Mugging,,55-64,,All adults
3.870916748,2.357418098,2231,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Mugging,,55-64,,All adults
5.357792836,5.336305838,222,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Mugging,,55-64,,All adults
2.702829197,1.91844142,692,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Mugging,,55-64,,All adults
0,0,368,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Mugging,,55-64,,All adults
0,0,172,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Mugging,,65-74,,All adults
0.774145259,0.774351398,813,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Mugging,,65-74,,All adults
0.763417215,0.603069184,3209,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Mugging,,65-74,,All adults
0.805082809,0.635969379,3037,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Mugging,,65-74,,All adults
1.462036582,0.743003607,2362,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Mugging,,65-74,,All adults
0,0,140,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Mugging,,65-74,,All adults
2.055391426,2.05420862,452,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Mugging,,65-74,,All adults
1.958601019,1.3912257,957,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Mugging,,65-74,,All adults
0,0,54,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Mugging,,75+,,All adults
0,0,315,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Mugging,,75+,,All adults
0,0,1692,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Mugging,,75+,,All adults
0,0,1638,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Mugging,,75+,,All adults
1.573631646,0.729449459,2554,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Mugging,,75+,,All adults
0,0,46,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Mugging,,75+,,All adults
0,0,221,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Mugging,,75+,,All adults
1.996110709,0.925797242,1972,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Mugging,,75+,,All adults
7.563813391,5.510125303,230,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Mugging,,16-24,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Mugging,,16-24,,Female
6.13174801,4.467784848,275,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Mugging,,16-24,,Female
0,0,45,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Mugging,,16-24,,Female
5.706313233,2.285662045,1088,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Mugging,,16-24,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Mugging,,16-24,,Female
5.72496139,2.293136529,1082,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Mugging,,16-24,,Female
3.497571195,1.348641618,1928,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Mugging,,16+,,Female
0.700196462,0.506861682,2012,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Mugging,,16+,,Female
2.318904426,0.651751524,9756,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Mugging,,16+,,Female
2.028442128,0.741740282,7828,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Mugging,,16+,,Female
3.698055323,0.874261958,9163,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Mugging,,16+,,Female
11.01589074,8.345614816,659,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Mugging,,16+,,Female
4.757030711,1.26999792,4028,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Mugging,,16+,,Female
1.346786079,0.684050946,2464,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Mugging,,16+,,Female
2.499327252,1.783106249,734,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Mugging,,25-34,,Female
0,0,57,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Mugging,,25-34,,Female
1.636193632,0.955675905,1797,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Mugging,,25-34,,Female
1.058466482,1.058026021,1063,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Mugging,,25-34,,Female
5.901361579,2.412094178,1243,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Mugging,,25-34,,Female
0,0,86,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Mugging,,25-34,,Female
6.448859793,2.636187191,1096,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Mugging,,25-34,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Mugging,,25-34,,Female
3.067939182,3.063043526,379,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Mugging,,35-44,,Female
0,0,228,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Mugging,,35-44,,Female
4.935030775,2.62574014,1984,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Mugging,,35-44,,Female
5.358312478,3.145258416,1605,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Mugging,,35-44,,Female
7.117398933,4.883235163,1127,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Mugging,,35-44,,Female
32.74072092,28.48763486,172,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Mugging,,35-44,,Female
2.60463104,1.846201223,713,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Mugging,,35-44,,Female
0,0,14,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Mugging,,35-44,,Female
2.43640479,2.423544223,313,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Mugging,,45-54,,Female
1.594934119,1.594853543,488,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Mugging,,45-54,,Female
2.420025164,1.367612896,1908,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Mugging,,45-54,,Female
2.417106107,1.553083835,1595,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Mugging,,45-54,,Female
1.954302395,1.132396119,1341,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Mugging,,45-54,,Female
0,0,198,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Mugging,,45-54,,Female
3.157713985,2.231478742,583,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Mugging,,45-54,,Female
0,0,72,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Mugging,,45-54,,Female
5.61834342,5.607512884,177,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Mugging,,55-64,,Female
0,0,565,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Mugging,,55-64,,Female
1.575082477,0.80912548,1697,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Mugging,,55-64,,Female
1.141656899,0.664638821,1520,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Mugging,,55-64,,Female
0.902402141,0.902045062,1241,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Mugging,,55-64,,Female
9.692474456,9.625429378,118,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Mugging,,55-64,,Female
0,0,299,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Mugging,,55-64,,Female
0,0,259,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Mugging,,55-64,,Female
0,0,71,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Mugging,,65-74,,Female
1.249341326,1.249616311,481,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Mugging,,65-74,,Female
0.407192386,0.407343562,1450,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Mugging,,65-74,,Female
0.427431684,0.427586841,1379,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Mugging,,65-74,,Female
0.996779605,0.714335718,1419,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Mugging,,65-74,,Female
0,0,64,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Mugging,,65-74,,Female
0,0,170,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Mugging,,65-74,,Female
1.174581772,1.174788461,704,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Mugging,,65-74,,Female
0,0,24,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Mugging,,75+,,Female
0,0,192,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Mugging,,75+,,Female
0,0,645,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Mugging,,75+,,Female
0,0,621,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Mugging,,75+,,Female
1.450373501,0.849675321,1704,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Mugging,,75+,,Female
0,0,16,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Mugging,,75+,,Female
0,0,85,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Mugging,,75+,,Female
1.738695792,1.019234183,1411,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Mugging,,75+,,Female
8.622586664,8.58785723,125,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Mugging,,16-24,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Mugging,,16-24,,Male
7.378886963,7.354059326,145,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Mugging,,16-24,,Male
0,0,20,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Mugging,,16-24,,Male
9.036999872,2.678704652,1078,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Mugging,,16-24,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Mugging,,16-24,,Male
9.057680295,2.684801818,1072,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Mugging,,16-24,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Mugging,,16-24,,Male
4.779783442,2.015713628,1810,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Mugging,,16+,,Male
6.539750509,4.460363672,1209,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Mugging,,16+,,Male
3.533674888,1.131169692,9838,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Mugging,,16+,,Male
3.219787921,1.292198332,8028,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Mugging,,16+,,Male
6.18099616,1.236980773,6545,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Mugging,,16+,,Male
8.753198804,7.393121662,415,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Mugging,,16+,,Male
6.368329187,1.415316285,3977,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Mugging,,16+,,Male
2.766471727,1.65747172,944,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Mugging,,16+,,Male
6.188163266,3.652041112,602,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Mugging,,25-34,,Male
0,0,10,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Mugging,,25-34,,Male
3.209412792,1.712500689,1332,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Mugging,,25-34,,Male
0.72163781,0.721274248,730,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Mugging,,25-34,,Male
4.286338927,1.932744342,923,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Mugging,,25-34,,Male
0,0,24,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Mugging,,25-34,,Male
4.417823248,1.99204034,888,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Mugging,,25-34,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Mugging,,25-34,,Male
2.766246478,2.762885292,412,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Mugging,,35-44,,Male
0,0,92,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Mugging,,35-44,,Male
1.692920163,0.981076911,1925,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Mugging,,35-44,,Male
1.401906278,0.997853905,1513,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Mugging,,35-44,,Male
8.395835379,4.33651343,752,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Mugging,,35-44,,Male
59.98938909,50.34993369,58,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Mugging,,35-44,,Male
5.651412561,3.614151542,598,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Mugging,,35-44,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Mugging,,35-44,,Male
6.124690692,6.120960054,362,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Mugging,,45-54,,Male
6.598722319,4.703261284,264,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Mugging,,45-54,,Male
10.7305129,4.85538534,1912,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Mugging,,45-54,,Male
11.75598648,5.78058907,1550,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Mugging,,45-54,,Male
2.606296112,1.510346763,1009,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Mugging,,45-54,,Male
