V4_2,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Number of evening visits to a bar in the last month_codelist,Number of evening visits to a bar in the last month,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
2.522134891,2.520935434,2057,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Snatch theft,,35-44,,All adults
0.692645022,0.444628013,2740,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Snatch theft,,35-44,,All adults
2.667802494,1.661494804,1016,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Snatch theft,,35-44,,All adults
0.386679503,0.386224999,2099,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Snatch theft,,45-54,,All adults
0.895957203,0.720313303,2808,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Snatch theft,,45-54,,All adults
0,0,1285,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Snatch theft,,45-54,,All adults
0,0,1624,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Snatch theft,,55-64,,All adults
1.271801656,0.663016287,2864,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Snatch theft,,55-64,,All adults
0,0,1176,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Snatch theft,,55-64,,All adults
0,0,1341,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Snatch theft,,65-74,,All adults
0,0,3374,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Snatch theft,,65-74,,All adults
0,0,869,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Snatch theft,,65-74,,All adults
0,0,544,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Snatch theft,,75+,,All adults
0.235286304,0.235289744,3385,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Snatch theft,,75+,,All adults
0,0,325,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Snatch theft,,75+,,All adults
0,0,453,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Snatch theft,,16-24,,Female
0.619238286,0.617988131,572,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Snatch theft,,16-24,,Female
3.043338929,3.040013527,337,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Snatch theft,,16-24,,Female
1.055904297,0.916703453,5579,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Snatch theft,,16+,,Female
0.910772861,0.308284658,10735,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Snatch theft,,16+,,Female
2.017440536,0.972351016,2660,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Snatch theft,,16+,,Female
0,0,1065,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Snatch theft,,25-34,,Female
2.843081348,1.648061433,1466,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Snatch theft,,25-34,,Female
2.104668596,2.104369075,513,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Snatch theft,,25-34,,Female
4.866170974,4.861507516,1125,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Snatch theft,,35-44,,Female
1.089376207,0.801269531,1587,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Snatch theft,,35-44,,Female
6.973146953,4.335250058,415,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Snatch theft,,35-44,,Female
0.732309241,0.730281575,1154,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Snatch theft,,45-54,,Female
0.386411295,0.386459446,1557,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Snatch theft,,45-54,,Female
0,0,551,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Snatch theft,,45-54,,Female
0,0,830,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Snatch theft,,55-64,,Female
1.062746452,0.778648369,1650,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Snatch theft,,55-64,,Female
0,0,464,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Snatch theft,,55-64,,Female
0,0,685,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Snatch theft,,65-74,,Female
0,0,1908,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Snatch theft,,65-74,,Female
0,0,287,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Snatch theft,,65-74,,Female
0,0,267,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Snatch theft,,75+,,Female
0.392777037,0.392767538,1995,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Snatch theft,,75+,,Female
0,0,93,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Snatch theft,,75+,,Female
0,0,366,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Snatch theft,,16-24,,Male
1.558427382,1.558198891,473,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Snatch theft,,16-24,,Male
2.001436797,1.980681138,385,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Snatch theft,,16-24,,Male
0,0,4787,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Snatch theft,,16+,,Male
0.875002898,0.39738648,7732,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Snatch theft,,16+,,Male
0.815448837,0.485944297,3906,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Snatch theft,,16+,,Male
0,0,817,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Snatch theft,,25-34,,Male
1.416115372,1.415504463,785,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Snatch theft,,25-34,,Male
2.210384578,1.580329177,660,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Snatch theft,,25-34,,Male
0,0,932,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Snatch theft,,35-44,,Male
0.228713389,0.22851384,1153,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Snatch theft,,35-44,,Male
0,0,601,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Snatch theft,,35-44,,Male
0,0,945,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Snatch theft,,45-54,,Male
1.471965578,1.470669161,1251,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Snatch theft,,45-54,,Male
0,0,734,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Snatch theft,,45-54,,Male
0,0,794,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Snatch theft,,55-64,,Male
1.542806786,1.140215493,1214,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Snatch theft,,55-64,,Male
0,0,712,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Snatch theft,,55-64,,Male
0,0,656,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Snatch theft,,65-74,,Male
0,0,1466,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Snatch theft,,65-74,,Male
0,0,582,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Snatch theft,,65-74,,Male
0,0,277,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Snatch theft,,75+,,Male
0,0,1390,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Snatch theft,,75+,,Male
0,0,232,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Snatch theft,,75+,,Male
6.956158778,3.183903551,819,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Attempted snatch and stealth theft,,16-24,,All adults
3.880779092,2.743406171,1045,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Attempted snatch and stealth theft,,16-24,,All adults
12.55153939,4.815960783,722,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Attempted snatch and stealth theft,,16-24,,All adults
3.061618163,0.729111341,10366,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Attempted snatch and stealth theft,,16+,,All adults
2.067978584,0.490338637,18467,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Attempted snatch and stealth theft,,16+,,All adults
4.878937652,1.178527948,6566,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Attempted snatch and stealth theft,,16+,,All adults
4.433754572,2.073156028,1882,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Attempted snatch and stealth theft,,25-34,,All adults
1.398633021,0.667892668,2251,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Attempted snatch and stealth theft,,25-34,,All adults
4.425572895,1.894977403,1173,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Attempted snatch and stealth theft,,25-34,,All adults
2.342391757,1.686975503,2057,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Attempted snatch and stealth theft,,35-44,,All adults
3.895712123,1.98628447,2740,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Attempted snatch and stealth theft,,35-44,,All adults
3.117204066,1.947760269,1016,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Attempted snatch and stealth theft,,35-44,,All adults
2.894538495,1.223467618,2099,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Attempted snatch and stealth theft,,45-54,,All adults
2.727223159,1.041735329,2808,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Attempted snatch and stealth theft,,45-54,,All adults
1.765669962,1.765132534,1285,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Attempted snatch and stealth theft,,45-54,,All adults
0.40285072,0.403118324,1624,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Attempted snatch and stealth theft,,55-64,,All adults
2.165738995,1.090738989,2864,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Attempted snatch and stealth theft,,55-64,,All adults
4.167743387,2.564941732,1176,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Attempted snatch and stealth theft,,55-64,,All adults
1.64396889,1.169983616,1341,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Attempted snatch and stealth theft,,65-74,,All adults
0.31249278,0.232910225,3374,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Attempted snatch and stealth theft,,65-74,,All adults
1.665202442,1.663655862,869,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Attempted snatch and stealth theft,,65-74,,All adults
0,0,544,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Attempted snatch and stealth theft,,75+,,All adults
0.521075669,0.370397453,3385,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Attempted snatch and stealth theft,,75+,,All adults
0,0,325,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Attempted snatch and stealth theft,,75+,,All adults
8.298571351,4.949064338,453,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Attempted snatch and stealth theft,,16-24,,Female
0,0,572,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Attempted snatch and stealth theft,,16-24,,Female
15.37646256,8.797597476,337,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Attempted snatch and stealth theft,,16-24,,Female
2.849531859,1.014461954,5579,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Attempted snatch and stealth theft,,16+,,Female
1.870885457,0.505727553,10735,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Attempted snatch and stealth theft,,16+,,Female
6.127634095,2.171978101,2660,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Attempted snatch and stealth theft,,16+,,Female
2.576075848,1.825071921,1065,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Attempted snatch and stealth theft,,25-34,,Female
1.951722641,1.058848622,1466,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Attempted snatch and stealth theft,,25-34,,Female
6.77196411,3.624197607,513,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Attempted snatch and stealth theft,,25-34,,Female
3.953161457,3.199721455,1125,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Attempted snatch and stealth theft,,35-44,,Female
3.416191626,2.00703055,1587,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Attempted snatch and stealth theft,,35-44,,Female
6.142738021,4.875267777,415,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Attempted snatch and stealth theft,,35-44,,Female
1.568803459,1.153684938,1154,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Attempted snatch and stealth theft,,45-54,,Female
3.17303061,1.670953372,1557,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Attempted snatch and stealth theft,,45-54,,Female
0,0,551,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Attempted snatch and stealth theft,,45-54,,Female
0,0,830,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Attempted snatch and stealth theft,,55-64,,Female
2.603675375,1.765163517,1650,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Attempted snatch and stealth theft,,55-64,,Female
4.719694928,2.750534098,464,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Attempted snatch and stealth theft,,55-64,,Female
1.427320231,1.426972111,685,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Attempted snatch and stealth theft,,65-74,,Female
0.549773629,0.409730259,1908,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Attempted snatch and stealth theft,,65-74,,Female
0,0,287,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Attempted snatch and stealth theft,,65-74,,Female
0,0,267,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Attempted snatch and stealth theft,,75+,,Female
0.869861758,0.618499396,1995,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Attempted snatch and stealth theft,,75+,,Female
0,0,93,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Attempted snatch and stealth theft,,75+,,Female
5.524760122,3.93444001,366,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Attempted snatch and stealth theft,,16-24,,Male
7.933707233,5.593643957,473,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Attempted snatch and stealth theft,,16-24,,Male
10.40548787,5.236289702,385,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Attempted snatch and stealth theft,,16-24,,Male
3.284152734,1.047715475,4787,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Attempted snatch and stealth theft,,16+,,Male
2.314432628,0.904574934,7732,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Attempted snatch and stealth theft,,16+,,Male
4.063587192,1.339522955,3906,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Attempted snatch and stealth theft,,16+,,Male
6.299472399,3.726404082,817,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Attempted snatch and stealth theft,,25-34,,Male
0.678290288,0.67873775,785,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Attempted snatch and stealth theft,,25-34,,Male
2.952131871,2.091052272,660,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Attempted snatch and stealth theft,,25-34,,Male
0.609236501,0.609829315,932,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Attempted snatch and stealth theft,,35-44,,Male
4.456456363,3.612997398,1153,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Attempted snatch and stealth theft,,35-44,,Male
1.242434902,0.890313787,601,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Attempted snatch and stealth theft,,35-44,,Male
4.377728479,2.252084174,945,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Attempted snatch and stealth theft,,45-54,,Male
2.223266948,1.159802262,1251,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Attempted snatch and stealth theft,,45-54,,Male
3.067323225,3.065417577,734,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Attempted snatch and stealth theft,,45-54,,Male
0.800439888,0.801042466,794,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Attempted snatch and stealth theft,,55-64,,Male
1.598027676,1.014142183,1214,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Attempted snatch and stealth theft,,55-64,,Male
3.818588936,3.807628527,712,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Attempted snatch and stealth theft,,55-64,,Male
1.869012424,1.86726096,656,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Attempted snatch and stealth theft,,65-74,,Male
0,0,1466,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Attempted snatch and stealth theft,,65-74,,Male
2.529791282,2.526047873,582,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Attempted snatch and stealth theft,,65-74,,Male
0,0,277,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Attempted snatch and stealth theft,,75+,,Male
0,0,1390,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Attempted snatch and stealth theft,,75+,,Male
0,0,232,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Attempted snatch and stealth theft,,75+,,Male
6.755116837,3.139421414,819,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Stealth theft,,16-24,,All adults
5.353361256,2.329986567,1045,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Stealth theft,,16-24,,All adults
20.5603451,6.108169081,722,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Stealth theft,,16-24,,All adults
3.265074811,0.683061909,10366,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Stealth theft,,16+,,All adults
3.785314277,0.565716136,18467,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Stealth theft,,16+,,All adults
6.480261769,1.390868419,6566,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Stealth theft,,16+,,All adults
4.677914418,1.952420892,1882,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Stealth theft,,25-34,,All adults
4.582196679,1.465194432,2251,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Stealth theft,,25-34,,All adults
6.274300481,2.456628486,1173,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Stealth theft,,25-34,,All adults
2.692706582,1.303457134,2057,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Stealth theft,,35-44,,All adults
5.247121039,2.230238262,2740,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Stealth theft,,35-44,,All adults
1.339459753,0.946971172,1016,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Stealth theft,,35-44,,All adults
2.659056245,1.005913655,2099,Quarter,2017 Q1,K04000001,,,Less than once a week,,Incidence rate,,Stealth theft,,45-54,,All adults
1.9285208,0.873582436,2808,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Stealth theft,,45-54,,All adults
3.906171774,2.430773391,1285,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Incidence rate,,Stealth theft,,45-54,,All adults
