V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Employment status_codelist,Employment status,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
19.05020225,3.381420567,5141,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Common assault with no injury,,45-54,,All adults
9.653745438,9.604886949,137,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Common assault with no injury,,45-54,,All adults
4.072780079,1.664389326,2043,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Common assault with no injury,,55-64,,All adults
7.96196268,4.031504633,534,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Common assault with no injury,,55-64,,All adults
0,0,147,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Common assault with no injury,,55-64,,All adults
6.822581133,6.816524296,110,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Common assault with no injury,,55-64,,All adults
3.03660518,2.207550674,1247,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,Common assault with no injury,,55-64,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,Common assault with no injury,,55-64,,All adults
12.21076484,3.352017601,3511,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Common assault with no injury,,55-64,,All adults
0,0,101,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Common assault with no injury,,55-64,,All adults
4.931091442,1.597200438,4687,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Common assault with no injury,,65-74,,All adults
0,0,84,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Common assault with no injury,,65-74,,All adults
0,0,21,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Common assault with no injury,,65-74,,All adults
0,0,17,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Common assault with no injury,,65-74,,All adults
5.065485342,1.640707011,4564,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,Common assault with no injury,,65-74,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,Common assault with no injury,,65-74,,All adults
4.669591476,2.49405825,887,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Common assault with no injury,,65-74,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Common assault with no injury,,65-74,,All adults
1.616333595,0.599710636,4106,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Common assault with no injury,,75+,,All adults
20.32038457,20.3148617,33,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Common assault with no injury,,75+,,All adults
0,0,27,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Common assault with no injury,,75+,,All adults
0,0,10,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Common assault with no injury,,75+,,All adults
1.478830721,0.587307088,4036,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,Common assault with no injury,,75+,,All adults
0,0,146,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Common assault with no injury,,75+,,All adults
19.76092364,12.35498749,440,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Common assault with no injury,,16-24,,Female
0,0,20,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Common assault with no injury,,16-24,,Female
26.61106333,26.57687577,119,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Common assault with no injury,,16-24,,Female
0,0,18,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Common assault with no injury,,16-24,,Female
19.91943487,14.9360062,283,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,Common assault with no injury,,16-24,,Female
7.923321401,3.131209631,831,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Common assault with no injury,,16-24,,Female
23.30524902,16.48504485,88,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Common assault with no injury,,16-24,,Female
7.276163855,1.610776701,8341,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Common assault with no injury,,16+,,Female
11.17742254,3.969875998,850,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Common assault with no injury,,16+,,Female
15.72438482,4.438637464,1419,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Common assault with no injury,,16+,,Female
2.74754897,2.753999194,219,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Common assault with no injury,,16+,,Female
2.507744095,0.96490771,5489,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,Common assault with no injury,,16+,,Female
18.59862436,13.31401798,364,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,Common assault with no injury,,16+,,Female
11.21555705,1.704268096,10252,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Common assault with no injury,,16+,,Female
16.53094238,7.724665268,360,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Common assault with no injury,,16+,,Female
19.87288439,6.287947722,676,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Common assault with no injury,,25-34,,Female
34.270249,20.7604079,88,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Common assault with no injury,,25-34,,Female
19.09516068,7.732917824,498,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Common assault with no injury,,25-34,,Female
11.01944072,11.08699421,43,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Common assault with no injury,,25-34,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,Common assault with no injury,,25-34,,Female
14.31088285,14.34116203,45,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,Common assault with no injury,,25-34,,Female
10.92908468,3.487091377,2269,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Common assault with no injury,,25-34,,Female
11.89778855,8.785874755,96,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Common assault with no injury,,25-34,,Female
8.03684676,3.847822602,592,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Common assault with no injury,,35-44,,Female
14.80982372,14.66460504,131,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Common assault with no injury,,35-44,,Female
7.528671431,3.979867962,405,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Common assault with no injury,,35-44,,Female
0,0,30,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Common assault with no injury,,35-44,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,Common assault with no injury,,35-44,,Female
0,0,21,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,Common assault with no injury,,35-44,,Female
10.7338575,2.786591571,2467,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Common assault with no injury,,35-44,,Female
32.7319864,24.56071594,65,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Common assault with no injury,,35-44,,Female
14.15252233,6.912838926,597,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Common assault with no injury,,45-54,,Female
1.831307773,1.833221171,270,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Common assault with no injury,,45-54,,Female
28.99238507,14.71366098,226,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Common assault with no injury,,45-54,,Female
0,0,57,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Common assault with no injury,,45-54,,Female
0,0,33,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,Common assault with no injury,,45-54,,Female
0,0,11,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,Common assault with no injury,,45-54,,Female
15.23616317,4.681020558,2602,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Common assault with no injury,,45-54,,Female
0,0,61,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Common assault with no injury,,45-54,,Female
5.206938946,2.605438293,1206,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Common assault with no injury,,55-64,,Female
12.31989143,7.138639214,273,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Common assault with no injury,,55-64,,Female
0,0,126,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Common assault with no injury,,55-64,,Female
0,0,53,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Common assault with no injury,,55-64,,Female
4.549431137,3.585494685,751,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,Common assault with no injury,,55-64,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,Common assault with no injury,,55-64,,Female
10.09641634,3.833596812,1685,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Common assault with no injury,,55-64,,Female
0,0,48,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Common assault with no injury,,55-64,,Female
3.477686388,1.763050351,2529,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Common assault with no injury,,65-74,,Female
0,0,46,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Common assault with no injury,,65-74,,Female
0,0,20,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Common assault with no injury,,65-74,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Common assault with no injury,,65-74,,Female
3.589059329,1.819436214,2453,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,Common assault with no injury,,65-74,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,Common assault with no injury,,65-74,,Female
5.032318348,3.718468128,346,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Common assault with no injury,,65-74,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Common assault with no injury,,65-74,,Female
0.991383876,0.58563477,2301,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Common assault with no injury,,75+,,Female
29.75940192,29.73417474,22,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Common assault with no injury,,75+,,Female
0,0,25,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Common assault with no injury,,75+,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Common assault with no injury,,75+,,Female
0.723545656,0.524231854,2245,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,Common assault with no injury,,75+,,Female
0,0,52,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Common assault with no injury,,75+,,Female
46.931848,18.19893492,391,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Common assault with no injury,,16-24,,Male
0,0,15,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Common assault with no injury,,16-24,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Common assault with no injury,,16-24,,Male
0,0,28,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Common assault with no injury,,16-24,,Male
52.24193817,20.23089504,343,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,Common assault with no injury,,16-24,,Male
37.33700687,10.58317341,744,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Common assault with no injury,,16-24,,Male
22.4149843,15.73601231,90,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Common assault with no injury,,16-24,,Male
11.49648,3.019663306,5881,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Common assault with no injury,,16+,,Male
10.57140328,3.997328198,727,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Common assault with no injury,,16+,,Male
0,0,111,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Common assault with no injury,,16+,,Male
2.697180273,2.699419826,211,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Common assault with no injury,,16+,,Male
4.286049458,1.441067969,4425,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,Common assault with no injury,,16+,,Male
47.29713095,18.08808954,407,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,Common assault with no injury,,16+,,Male
22.00117652,2.443637622,10198,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Common assault with no injury,,16+,,Male
17.69020733,8.35322086,336,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Common assault with no injury,,16+,,Male
2.493519948,2.497615334,163,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Common assault with no injury,,25-34,,Male
0,0,57,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Common assault with no injury,,25-34,,Male
0,0,20,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Common assault with no injury,,25-34,,Male
0,0,39,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Common assault with no injury,,25-34,,Male
7.531877937,7.591529588,47,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,Common assault with no injury,,25-34,,Male
24.1039467,5.10833716,2045,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Common assault with no injury,,25-34,,Male
0,0,53,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Common assault with no injury,,25-34,,Male
9.048369893,6.683077585,212,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Common assault with no injury,,35-44,,Male
14.9023327,10.98149025,141,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Common assault with no injury,,35-44,,Male
0,0,32,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Common assault with no injury,,35-44,,Male
0,0,27,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Common assault with no injury,,35-44,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,Common assault with no injury,,35-44,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,Common assault with no injury,,35-44,,Male
19.7064333,4.671653159,2409,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Common assault with no injury,,35-44,,Male
10.39425671,10.39237648,59,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Common assault with no injury,,35-44,,Male
14.50068633,6.953819994,315,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Common assault with no injury,,45-54,,Male
24.13455488,11.68143642,204,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Common assault with no injury,,45-54,,Male
0,0,30,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Common assault with no injury,,45-54,,Male
0,0,51,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Common assault with no injury,,45-54,,Male
0,0,24,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,Common assault with no injury,,45-54,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,Common assault with no injury,,45-54,,Male
22.59929958,4.888036746,2539,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Common assault with no injury,,45-54,,Male
17.1548958,17.00477942,76,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Common assault with no injury,,45-54,,Male
2.306869528,1.408347447,837,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Common assault with no injury,,55-64,,Male
