V4_2,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Output area classification_codelist,Output area classification,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
20.58239239,17.30354627,116,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Stealth theft,,16-24,,Female
7.527153541,7.5181557,110,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Stealth theft,,16-24,,Female
32.89909832,19.32131103,107,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Stealth theft,,16-24,,Female
21.68018026,10.28406307,309,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Stealth theft,,16-24,,Female
17.03280161,10.40057602,207,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Stealth theft,,16-24,,Female
0,0,117,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Stealth theft,,16-24,,Female
9.417784327,6.884478474,182,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Stealth theft,,16-24,,Female
5.819505643,5.789941026,215,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Stealth theft,,16-24,,Female
4.258494775,2.501336306,1291,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Stealth theft,,16+,,Female
6.541135666,3.164082414,630,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Stealth theft,,16+,,Female
18.72357703,6.049105206,995,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Stealth theft,,16+,,Female
6.862728615,1.722017103,3848,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Stealth theft,,16+,,Female
8.108107923,2.348950277,2202,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Stealth theft,,16+,,Female
0.808745369,0.415965369,2393,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Stealth theft,,16+,,Female
1.895128154,0.763396154,4043,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Stealth theft,,16+,,Female
4.224267281,1.202399189,3581,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Stealth theft,,16+,,Female
2.232365084,2.229291326,235,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Stealth theft,,25-34,,Female
4.085619578,4.08870629,147,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Stealth theft,,25-34,,Female
6.550199118,4.772007728,249,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Stealth theft,,25-34,,Female
6.176334817,3.012512496,698,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Stealth theft,,25-34,,Female
11.70460402,5.288812022,538,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Stealth theft,,25-34,,Female
0,0,194,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Stealth theft,,25-34,,Female
0,0,349,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Stealth theft,,25-34,,Female
6.826000855,3.515259786,634,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Stealth theft,,25-34,,Female
0,0,173,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Stealth theft,,35-44,,Female
14.02079054,10.43093892,132,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Stealth theft,,35-44,,Female
34.39869769,22.30330861,224,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Stealth theft,,35-44,,Female
6.19761225,3.705970797,542,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Stealth theft,,35-44,,Female
4.859736655,3.825756738,469,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Stealth theft,,35-44,,Female
0,0,285,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Stealth theft,,35-44,,Female
1.835610361,1.827696224,642,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Stealth theft,,35-44,,Female
1.824659068,1.823185042,661,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Stealth theft,,35-44,,Female
3.286182177,3.25870336,205,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Stealth theft,,45-54,,Female
0,0,79,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Stealth theft,,45-54,,Female
9.587023309,5.555729872,176,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Stealth theft,,45-54,,Female
3.500285054,2.4816473,694,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Stealth theft,,45-54,,Female
3.171498897,2.245994128,308,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Stealth theft,,45-54,,Female
0,0,455,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Stealth theft,,45-54,,Female
1.395861873,0.986985098,720,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Stealth theft,,45-54,,Female
0.982727764,0.982989699,627,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Stealth theft,,45-54,,Female
0,0,196,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Stealth theft,,55-64,,Female
10.42137662,10.47182071,55,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Stealth theft,,55-64,,Female
11.671224,11.68472904,100,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Stealth theft,,55-64,,Female
1.514484298,1.512103845,558,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Stealth theft,,55-64,,Female
0,0,276,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Stealth theft,,55-64,,Female
0,0,464,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Stealth theft,,55-64,,Female
2.265040147,1.701788056,750,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Stealth theft,,55-64,,Female
0,0,545,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Stealth theft,,55-64,,Female
4.137189447,4.133815687,202,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Stealth theft,,65-74,,Female
0,0,54,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Stealth theft,,65-74,,Female
29.67458825,17.13367935,79,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Stealth theft,,65-74,,Female
4.91668395,2.939168345,592,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Stealth theft,,65-74,,Female
3.309980941,3.309191829,213,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Stealth theft,,65-74,,Female
0.772258441,0.774012291,500,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Stealth theft,,65-74,,Female
0,0,745,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Stealth theft,,65-74,,Female
11.71712241,5.215691659,499,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Stealth theft,,65-74,,Female
0,0,164,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Stealth theft,,75+,,Female
0,0,53,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Stealth theft,,75+,,Female
0,0,60,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Stealth theft,,75+,,Female
6.117838453,4.777845486,455,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Stealth theft,,75+,,Female
11.26037793,6.693720278,191,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Stealth theft,,75+,,Female
4.708803124,2.761690411,378,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Stealth theft,,75+,,Female
0.862934262,0.863746375,655,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Stealth theft,,75+,,Female
5.295307134,3.820349044,400,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Stealth theft,,75+,,Female
0,0,85,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Stealth theft,,16-24,,Male
11.08812604,8.099539854,117,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Stealth theft,,16-24,,Male
38.91926201,26.3704284,85,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Stealth theft,,16-24,,Male
0,0,219,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Stealth theft,,16-24,,Male
0,0,203,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Stealth theft,,16-24,,Male
8.23473309,8.237019457,110,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Stealth theft,,16-24,,Male
0,0,190,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Stealth theft,,16-24,,Male
8.101717593,5.718866283,216,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Stealth theft,,16-24,,Male
2.580986979,1.567502231,1158,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Stealth theft,,16+,,Male
4.242680754,2.506562759,721,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Stealth theft,,16+,,Male
12.56058519,5.438696453,880,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Stealth theft,,16+,,Male
1.872264452,0.900993756,2965,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Stealth theft,,16+,,Male
4.356268218,1.669016321,2004,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Stealth theft,,16+,,Male
0.923684066,0.925178217,2113,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Stealth theft,,16+,,Male
0.702220714,0.510641758,3558,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Stealth theft,,16+,,Male
2.180530887,0.993222678,3038,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Stealth theft,,16+,,Male
4.217508019,4.218853138,170,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Stealth theft,,25-34,,Male
0,0,198,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Stealth theft,,25-34,,Male
13.68960807,10.05218156,190,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Stealth theft,,25-34,,Male
0.979597939,0.980235352,440,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Stealth theft,,25-34,,Male
7.615804368,4.399437181,393,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Stealth theft,,25-34,,Male
0,0,147,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Stealth theft,,25-34,,Male
0,0,306,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Stealth theft,,25-34,,Male
2.864625548,2.861602895,421,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Stealth theft,,25-34,,Male
7.924062181,7.903901548,172,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Stealth theft,,35-44,,Male
0,0,143,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Stealth theft,,35-44,,Male
0,0,206,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Stealth theft,,35-44,,Male
2.701196944,2.70147813,468,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Stealth theft,,35-44,,Male
1.408281886,1.414502483,388,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Stealth theft,,35-44,,Male
0,0,231,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Stealth theft,,35-44,,Male
0,0,533,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Stealth theft,,35-44,,Male
0,0,547,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Stealth theft,,35-44,,Male
2.991207673,2.992470776,211,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Stealth theft,,45-54,,Male
0,0,118,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Stealth theft,,45-54,,Male
10.04094798,9.992559115,130,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Stealth theft,,45-54,,Male
5.573804319,4.142091205,543,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Stealth theft,,45-54,,Male
8.37278025,6.301651448,368,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Stealth theft,,45-54,,Male
0,0,390,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Stealth theft,,45-54,,Male
0,0,616,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Stealth theft,,45-54,,Male
0,0,556,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Stealth theft,,45-54,,Male
0,0,187,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Stealth theft,,55-64,,Male
25.35771439,24.97580615,60,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Stealth theft,,55-64,,Male
10.30012537,10.25482063,138,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Stealth theft,,55-64,,Male
0,0,468,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Stealth theft,,55-64,,Male
0,0,288,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Stealth theft,,55-64,,Male
0,0,427,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Stealth theft,,55-64,,Male
2.392320561,2.38693984,683,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Stealth theft,,55-64,,Male
0,0,469,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Stealth theft,,55-64,,Male
0,0,202,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Stealth theft,,65-74,,Male
0,0,49,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Stealth theft,,65-74,,Male
0,0,77,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Stealth theft,,65-74,,Male
2.204452286,1.70061218,487,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Stealth theft,,65-74,,Male
9.743552802,9.680242794,204,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Stealth theft,,65-74,,Male
0,0,493,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Stealth theft,,65-74,,Male
1.653387277,1.654474314,707,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Stealth theft,,65-74,,Male
5.50892939,3.889217354,489,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Stealth theft,,65-74,,Male
0,0,131,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Stealth theft,,75+,,Male
0,0,36,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Stealth theft,,75+,,Male
0,0,54,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Stealth theft,,75+,,Male
0,0,340,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Stealth theft,,75+,,Male
4.255660977,4.253668699,160,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Stealth theft,,75+,,Male
0,0,315,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Stealth theft,,75+,,Male
0,0,523,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Stealth theft,,75+,,Male
0,0,340,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Stealth theft,,75+,,Male
36.00562196,16.34243096,201,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Stranger violence,,16-24,,All adults
40.24051707,26.47918638,227,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Stranger violence,,16-24,,All adults
32.98640104,15.96560531,192,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Stranger violence,,16-24,,All adults
19.1935353,9.381578486,528,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Stranger violence,,16-24,,All adults
15.22228293,6.962793961,410,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Stranger violence,,16-24,,All adults
16.47645359,10.03585245,227,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Stranger violence,,16-24,,All adults
25.38824212,8.88238698,372,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Stranger violence,,16-24,,All adults
60.69478198,24.50293774,431,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Stranger violence,,16-24,,All adults
18.17230513,5.115692573,2449,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Stranger violence,,16+,,All adults
16.25800694,7.771001913,1351,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Stranger violence,,16+,,All adults
15.65761357,3.800249711,1875,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Stranger violence,,16+,,All adults
12.02024544,2.049880802,6813,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Stranger violence,,16+,,All adults
7.877340614,1.791597649,4206,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Stranger violence,,16+,,All adults
7.595138707,2.5630834,4506,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Stranger violence,,16+,,All adults
7.020016638,1.363889623,7601,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Stranger violence,,16+,,All adults
16.225548,3.409639922,6619,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Stranger violence,,16+,,All adults
43.72783834,23.44651039,405,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Stranger violence,,25-34,,All adults
1.820245652,1.817760645,345,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Stranger violence,,25-34,,All adults
11.76921499,6.012943847,439,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Stranger violence,,25-34,,All adults
21.83540693,6.589747981,1138,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Stranger violence,,25-34,,All adults
7.929959796,2.859217483,931,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Stranger violence,,25-34,,All adults
7.760896677,5.623629527,341,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Stranger violence,,25-34,,All adults
10.28377562,6.286992977,655,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Stranger violence,,25-34,,All adults
16.01074681,5.013100701,1055,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Stranger violence,,25-34,,All adults
12.51609155,6.551653046,345,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Stranger violence,,35-44,,All adults
19.8830859,15.73015422,275,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Stranger violence,,35-44,,All adults
22.71489934,8.737149851,430,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Stranger violence,,35-44,,All adults
13.1128227,4.902624768,1010,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Stranger violence,,35-44,,All adults
8.582835274,4.772939722,857,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Stranger violence,,35-44,,All adults
2.070180258,1.545928673,516,Quarter,2017 Q1,K04000001,,,Rural residents,,Incidence rate,,Stranger violence,,35-44,,All adults
7.857482606,2.914109624,1175,Quarter,2017 Q1,K04000001,,,Suburbanites,,Incidence rate,,Stranger violence,,35-44,,All adults
10.53858746,3.559663152,1208,Quarter,2017 Q1,K04000001,,,Urbanites,,Incidence rate,,Stranger violence,,35-44,,All adults
19.62626372,8.125552987,416,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Incidence rate,,Stranger violence,,45-54,,All adults
8.663492798,6.328784572,197,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Incidence rate,,Stranger violence,,45-54,,All adults
5.462949875,3.157958411,306,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Incidence rate,,Stranger violence,,45-54,,All adults
11.94674883,3.668840996,1237,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Incidence rate,,Stranger violence,,45-54,,All adults
6.474154531,3.912508852,676,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Incidence rate,,Stranger violence,,45-54,,All adults
