V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Ethnic group_codelist,Ethnic group,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
51.15879059,49.55560461,33,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Other personal theft,,55-64,,All adults
0,0,44,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Other personal theft,,55-64,,All adults
10.78776136,1.876478676,5234,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Other personal theft,,55-64,,All adults
17.78389757,12.79907248,116,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Other personal theft,,65-74,,All adults
8.695104168,8.700796206,63,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Other personal theft,,65-74,,All adults
0,0,10,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Other personal theft,,65-74,,All adults
0,0,27,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Other personal theft,,65-74,,All adults
6.699718874,1.346455894,5374,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Other personal theft,,65-74,,All adults
0,0,83,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Other personal theft,,75+,,All adults
58.16700795,39.93065545,42,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Other personal theft,,75+,,All adults
0,0,12,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Other personal theft,,75+,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Other personal theft,,75+,,All adults
5.922265818,1.388719046,4106,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Other personal theft,,75+,,All adults
15.34468359,15.20222416,104,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Other personal theft,,16-24,,Female
25.37145069,25.04854069,51,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Other personal theft,,16-24,,Female
22.69806816,22.5168382,42,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Other personal theft,,16-24,,Female
47.32648536,46.78246557,18,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Other personal theft,,16-24,,Female
27.31943607,5.897972816,1144,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Other personal theft,,16-24,,Female
10.72512748,4.08589953,984,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Other personal theft,,16+,,Female
16.62292417,6.557669819,591,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Other personal theft,,16+,,Female
34.55427625,17.83584819,206,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Other personal theft,,16+,,Female
21.52169604,15.21879401,171,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Other personal theft,,16+,,Female
12.48673761,1.114733918,17013,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Other personal theft,,16+,,Female
8.469802565,4.872799604,288,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Other personal theft,,25-34,,Female
26.75887099,18.15308855,121,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Other personal theft,,25-34,,Female
23.57587459,23.30709092,58,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Other personal theft,,25-34,,Female
0,0,45,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Other personal theft,,25-34,,Female
15.43053945,2.9694485,2531,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Other personal theft,,25-34,,Female
7.636517937,7.626969311,269,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Other personal theft,,35-44,,Female
20.32744689,12.13827649,164,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Other personal theft,,35-44,,Female
75.75513412,70.97904482,44,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Other personal theft,,35-44,,Female
44.10652666,42.73083033,48,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Other personal theft,,35-44,,Female
16.91608555,2.715611352,2600,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Other personal theft,,35-44,,Female
20.63070674,14.59821717,139,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Other personal theft,,45-54,,Female
0,0,135,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Other personal theft,,45-54,,Female
46.5489982,32.98650225,34,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Other personal theft,,45-54,,Female
0,0,27,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Other personal theft,,45-54,,Female
10.22136722,2.023664886,2925,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Other personal theft,,45-54,,Female
4.167977213,4.181452895,102,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Other personal theft,,55-64,,Female
20.89310605,20.68713359,64,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Other personal theft,,55-64,,Female
0,0,15,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Other personal theft,,55-64,,Female
0,0,15,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Other personal theft,,55-64,,Female
7.27910923,1.875752063,2743,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Other personal theft,,55-64,,Female
16.87955273,16.79558774,49,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Other personal theft,,65-74,,Female
0,0,40,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Other personal theft,,65-74,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Other personal theft,,65-74,,Female
0,0,13,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Other personal theft,,65-74,,Female
4.999470775,1.37700221,2775,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Other personal theft,,65-74,,Female
0,0,33,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Other personal theft,,75+,,Female
0,0,16,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Other personal theft,,75+,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Other personal theft,,75+,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Other personal theft,,75+,,Female
7.014281892,1.966282509,2295,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Other personal theft,,75+,,Female
7.25360531,7.244684164,100,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Other personal theft,,16-24,,Male
36.51609712,25.69332754,42,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Other personal theft,,16-24,,Male
0,0,35,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Other personal theft,,16-24,,Male
28.49668352,28.45498611,25,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Other personal theft,,16-24,,Male
30.84123974,7.249726176,1022,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Other personal theft,,16-24,,Male
7.7500656,2.625237791,972,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Other personal theft,,16+,,Male
23.28436742,7.784445916,435,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Other personal theft,,16+,,Male
26.24623458,20.18668765,164,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Other personal theft,,16+,,Male
8.728323811,7.006541018,178,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Other personal theft,,16+,,Male
15.14222949,1.433270722,14660,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Other personal theft,,16+,,Male
12.36965453,6.544398499,210,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Other personal theft,,25-34,,Male
23.54188496,17.60581163,64,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Other personal theft,,25-34,,Male
70.71783988,66.73909928,46,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Other personal theft,,25-34,,Male
0,0,31,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Other personal theft,,25-34,,Male
19.32222561,3.407405731,1908,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Other personal theft,,25-34,,Male
6.60725236,4.219236779,294,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Other personal theft,,35-44,,Male
36.58885849,22.34562276,98,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Other personal theft,,35-44,,Male
0,0,35,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Other personal theft,,35-44,,Male
0,0,40,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Other personal theft,,35-44,,Male
10.63036207,2.410716371,2209,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Other personal theft,,35-44,,Male
5.385594463,5.378593437,156,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Other personal theft,,45-54,,Male
0,0,99,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Other personal theft,,45-54,,Male
0,0,21,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Other personal theft,,45-54,,Male
12.63322622,12.70175691,35,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Other personal theft,,45-54,,Male
14.73840935,3.294855184,2620,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Other personal theft,,45-54,,Male
0,0,95,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Other personal theft,,55-64,,Male
0,0,83,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Other personal theft,,55-64,,Male
84.22663929,79.87348669,18,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Other personal theft,,55-64,,Male
0,0,29,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Other personal theft,,55-64,,Male
14.45792167,3.315582623,2491,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Other personal theft,,55-64,,Male
18.41227637,18.24839567,67,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Other personal theft,,65-74,,Male
24.99950113,25.02617729,23,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Other personal theft,,65-74,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Other personal theft,,65-74,,Male
0,0,14,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Other personal theft,,65-74,,Male
8.541434966,2.384895715,2599,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Other personal theft,,65-74,,Male
0,0,50,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Other personal theft,,75+,,Male
85.82120061,58.20743045,26,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Other personal theft,,75+,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Other personal theft,,75+,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Other personal theft,,75+,,Male
4.448591134,1.899802367,1811,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Other personal theft,,75+,,Male
5.093946636,5.085080665,204,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Robbery,,16-24,,All adults
11.9518268,11.89467624,93,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Robbery,,16-24,,All adults
10.97978984,10.94650382,77,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Robbery,,16-24,,All adults
0,0,43,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Robbery,,16-24,,All adults
6.060490359,1.626739631,2166,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Robbery,,16-24,,All adults
1.159020635,0.933550997,1956,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Robbery,,16+,,All adults
3.50054665,2.153245241,1026,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Robbery,,16+,,All adults
8.7180971,5.372245026,370,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Robbery,,16+,,All adults
0,0,349,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Robbery,,16+,,All adults
2.851194325,0.507257424,31673,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Robbery,,16+,,All adults
0,0,498,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Robbery,,25-34,,All adults
3.408903796,3.411438615,185,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Robbery,,25-34,,All adults
0,0,104,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Robbery,,25-34,,All adults
0,0,76,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Robbery,,25-34,,All adults
2.188102192,0.733675828,4439,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Robbery,,25-34,,All adults
0,0,563,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Robbery,,35-44,,All adults
1.399562401,1.401078274,262,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Robbery,,35-44,,All adults
20.35912835,20.42079324,79,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Robbery,,35-44,,All adults
0,0,88,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Robbery,,35-44,,All adults
2.792726519,1.061855117,4809,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Robbery,,35-44,,All adults
0,0,295,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Robbery,,45-54,,All adults
2.682751583,2.681000172,234,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Robbery,,45-54,,All adults
0,0,55,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Robbery,,45-54,,All adults
0,0,62,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Robbery,,45-54,,All adults
5.546779689,2.152478591,5545,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Robbery,,45-54,,All adults
2.746434408,2.74907491,197,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Robbery,,55-64,,All adults
0,0,147,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Robbery,,55-64,,All adults
0,0,33,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Robbery,,55-64,,All adults
0,0,44,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Robbery,,55-64,,All adults
1.140212792,0.590531611,5234,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Robbery,,55-64,,All adults
0,0,116,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Robbery,,65-74,,All adults
0,0,63,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Robbery,,65-74,,All adults
0,0,10,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Robbery,,65-74,,All adults
0,0,27,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Robbery,,65-74,,All adults
1.013146116,0.499018234,5374,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Robbery,,65-74,,All adults
0,0,83,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Robbery,,75+,,All adults
0,0,42,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Robbery,,75+,,All adults
58.25100592,57.61724473,12,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Robbery,,75+,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Robbery,,75+,,All adults
0.394895222,0.237373651,4106,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Robbery,,75+,,All adults
0,0,104,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Robbery,,16-24,,Female
23.01711323,22.77529905,51,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Robbery,,16-24,,Female
0,0,42,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Robbery,,16-24,,Female
0,0,18,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Robbery,,16-24,,Female
4.656593106,1.980025179,1144,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Robbery,,16-24,,Female
0.545055075,0.545366587,984,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Robbery,,16+,,Female
5.886902086,3.934362459,591,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Robbery,,16+,,Female
2.870438632,2.872756603,206,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Robbery,,16+,,Female
0,0,171,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Robbery,,16+,,Female
1.693508942,0.412781031,17013,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Robbery,,16+,,Female
0,0,288,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Robbery,,25-34,,Female
5.970005073,5.970439815,121,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Robbery,,25-34,,Female
0,0,58,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Robbery,,25-34,,Female
0,0,45,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Robbery,,25-34,,Female
1.336800679,0.599136238,2531,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Robbery,,25-34,,Female
0,0,269,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Robbery,,35-44,,Female
0,0,164,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Robbery,,35-44,,Female
0,0,44,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Robbery,,35-44,,Female
0,0,48,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Robbery,,35-44,,Female
2.822734407,1.711391856,2600,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Robbery,,35-44,,Female
0,0,139,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Robbery,,45-54,,Female
4.809670894,4.812981084,135,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Robbery,,45-54,,Female
0,0,34,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Robbery,,45-54,,Female
0,0,27,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Robbery,,45-54,,Female
1.843299001,1.071372865,2925,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Robbery,,45-54,,Female
5.030438358,5.038920837,102,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Robbery,,55-64,,Female
0,0,64,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Robbery,,55-64,,Female
0,0,15,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Robbery,,55-64,,Female
0,0,15,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Robbery,,55-64,,Female
0.551888071,0.393447525,2743,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Robbery,,55-64,,Female
0,0,49,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Robbery,,65-74,,Female
0,0,40,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Robbery,,65-74,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Robbery,,65-74,,Female
0,0,13,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Robbery,,65-74,,Female
0.644422736,0.381139553,2775,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Robbery,,65-74,,Female
0,0,33,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Robbery,,75+,,Female
0,0,16,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Robbery,,75+,,Female
