V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Structure of household_codelist,Structure of household,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
25.09870683,6.110820878,1907,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All violence,,25-34,,All adults
84.11726134,17.19354584,680,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All violence,,25-34,,All adults
31.05905523,5.194487444,2722,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All violence,,25-34,,All adults
20.34875264,3.588159665,3163,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All violence,,35-44,,All adults
23.49092592,7.305416275,587,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All violence,,35-44,,All adults
33.18255451,6.32451411,2066,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All violence,,35-44,,All adults
52.28153,10.46256437,1635,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All violence,,45-54,,All adults
47.42741779,21.44774458,331,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All violence,,45-54,,All adults
25.63661652,3.883957381,4230,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All violence,,45-54,,All adults
34.02528993,20.66381201,240,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All violence,,55-64,,All adults
0,0,27,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All violence,,55-64,,All adults
12.6608778,2.337907377,5397,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All violence,,55-64,,All adults
0,0,55,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All violence,,65-74,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All violence,,65-74,,All adults
7.039295382,1.601313098,5530,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All violence,,65-74,,All adults
0,0,23,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All violence,,75+,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All violence,,75+,,All adults
1.742764628,0.608601799,4230,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All violence,,75+,,All adults
23.75379003,8.707518799,367,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All violence,,16-24,,Female
72.39594084,37.97922082,143,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All violence,,16-24,,Female
39.13781067,10.95392323,853,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All violence,,16-24,,Female
23.97473552,4.50583497,4111,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All violence,,16+,,Female
60.83345388,9.865816917,1609,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All violence,,16+,,Female
16.34526475,1.919024388,13263,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All violence,,16+,,Female
18.71913458,6.473355641,1173,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All violence,,25-34,,Female
88.58212748,18.45681979,637,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All violence,,25-34,,Female
20.59795267,5.886398288,1234,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All violence,,25-34,,Female
11.89546069,3.286398382,1705,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All violence,,35-44,,Female
25.24329113,8.150611704,525,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All violence,,35-44,,Female
30.66917501,8.370691281,898,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All violence,,35-44,,Female
60.97127885,20.01846007,745,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All violence,,45-54,,Female
56.15474424,25.34730157,283,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All violence,,45-54,,Female
18.92807905,4.399225995,2236,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All violence,,45-54,,Female
8.907849624,8.886916899,91,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All violence,,55-64,,Female
0,0,16,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All violence,,55-64,,Female
15.11978092,3.384214692,2837,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All violence,,55-64,,Female
0,0,20,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All violence,,65-74,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All violence,,65-74,,Female
4.686642904,1.698633526,2861,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All violence,,65-74,,Female
0,0,10,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All violence,,75+,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All violence,,75+,,Female
0.977556801,0.57748184,2344,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All violence,,75+,,Female
105.9465149,36.67130419,291,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All violence,,16-24,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All violence,,16-24,,Male
81.9153046,14.08053315,930,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All violence,,16-24,,Male
44.15078026,6.315856794,3570,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All violence,,16+,,Male
26.40131351,16.53342727,172,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All violence,,16+,,Male
29.66482233,2.792516599,12695,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All violence,,16+,,Male
33.65441828,11.39736606,734,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All violence,,25-34,,Male
32.39365554,31.83393481,43,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All violence,,25-34,,Male
38.16300327,7.767022657,1488,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All violence,,25-34,,Male
29.29508197,6.395044913,1458,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All violence,,35-44,,Male
9.989148803,9.973205524,62,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All violence,,35-44,,Male
35.04666106,9.140226035,1168,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All violence,,35-44,,Male
45.45462936,10.30718842,890,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All violence,,45-54,,Male
0,0,48,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All violence,,45-54,,Male
33.07366678,6.54694478,1994,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All violence,,45-54,,Male
49.58329666,32.90528028,149,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All violence,,55-64,,Male
0,0,11,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All violence,,55-64,,Male
10.02891495,3.1689368,2560,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All violence,,55-64,,Male
0,0,35,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All violence,,65-74,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,All violence,,65-74,,Male
9.593635121,2.774850603,2669,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All violence,,65-74,,Male
0,0,13,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,All violence,,75+,,Male
2.748346941,1.185729609,1886,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,All violence,,75+,,Male
48.02882886,16.02110441,658,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence with injury,,16-24,,All adults
11.14814917,8.012734848,147,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence with injury,,16-24,,All adults
32.77008806,6.171998228,1783,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence with injury,,16-24,,All adults
15.33884896,2.858388978,7681,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence with injury,,16+,,All adults
30.62183043,6.783550975,1781,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence with injury,,16+,,All adults
11.06137863,1.137244805,25958,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence with injury,,16+,,All adults
6.337840166,2.351040065,1907,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence with injury,,25-34,,All adults
52.12474782,14.33516693,680,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence with injury,,25-34,,All adults
16.35745843,4.164289919,2722,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence with injury,,25-34,,All adults
7.233525031,1.974132939,3163,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence with injury,,35-44,,All adults
12.48715632,5.234867092,587,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence with injury,,35-44,,All adults
15.24807715,4.121472988,2066,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence with injury,,35-44,,All adults
23.06785452,7.949566136,1635,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence with injury,,45-54,,All adults
30.03739987,19.418099,331,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence with injury,,45-54,,All adults
12.53705021,2.269985752,4230,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence with injury,,45-54,,All adults
0,0,240,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence with injury,,55-64,,All adults
0,0,27,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence with injury,,55-64,,All adults
5.075319515,1.249815672,5397,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence with injury,,55-64,,All adults
0,0,55,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence with injury,,65-74,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence with injury,,65-74,,All adults
1.664531766,0.518270725,5530,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence with injury,,65-74,,All adults
0,0,23,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence with injury,,75+,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence with injury,,75+,,All adults
0.164107066,0.164112761,4230,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence with injury,,75+,,All adults
16.83385,7.028854601,367,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence with injury,,16-24,,Female
11.5375753,8.29135708,143,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence with injury,,16-24,,Female
27.04140483,9.22314487,853,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence with injury,,16-24,,Female
12.07789348,3.419572137,4111,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence with injury,,16+,,Female
33.80657294,7.558066816,1609,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence with injury,,16+,,Female
8.689752195,1.440516493,13263,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence with injury,,16+,,Female
6.741930217,3.495308774,1173,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence with injury,,25-34,,Female
56.6242412,15.54633234,637,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence with injury,,25-34,,Female
11.94496613,4.543115184,1234,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence with injury,,25-34,,Female
4.519442658,2.159207475,1705,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence with injury,,35-44,,Female
12.81136708,5.77186629,525,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence with injury,,35-44,,Female
13.58665964,5.870786748,898,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence with injury,,35-44,,Female
34.8191519,16.33320927,745,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence with injury,,45-54,,Female
35.56471311,22.97285364,283,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence with injury,,45-54,,Female
8.987741146,2.500808901,2236,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence with injury,,45-54,,Female
0,0,91,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence with injury,,55-64,,Female
0,0,16,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence with injury,,55-64,,Female
7.181737064,2.192204973,2837,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence with injury,,55-64,,Female
0,0,20,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence with injury,,65-74,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence with injury,,65-74,,Female
0.986060228,0.521293422,2861,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence with injury,,65-74,,Female
0,0,10,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence with injury,,75+,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence with injury,,75+,,Female
0,0,2344,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence with injury,,75+,,Female
83.78982237,33.53124779,291,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence with injury,,16-24,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence with injury,,16-24,,Male
37.61254433,8.23580384,930,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence with injury,,16-24,,Male
18.733549,4.672424648,3570,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence with injury,,16+,,Male
3.423553399,3.423377407,172,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence with injury,,16+,,Male
13.39484398,1.756945721,12695,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence with injury,,16+,,Male
5.795910747,2.895555884,734,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence with injury,,25-34,,Male
0,0,43,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence with injury,,25-34,,Male
19.35390319,6.269782364,1488,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence with injury,,25-34,,Male
10.10590598,3.357203924,1458,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence with injury,,35-44,,Male
9.989148803,9.973205524,62,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence with injury,,35-44,,Male
16.4803062,5.717245833,1168,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence with injury,,35-44,,Male
13.83571895,6.26166509,890,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence with injury,,45-54,,Male
0,0,48,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence with injury,,45-54,,Male
16.47179605,3.876111413,1994,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence with injury,,45-54,,Male
0,0,149,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence with injury,,55-64,,Male
0,0,11,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence with injury,,55-64,,Male
2.820650472,1.094079261,2560,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence with injury,,55-64,,Male
0,0,35,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence with injury,,65-74,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Violence with injury,,65-74,,Male
2.401167044,0.920935234,2669,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence with injury,,65-74,,Male
0,0,13,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Violence with injury,,75+,,Male
0.379765031,0.379760328,1886,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Violence with injury,,75+,,Male
25.65752641,11.91969983,658,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Wounding,,16-24,,All adults
6.642702793,6.630047818,147,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Wounding,,16-24,,All adults
18.19869359,5.132559308,1783,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Wounding,,16-24,,All adults
8.093727891,2.149697151,7681,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Wounding,,16+,,All adults
16.90717934,5.043111531,1781,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Wounding,,16+,,All adults
5.468208646,0.899169847,25958,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Wounding,,16+,,All adults
2.29495368,1.168449036,1907,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Wounding,,25-34,,All adults
31.24185579,10.50123803,680,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Wounding,,25-34,,All adults
8.749726605,3.567068992,2722,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Wounding,,25-34,,All adults
4.199910418,1.586553208,3163,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Wounding,,35-44,,All adults
3.914320118,2.275898206,587,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Wounding,,35-44,,All adults
4.949251555,2.278851311,2066,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Wounding,,35-44,,All adults
12.52644348,6.415339114,1635,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Wounding,,45-54,,All adults
16.08075257,16.04468613,331,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Wounding,,45-54,,All adults
6.259526072,1.431253223,4230,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Wounding,,45-54,,All adults
0,0,240,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Wounding,,55-64,,All adults
0,0,27,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Wounding,,55-64,,All adults
1.918161025,0.838784767,5397,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Wounding,,55-64,,All adults
0,0,55,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Wounding,,65-74,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Wounding,,65-74,,All adults
0.410940033,0.243023322,5530,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Wounding,,65-74,,All adults
0,0,23,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Wounding,,75+,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Wounding,,75+,,All adults
0.164107066,0.164112761,4230,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Wounding,,75+,,All adults
13.51984425,6.219245749,367,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Wounding,,16-24,,Female
6.87474508,6.860855334,143,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Wounding,,16-24,,Female
18.61974139,8.726393187,853,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Wounding,,16-24,,Female
6.753324412,2.707255472,4111,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Wounding,,16+,,Female
18.48602481,5.614550139,1609,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Wounding,,16+,,Female
4.511196737,1.213252912,13263,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Wounding,,16+,,Female
2.896088127,1.716885844,1173,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Wounding,,25-34,,Female
33.93870381,11.39297761,637,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Wounding,,25-34,,Female
5.276311513,2.980031756,1234,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Wounding,,25-34,,Female
0.638189561,0.638255782,1705,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Wounding,,35-44,,Female
3.125881802,2.223174801,525,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Wounding,,35-44,,Female
1.356259464,1.355769944,898,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Wounding,,35-44,,Female
21.57916955,14.05045818,745,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Wounding,,45-54,,Female
19.03984214,18.98668814,283,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Wounding,,45-54,,Female
5.391411555,1.744687997,2236,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Wounding,,45-54,,Female
0,0,91,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Wounding,,55-64,,Female
0,0,16,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Wounding,,55-64,,Female
2.842073531,1.563696548,2837,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Wounding,,55-64,,Female
0,0,20,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Wounding,,65-74,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Wounding,,65-74,,Female
0.245607917,0.245610808,2861,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Wounding,,65-74,,Female
0,0,10,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Wounding,,75+,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Wounding,,75+,,Female
0,0,2344,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Wounding,,75+,,Female
39.57180329,24.73882285,291,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Wounding,,16-24,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Wounding,,16-24,,Male
17.84278186,5.939498332,930,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Wounding,,16-24,,Male
9.489106565,3.404454705,3570,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Wounding,,16+,,Male
3.423553399,3.423377407,172,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Wounding,,16+,,Male
6.409821586,1.324312264,12695,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Wounding,,16+,,Male
1.488765949,1.48763332,734,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Wounding,,25-34,,Male
0,0,43,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Wounding,,25-34,,Male
11.1084608,5.631909308,1488,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Wounding,,25-34,,Male
7.969368277,3.186664326,1458,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Wounding,,35-44,,Male
9.989148803,9.973205524,62,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Wounding,,35-44,,Male
7.614077958,3.83804295,1168,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Wounding,,35-44,,Male
5.41437818,3.081460464,890,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Wounding,,45-54,,Male
0,0,48,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Wounding,,45-54,,Male
7.221913378,2.194585606,1994,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Wounding,,45-54,,Male
0,0,149,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Wounding,,55-64,,Male
0,0,11,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Wounding,,55-64,,Male
0.929222756,0.467540543,2560,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Wounding,,55-64,,Male
0,0,35,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Wounding,,65-74,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Lone parent,,Incidence rate,,Wounding,,65-74,,Male
0.590445676,0.430996666,2669,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Wounding,,65-74,,Male
0,0,13,Quarter,2017 Q1,K04000001,,,Children,,Incidence rate,,Wounding,,75+,,Male
0.379765031,0.379760328,1886,Quarter,2017 Q1,K04000001,,,No children,,Incidence rate,,Wounding,,75+,,Male
0.53416065,0.089607496,7632,Quarter,2017 Q1,K04000001,,,Children,,Prevalence rate,,Domestic burglary with entry and no loss,, ,, 
1.132550204,0.338221039,1769,Quarter,2017 Q1,K04000001,,,Lone parent,,Prevalence rate,,Domestic burglary with entry and no loss,, ,, 
0.431082071,0.046465014000000006,25933,Quarter,2017 Q1,K04000001,,,No children,,Prevalence rate,,Domestic burglary with entry and no loss,, ,, 
1.035848235,0.120441946,7632,Quarter,2017 Q1,K04000001,,,Children,,Prevalence rate,,Domestic burglary with entry and loss,, ,, 
1.715706654,0.328258713,1769,Quarter,2017 Q1,K04000001,,,Lone parent,,Prevalence rate,,Domestic burglary with entry and loss,, ,, 
0.831955285,0.057193416,25933,Quarter,2017 Q1,K04000001,,,No children,,Prevalence rate,,Domestic burglary with entry and loss,, ,, 
0.901722858,0.111678145,7632,Quarter,2017 Q1,K04000001,,,Children,,Prevalence rate,,Attempted domestic burglary,, ,, 
1.70069754,0.31830814,1769,Quarter,2017 Q1,K04000001,,,Lone parent,,Prevalence rate,,Attempted domestic burglary,, ,, 
0.65218396,0.053857656,25933,Quarter,2017 Q1,K04000001,,,No children,,Prevalence rate,,Attempted domestic burglary,, ,, 
1.570008885,0.14771436,7632,Quarter,2017 Q1,K04000001,,,Children,,Prevalence rate,,Domestic burglary with entry,, ,, 
2.799882583,0.463512975,1769,Quarter,2017 Q1,K04000001,,,Lone parent,,Prevalence rate,,Domestic burglary with entry,, ,, 
1.238257132,0.072216426,25933,Quarter,2017 Q1,K04000001,,,No children,,Prevalence rate,,Domestic burglary with entry,, ,, 
2.441306966,0.184381005,7632,Quarter,2017 Q1,K04000001,,,Children,,Prevalence rate,,Domestic burglary,, ,, 
4.407564755,0.550127649,1769,Quarter,2017 Q1,K04000001,,,Lone parent,,Prevalence rate,,Domestic burglary,, ,, 
1.861511017,0.089560667,25933,Quarter,2017 Q1,K04000001,,,No children,,Prevalence rate,,Domestic burglary,, ,, 
7.579434116,0.328062458,7632,Quarter,2017 Q1,K04000001,,,Children,,Prevalence rate,,All vehicle crime,, ,, 
4.499497222,0.505834074,1769,Quarter,2017 Q1,K04000001,,,Lone parent,,Prevalence rate,,All vehicle crime,, ,, 
4.461241203,0.134254654,25933,Quarter,2017 Q1,K04000001,,,No children,,Prevalence rate,,All vehicle crime,, ,, 
8.35748896,0.35949885600000003,6994,Quarter,2017 Q1,K04000001,,,Children,,Prevalence rate,,All vehicle crime,, ,, 
7.812910515,0.871790753,1034,Quarter,2017 Q1,K04000001,,,Lone parent,,Prevalence rate,,All vehicle crime,, ,, 
5.950397682,0.177574727,20188,Quarter,2017 Q1,K04000001,,,No children,,Prevalence rate,,All vehicle crime,, ,, 
4.352181226,0.246674573,7632,Quarter,2017 Q1,K04000001,,,Children,,Prevalence rate,,All vehicle-related thefts,, ,, 
1.938985309,0.336246565,1769,Quarter,2017 Q1,K04000001,,,Lone parent,,Prevalence rate,,All vehicle-related thefts,, ,, 
2.390352603,0.100851521,25933,Quarter,2017 Q1,K04000001,,,No children,,Prevalence rate,,All vehicle-related thefts,, ,, 
4.79894752,0.270926855,6994,Quarter,2017 Q1,K04000001,,,Children,,Prevalence rate,,All vehicle-related thefts,, ,, 
3.431135355,0.592435132,1034,Quarter,2017 Q1,K04000001,,,Lone parent,,Prevalence rate,,All vehicle-related thefts,, ,, 
