V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Accommodation type_codelist,Accommodation type,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
7.527146506,3.034349425,811,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Other personal theft,,45-54,,Male
15.08764843,6.971448491,856,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Other personal theft,,55-64,,Male
21.75442627,7.515608937,381,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Other personal theft,,55-64,,Male
12.74488065,3.307552675,2330,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Other personal theft,,55-64,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Other personal theft,,55-64,,Male
12.15584291,4.637373532,802,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Other personal theft,,55-64,,Male
10.49013531,4.100920525,672,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Other personal theft,,55-64,,Male
2.719626923,1.715903132,946,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Other personal theft,,65-74,,Male
40.73434706,17.09505977,330,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Other personal theft,,65-74,,Male
5.325270562,1.729469893,2356,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Other personal theft,,65-74,,Male
0,0,16,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Other personal theft,,65-74,,Male
3.220900039,2.276184281,810,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Other personal theft,,65-74,,Male
12.51319174,5.491471979,600,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Other personal theft,,65-74,,Male
4.273841649,2.525422671,675,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Other personal theft,,75+,,Male
9.400941341,7.597571934,218,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Other personal theft,,75+,,Male
5.410533218,2.204169424,1663,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Other personal theft,,75+,,Male
0,0,16,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Other personal theft,,75+,,Male
7.765591493,4.877767795,597,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Other personal theft,,75+,,Male
3.96226793,3.953591747,391,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Other personal theft,,75+,,Male
5.870215034,3.403414628,420,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Robbery,,16-24,,All adults
6.235109221,3.356102551,499,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Robbery,,16-24,,All adults
6.229862058,1.703775564,2079,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Robbery,,16-24,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Robbery,,16-24,,All adults
1.934800821,1.388978325,738,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Robbery,,16-24,,All adults
9.817749729,3.332481785,921,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Robbery,,16-24,,All adults
1.724927984,0.553766938,8833,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Robbery,,16+,,All adults
4.495253856,1.146124335,5294,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Robbery,,16+,,All adults
2.512403142,0.489653518,29953,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Robbery,,16+,,All adults
0,0,81,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Robbery,,16+,,All adults
2.678431774,1.097256146,10904,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Robbery,,16+,,All adults
2.975046676,0.679028563,10216,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Robbery,,16+,,All adults
2.053008766,2.052092092,543,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Robbery,,25-34,,All adults
3.384456731,1.45235257,1227,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Robbery,,25-34,,All adults
1.452527715,0.657788589,4068,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Robbery,,25-34,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Robbery,,25-34,,All adults
1.177151837,0.736669789,1505,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Robbery,,25-34,,All adults
1.483255363,1.061784704,2020,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Robbery,,25-34,,All adults
1.170877265,1.170218413,1196,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Robbery,,35-44,,All adults
3.983808626,2.57009561,930,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Robbery,,35-44,,All adults
2.378092235,0.970753515,4862,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Robbery,,35-44,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Robbery,,35-44,,All adults
2.647829167,2.090130314,1832,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Robbery,,35-44,,All adults
2.898320737,1.327544062,1834,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Robbery,,35-44,,All adults
3.100782134,1.895956354,1590,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Robbery,,45-54,,All adults
6.932001857,4.431776824,767,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Robbery,,45-54,,All adults
4.782819598,2.060895916,5403,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Robbery,,45-54,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Robbery,,45-54,,All adults
8.547894935,5.105856063,2005,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Robbery,,45-54,,All adults
1.958552906,1.395958643,1808,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Robbery,,45-54,,All adults
0,0,1762,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Robbery,,55-64,,All adults
5.677935094,4.929709056,684,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Robbery,,55-64,,All adults
0.693567818,0.312455643,4954,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Robbery,,55-64,,All adults
0,0,11,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Robbery,,55-64,,All adults
0.765861777,0.548301162,1748,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Robbery,,55-64,,All adults
1.467376969,0.850506206,1444,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Robbery,,55-64,,All adults
0.968269763,0.573776551,1910,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Robbery,,65-74,,All adults
5.296001324,4.252671332,638,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Robbery,,65-74,,All adults
0.502100597,0.256323671,4913,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Robbery,,65-74,,All adults
0,0,31,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Robbery,,65-74,,All adults
0,0,1681,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Robbery,,65-74,,All adults
0.462464963,0.462708666,1322,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Robbery,,65-74,,All adults
0.556018288,0.556801214,1412,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Robbery,,75+,,All adults
0,0,549,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Robbery,,75+,,All adults
0.646582201,0.33704908,3674,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Robbery,,75+,,All adults
0,0,23,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Robbery,,75+,,All adults
0.901444384,0.645806852,1395,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Robbery,,75+,,All adults
0.392545849,0.392798996,867,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Robbery,,75+,,All adults
4.569063321,4.568337639,211,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Robbery,,16-24,,Female
4.839457378,4.006782886,273,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Robbery,,16-24,,Female
4.729942858,2.102567812,1086,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Robbery,,16-24,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Robbery,,16-24,,Female
0,0,393,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Robbery,,16-24,,Female
8.791779507,4.357398994,482,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Robbery,,16-24,,Female
0.771847306,0.466856587,4622,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Robbery,,16+,,Female
1.858899826,0.855239521,2634,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Robbery,,16+,,Female
1.741223086,0.426117515,16260,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Robbery,,16+,,Female
0,0,37,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Robbery,,16+,,Female
1.243801036,0.693540573,5985,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Robbery,,16+,,Female
3.038782418,0.900801258,5653,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Robbery,,16+,,Female
0,0,302,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Robbery,,25-34,,Female
4.049734617,2.099336588,638,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Robbery,,25-34,,Female
0.605858463,0.404331245,2399,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Robbery,,25-34,,Female
0.337804275,0.337953594,897,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Robbery,,25-34,,Female
0.969545813,0.773608609,1200,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Robbery,,25-34,,Female
0,0,660,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Robbery,,35-44,,Female
0,0,444,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Robbery,,35-44,,Female
2.64546194,1.604453584,2667,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Robbery,,35-44,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Robbery,,35-44,,Female
3.864417262,3.866391775,1003,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Robbery,,35-44,,Female
3.238094557,1.944297406,1004,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Robbery,,35-44,,Female
0,0,842,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Robbery,,45-54,,Female
0,0,337,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Robbery,,45-54,,Female
2.018836422,1.066762473,2916,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Robbery,,45-54,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Robbery,,45-54,,Female
2.034247478,1.558734973,1077,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Robbery,,45-54,,Female
3.791840508,2.699516825,997,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Robbery,,45-54,,Female
0,0,906,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Robbery,,55-64,,Female
0,0,303,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Robbery,,55-64,,Female
0.855227466,0.496548693,2624,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Robbery,,55-64,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Robbery,,55-64,,Female
0.852143575,0.852562151,946,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Robbery,,55-64,,Female
1.903091108,1.353549086,772,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Robbery,,55-64,,Female
1.186447862,0.868472069,964,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Robbery,,65-74,,Female
0,0,308,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Robbery,,65-74,,Female
0.685856763,0.405667685,2557,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Robbery,,65-74,,Female
0,0,15,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Robbery,,65-74,,Female
0,0,871,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Robbery,,65-74,,Female
0.846842701,0.847512479,722,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Robbery,,65-74,,Female
1.054609128,1.055585535,737,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Robbery,,75+,,Female
0,0,331,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Robbery,,75+,,Female
0.64055797,0.462039123,2011,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Robbery,,75+,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Robbery,,75+,,Female
0.645205794,0.645438775,798,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Robbery,,75+,,Female
0,0,476,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Robbery,,75+,,Female
7.053627539,4.988333319,209,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Robbery,,16-24,,Male
7.619780964,5.369590759,226,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Robbery,,16-24,,Male
7.657913459,2.648448908,993,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Robbery,,16-24,,Male
3.922902113,2.815898038,345,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Robbery,,16-24,,Male
10.75773026,4.962932974,439,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Robbery,,16-24,,Male
2.711484728,1.017275906,4211,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Robbery,,16+,,Male
6.892694602,2.044049419,2660,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Robbery,,16+,,Male
3.335312682,0.877853996,13693,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Robbery,,16+,,Male
0,0,44,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Robbery,,16+,,Male
4.263546996,2.085403027,4919,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Robbery,,16+,,Male
2.907806911,1.022817844,4563,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Robbery,,16+,,Male
4.116416954,4.114884045,241,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Robbery,,25-34,,Male
2.826927744,2.009624619,589,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Robbery,,25-34,,Male
2.349805212,1.286221516,1669,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Robbery,,25-34,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Robbery,,25-34,,Male
2.087410466,1.490792236,608,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Robbery,,25-34,,Male
2.026700589,2.025726423,820,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Robbery,,25-34,,Male
2.48929375,2.486049559,536,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Robbery,,35-44,,Male
7.160424226,4.615205751,486,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Robbery,,35-44,,Male
2.094645406,1.049860088,2195,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Robbery,,35-44,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Robbery,,35-44,,Male
1.370397853,1.369886754,829,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Robbery,,35-44,,Male
2.548656715,1.802245425,830,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Robbery,,35-44,,Male
6.297361518,3.844425762,748,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Robbery,,45-54,,Male
12.27735315,7.844533734,430,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Robbery,,45-54,,Male
7.728561005,4.098547985,2487,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Robbery,,45-54,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Robbery,,45-54,,Male
15.65825753,10.5265091,928,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Robbery,,45-54,,Male
0,0,811,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Robbery,,45-54,,Male
0,0,856,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Robbery,,55-64,,Male
10.5989046,9.20010868,381,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Robbery,,55-64,,Male
0.52349074,0.371753805,2330,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Robbery,,55-64,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Robbery,,55-64,,Male
0.671845669,0.671727159,802,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Robbery,,55-64,,Male
1.006269496,1.006342584,672,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Robbery,,55-64,,Male
0.744041941,0.743856208,946,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Robbery,,65-74,,Male
10.41477317,8.331782937,330,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Robbery,,65-74,,Male
0.301796203,0.301690897,2356,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Robbery,,65-74,,Male
0,0,16,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Robbery,,65-74,,Male
0,0,810,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Robbery,,65-74,,Male
0,0,600,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Robbery,,65-74,,Male
0,0,675,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Robbery,,75+,,Male
0,0,218,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Robbery,,75+,,Male
0.654197383,0.490143226,1663,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Robbery,,75+,,Male
0,0,16,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Robbery,,75+,,Male
1.272794407,1.273275061,597,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Robbery,,75+,,Male
0.884190073,0.885184316,391,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Robbery,,75+,,Male
0,0,420,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Snatch theft,,16-24,,All adults
0,0,499,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Snatch theft,,16-24,,All adults
1.374920157,0.723364366,2079,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Snatch theft,,16-24,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Snatch theft,,16-24,,All adults
0,0,738,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Snatch theft,,16-24,,All adults
3.136016919,1.647501852,921,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Snatch theft,,16-24,,All adults
0.763114531,0.586890245,8833,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Snatch theft,,16+,,All adults
1.197404332,0.497464307,5294,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Snatch theft,,16+,,All adults
0.816849621,0.231660933,29953,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Snatch theft,,16+,,All adults
0,0,81,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Snatch theft,,16+,,All adults
0.343816844,0.179306697,10904,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Snatch theft,,16+,,All adults
1.347917347,0.417070444,10216,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,Snatch theft,,16+,,All adults
1.688280202,1.688436771,543,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,Snatch theft,,25-34,,All adults
1.71279013,1.267493856,1227,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,Snatch theft,,25-34,,All adults
1.365016557,0.615473963,4068,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,Snatch theft,,25-34,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,Snatch theft,,25-34,,All adults
1.444661221,1.022911753,1505,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,Snatch theft,,25-34,,All adults
