V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Occupation_codelist,Occupation,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
7.572893798,2.480251097,1243,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Other personal theft,,35-44,,Male
22.78344574,22.51180585,62,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Other personal theft,,35-44,,Male
0,0,37,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Other personal theft,,35-44,,Male
13.44584432,5.264710317,779,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Other personal theft,,35-44,,Male
0,0,11,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Other personal theft,,45-54,,Male
5.500264862,2.828583778,690,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Other personal theft,,45-54,,Male
12.34089318,4.105195178,1171,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Other personal theft,,45-54,,Male
0,0,59,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Other personal theft,,45-54,,Male
0,0,26,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Other personal theft,,45-54,,Male
21.35502578,6.869986602,975,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Other personal theft,,45-54,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Other personal theft,,55-64,,Male
6.36727935,2.331959217,627,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Other personal theft,,55-64,,Male
14.044903,4.779113392,1035,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Other personal theft,,55-64,,Male
0,0,61,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Other personal theft,,55-64,,Male
0,0,28,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Other personal theft,,55-64,,Male
19.27438937,6.859948597,965,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Other personal theft,,55-64,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Other personal theft,,65-74,,Male
11.9670279,4.989542472,631,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Other personal theft,,65-74,,Male
8.249499738,4.403661795,975,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Other personal theft,,65-74,,Male
0,0,50,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Other personal theft,,65-74,,Male
0,0,29,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Other personal theft,,65-74,,Male
8.450686352,3.323108293,1022,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Other personal theft,,65-74,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Other personal theft,,75+,,Male
6.415081644,6.405092163,383,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Other personal theft,,75+,,Male
6.207373481,3.193960194,696,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Other personal theft,,75+,,Male
0,0,31,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Other personal theft,,75+,,Male
0,0,25,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Other personal theft,,75+,,Male
5.50073549,3.038737231,763,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Other personal theft,,75+,,Male
5.393646371,2.249041005,913,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Robbery,,16-24,,All adults
8.807822539,5.296779553,311,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Robbery,,16-24,,All adults
11.10866518,5.589137369,397,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Robbery,,16-24,,All adults
3.586535068,3.591398549,190,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Robbery,,16-24,,All adults
0,0,14,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Robbery,,16-24,,All adults
4.5605311,2.469442764,763,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Robbery,,16-24,,All adults
4.75650317,1.984056801,1140,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Robbery,,16+,,All adults
2.340355504,0.673405169,8293,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Robbery,,16+,,All adults
3.174117132,1.024948429,12440,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Robbery,,16+,,All adults
2.742901588,1.141824968,1340,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Robbery,,16+,,All adults
0,0,324,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Robbery,,16+,,All adults
2.385432338,0.543461705,11883,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Robbery,,16+,,All adults
0,0,139,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Robbery,,25-34,,All adults
1.705416357,1.230913538,1106,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Robbery,,25-34,,All adults
1.197813239,0.62970551,2050,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Robbery,,25-34,,All adults
3.39784269,1.971742334,259,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Robbery,,25-34,,All adults
0,0,42,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Robbery,,25-34,,All adults
2.859353788,1.518057767,1713,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Robbery,,25-34,,All adults
0,0,51,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Robbery,,35-44,,All adults
1.78337744,1.262288631,1317,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Robbery,,35-44,,All adults
2.876463238,1.630938516,2607,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Robbery,,35-44,,All adults
0,0,200,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Robbery,,35-44,,All adults
0,0,71,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Robbery,,35-44,,All adults
3.438928222,1.706445679,1570,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Robbery,,35-44,,All adults
0,0,26,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Robbery,,45-54,,All adults
4.78397608,2.415562977,1616,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Robbery,,45-54,,All adults
6.772647901,4.417897765,2388,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Robbery,,45-54,,All adults
7.804205526,5.521746667,172,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Robbery,,45-54,,All adults
0,0,50,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Robbery,,45-54,,All adults
2.926023682,1.51491637,1944,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Robbery,,45-54,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Robbery,,55-64,,All adults
0.567535842,0.567251374,1448,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Robbery,,55-64,,All adults
1.659825667,1.356999621,1985,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Robbery,,55-64,,All adults
3.428769623,3.4334514,160,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Robbery,,55-64,,All adults
0,0,50,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Robbery,,55-64,,All adults
0.947550603,0.560049599,2013,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Robbery,,55-64,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Robbery,,65-74,,All adults
0.508792519,0.509279563,1417,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Robbery,,65-74,,All adults
1.118209481,0.648655677,1782,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Robbery,,65-74,,All adults
0,0,163,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Robbery,,65-74,,All adults
0,0,53,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Robbery,,65-74,,All adults
1.247123948,1.063499294,2175,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Robbery,,65-74,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Robbery,,75+,,All adults
0.737197956,0.737018199,1078,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Robbery,,75+,,All adults
0,0,1231,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Robbery,,75+,,All adults
0,0,196,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Robbery,,75+,,All adults
0,0,44,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Robbery,,75+,,All adults
0.951551563,0.571678352,1705,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Robbery,,75+,,All adults
1.693252163,1.692751885,444,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Robbery,,16-24,,Female
9.203400565,6.937950478,202,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Robbery,,16-24,,Female
16.51355603,9.602266152,206,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Robbery,,16-24,,Female
0,0,116,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Robbery,,16-24,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Robbery,,16-24,,Female
1.587813135,1.589530512,386,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Robbery,,16-24,,Female
1.483182424,1.482686893,578,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Robbery,,16+,,Female
1.62759132,0.681172293,4848,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Robbery,,16+,,Female
2.482305275,0.907160149,6210,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Robbery,,16+,,Female
1.613609766,0.975458632,945,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Robbery,,16+,,Female
0,0,157,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Robbery,,16+,,Female
1.222404681,0.51839714,6245,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Robbery,,16+,,Female
0,0,75,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Robbery,,25-34,,Female
1.323467334,1.323595463,656,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Robbery,,25-34,,Female
1.553694075,0.940736798,1131,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Robbery,,25-34,,Female
1.402546686,1.40569506,201,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Robbery,,25-34,,Female
0,0,25,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Robbery,,25-34,,Female
1.15889604,0.901995547,956,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Robbery,,25-34,,Female
0,0,39,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Robbery,,35-44,,Female
0,0,762,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Robbery,,35-44,,Female
4.77412637,3.146596594,1364,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Robbery,,35-44,,Female
0,0,138,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Robbery,,35-44,,Female
0,0,34,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Robbery,,35-44,,Female
0.835318756,0.835968927,791,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Robbery,,35-44,,Female
0,0,15,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Robbery,,45-54,,Female
2.365862276,1.866435658,926,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Robbery,,45-54,,Female
0,0,1217,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Robbery,,45-54,,Female
11.4496665,8.105450027,113,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Robbery,,45-54,,Female
0,0,24,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Robbery,,45-54,,Female
2.519251159,2.514791706,969,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Robbery,,45-54,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Robbery,,55-64,,Female
1.019922399,1.018169797,821,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Robbery,,55-64,,Female
0,0,950,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Robbery,,55-64,,Female
0,0,99,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Robbery,,55-64,,Female
0,0,22,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Robbery,,55-64,,Female
1.410298682,1.002045056,1048,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Robbery,,55-64,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Robbery,,65-74,,Female
0,0,786,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Robbery,,65-74,,Female
1.722455572,1.225977994,807,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Robbery,,65-74,,Female
0,0,113,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Robbery,,65-74,,Female
0,0,24,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Robbery,,65-74,,Female
0.370149518,0.370456194,1153,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Robbery,,65-74,,Female
1.102701806,1.101624531,695,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Robbery,,75+,,Female
0,0,535,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Robbery,,75+,,Female
0,0,165,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Robbery,,75+,,Female
0,0,19,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Robbery,,75+,,Female
0.556789387,0.556993684,942,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Robbery,,75+,,Female
8.697529715,3.977979412,469,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Robbery,,16-24,,Male
8.181577347,8.159388396,109,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Robbery,,16-24,,Male
5.749573592,5.735457214,191,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Robbery,,16-24,,Male
7.799004019,7.804938723,74,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Robbery,,16-24,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Robbery,,16-24,,Male
6.925171021,4.237248427,377,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Robbery,,16-24,,Male
7.716782383,3.531317101,562,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Robbery,,16+,,Male
3.264323798,1.26921504,3445,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Robbery,,16+,,Male
3.801075107,1.773626847,6230,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Robbery,,16+,,Male
5.21328736,2.948486391,395,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Robbery,,16+,,Male
0,0,167,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Robbery,,16+,,Male
3.529116706,0.949852832,5638,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Robbery,,16+,,Male
0,0,64,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Robbery,,25-34,,Male
2.103241496,2.101817216,450,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Robbery,,25-34,,Male
0.834212755,0.834427019,919,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Robbery,,25-34,,Male
8.473125476,6.083765194,58,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Robbery,,25-34,,Male
0,0,17,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Robbery,,25-34,,Male
4.30971064,2.703534315,757,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Robbery,,25-34,,Male
0,0,12,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Robbery,,35-44,,Male
3.91217387,2.763439254,555,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Robbery,,35-44,,Male
1.065580714,1.065075752,1243,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Robbery,,35-44,,Male
0,0,62,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Robbery,,35-44,,Male
0,0,37,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Robbery,,35-44,,Male
5.700274243,3.103625351,779,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Robbery,,35-44,,Male
0,0,11,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Robbery,,45-54,,Male
7.911365912,4.98615534,690,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Robbery,,45-54,,Male
12.98776677,8.458828551,1171,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Robbery,,45-54,,Male
0,0,59,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Robbery,,45-54,,Male
0,0,26,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Robbery,,45-54,,Male
3.306922254,1.745577395,975,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Robbery,,45-54,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Robbery,,55-64,,Male
0,0,627,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Robbery,,55-64,,Male
3.06280152,2.504178132,1035,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Robbery,,55-64,,Male
11.52215035,11.52037389,61,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Robbery,,55-64,,Male
0,0,28,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Robbery,,55-64,,Male
0.464159954,0.464210527,965,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Robbery,,55-64,,Male
