V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Total household income_codelist,Total household income,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
9.335948011,4.537857005,538,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Other personal theft,,65-74,,Male
13.58418679,7.108366895,317,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Other personal theft,,65-74,,Male
0,0,160,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Other personal theft,,65-74,,Male
5.328606621,5.313020679,262,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Other personal theft,,65-74,,Male
2.926553411,2.92272756,429,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Other personal theft,,65-74,,Male
9.083847894,5.355139608,238,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Other personal theft,,65-74,,Male
2.526245397,2.508627974,618,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Other personal theft,,75+,,Male
4.355042989,4.344092205,328,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Other personal theft,,75+,,Male
9.659791969,6.944939315,175,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Other personal theft,,75+,,Male
0,0,85,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Other personal theft,,75+,,Male
0,0,106,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Other personal theft,,75+,,Male
9.28177703,6.861284737,358,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Other personal theft,,75+,,Male
14.80116705,9.741656779,229,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Other personal theft,,75+,,Male
12.60670235,6.110716563,406,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Robbery,,16-24,,All adults
6.281270372,4.686928073,322,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Robbery,,16-24,,All adults
6.171924026,6.156397068,227,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Robbery,,16-24,,All adults
16.32954983,9.580804807,168,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Robbery,,16-24,,All adults
2.373472952,2.371837807,377,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Robbery,,16-24,,All adults
3.777531622,1.9559659,826,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Robbery,,16-24,,All adults
7.070197569,3.779073592,260,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Robbery,,16-24,,All adults
2.28210753,0.72555123,6899,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Robbery,,16+,,All adults
5.325147106,2.343683057,5286,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Robbery,,16+,,All adults
1.094074689,0.672848768,4045,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Robbery,,16+,,All adults
2.989931665,1.327058101,2960,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Robbery,,16+,,All adults
2.104943193,0.683760157,6816,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Robbery,,16+,,All adults
2.223220066,0.683762832,6045,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Robbery,,16+,,All adults
5.254722983,1.550079968,3363,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Robbery,,16+,,All adults
1.896851496,1.261561581,893,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Robbery,,25-34,,All adults
1.95309109,1.668115263,862,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Robbery,,25-34,,All adults
0,0,761,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Robbery,,25-34,,All adults
1.286201841,1.28651978,592,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Robbery,,25-34,,All adults
1.797379176,1.088181268,1180,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Robbery,,25-34,,All adults
2.339531798,2.337440074,673,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Robbery,,25-34,,All adults
7.809639782,4.158633165,346,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Robbery,,25-34,,All adults
2.912589005,2.202003846,756,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Robbery,,35-44,,All adults
8.250690583,5.426341776,785,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Robbery,,35-44,,All adults
0.50569778,0.505885921,761,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Robbery,,35-44,,All adults
0,0,623,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Robbery,,35-44,,All adults
1.252531257,0.885227784,1811,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Robbery,,35-44,,All adults
3.125751239,2.208517153,735,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Robbery,,35-44,,All adults
7.02588555,7.023392749,343,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Robbery,,35-44,,All adults
0,0,855,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Robbery,,45-54,,All adults
16.36448316,13.12749452,857,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Robbery,,45-54,,All adults
1.423483541,1.423925407,770,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Robbery,,45-54,,All adults
3.845298161,3.843692823,650,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Robbery,,45-54,,All adults
4.827591598,2.240306962,1765,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Robbery,,45-54,,All adults
1.682242673,1.68150303,859,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Robbery,,45-54,,All adults
10.05941102,4.513137415,440,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Robbery,,45-54,,All adults
0.508511956,0.508562569,1052,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Robbery,,55-64,,All adults
0,0,848,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Robbery,,55-64,,All adults
0,0,663,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Robbery,,55-64,,All adults
1.477558247,1.47890124,513,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Robbery,,55-64,,All adults
0,0,1090,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Robbery,,55-64,,All adults
1.963287489,1.138255323,911,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Robbery,,55-64,,All adults
8.107677859,6.623386321,587,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Robbery,,55-64,,All adults
0.923619307,0.65581279,1559,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Robbery,,65-74,,All adults
2.137808083,2.134612465,1020,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Robbery,,65-74,,All adults
1.19194971,1.19194556,579,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Robbery,,65-74,,All adults
0,0,283,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Robbery,,65-74,,All adults
0,0,435,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Robbery,,65-74,,All adults
0.596727159,0.596829456,1032,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Robbery,,65-74,,All adults
0.824432602,0.824869893,684,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Robbery,,65-74,,All adults
0.669314478,0.483748209,1378,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Robbery,,75+,,All adults
1.300224964,1.299607236,592,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Robbery,,75+,,All adults
0,0,284,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Robbery,,75+,,All adults
0,0,131,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Robbery,,75+,,All adults
0,0,158,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Robbery,,75+,,All adults
0.674779776,0.675682292,1009,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Robbery,,75+,,All adults
0,0,703,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Robbery,,75+,,All adults
1.093248865,1.096004954,241,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Robbery,,16-24,,Female
8.624435409,8.583533232,169,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Robbery,,16-24,,Female
0,0,119,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Robbery,,16-24,,Female
11.10092624,11.09345529,75,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Robbery,,16-24,,Female
0,0,178,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Robbery,,16-24,,Female
6.734747796,3.921582341,405,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Robbery,,16-24,,Female
7.221681246,5.428813864,174,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Robbery,,16-24,,Female
0.781309451,0.327134286,3979,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Robbery,,16+,,Female
2.857817097,1.692264937,2782,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Robbery,,16+,,Female
0.288610762,0.288672359,2029,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Robbery,,16+,,Female
2.117985319,1.282396868,1406,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Robbery,,16+,,Female
1.483606143,0.813707621,3259,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Robbery,,16+,,Female
2.242272187,0.990018029,3396,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Robbery,,16+,,Female
3.032944109,1.189295822,2129,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Robbery,,16+,,Female
1.318765324,0.935054192,598,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Robbery,,25-34,,Female
0.626050479,0.626751048,486,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Robbery,,25-34,,Female
0,0,417,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Robbery,,25-34,,Female
2.596828332,2.594991209,318,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Robbery,,25-34,,Female
0.991954991,0.992074417,612,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Robbery,,25-34,,Female
0,0,354,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Robbery,,25-34,,Female
8.20387257,5.78832825,258,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Robbery,,25-34,,Female
1.646704015,1.648338732,464,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Robbery,,35-44,,Female
9.332766891,9.333471138,440,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Robbery,,35-44,,Female
0,0,396,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Robbery,,35-44,,Female
0,0,309,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Robbery,,35-44,,Female
2.60180188,1.837528035,915,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Robbery,,35-44,,Female
0,0,397,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Robbery,,35-44,,Female
0,0,207,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Robbery,,35-44,,Female
0,0,525,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Robbery,,45-54,,Female
1.208230698,1.208433886,491,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Robbery,,45-54,,Female
0,0,377,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Robbery,,45-54,,Female
0,0,304,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Robbery,,45-54,,Female
2.452837532,2.44881672,861,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Robbery,,45-54,,Female
3.218282377,3.215298023,465,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Robbery,,45-54,,Female
7.997186518,5.643941707,241,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Robbery,,45-54,,Female
0,0,596,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Robbery,,55-64,,Female
0,0,450,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Robbery,,55-64,,Female
0,0,349,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Robbery,,55-64,,Female
3.427826783,3.428240008,231,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Robbery,,55-64,,Female
0,0,468,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Robbery,,55-64,,Female
2.424053801,1.722976054,521,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Robbery,,55-64,,Female
0,0,329,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Robbery,,55-64,,Female
0.828125449,0.828746092,795,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Robbery,,65-74,,Female
0,0,482,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Robbery,,65-74,,Female
2.512143084,2.5119181,262,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Robbery,,65-74,,Female
0,0,123,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Robbery,,65-74,,Female
0,0,173,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Robbery,,65-74,,Female
0,0,603,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Robbery,,65-74,,Female
1.259031511,1.259628089,446,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Robbery,,65-74,,Female
0.709197284,0.709572142,760,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Robbery,,75+,,Female
2.69572039,2.696950041,264,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Robbery,,75+,,Female
0,0,109,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Robbery,,75+,,Female
0,0,46,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Robbery,,75+,,Female
0,0,52,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Robbery,,75+,,Female
0,0,651,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Robbery,,75+,,Female
0,0,474,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Robbery,,75+,,Female
27.34938631,13.74723581,165,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Robbery,,16-24,,Male
4.039071644,4.048297389,153,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Robbery,,16-24,,Male
11.96611328,11.909568,108,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Robbery,,16-24,,Male
20.06677208,14.35660762,93,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Robbery,,16-24,,Male
4.399508585,4.393411514,199,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Robbery,,16-24,,Male
1.084815272,1.085348861,421,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Robbery,,16-24,,Male
6.87929904,5.10062961,86,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Robbery,,16-24,,Male
4.140925513,1.570376071,2920,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Robbery,,16+,,Male
7.908407532,4.459915877,2504,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Robbery,,16+,,Male
1.885851229,1.303934524,2016,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Robbery,,16+,,Male
3.732703998,2.202961613,1554,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Robbery,,16+,,Male
2.6371826,1.063678621,3557,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Robbery,,16+,,Male
2.201768553,0.951438856,2649,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Robbery,,16+,,Male
8.670792594,3.487018684,1234,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Robbery,,16+,,Male
2.670443538,2.671072438,295,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Robbery,,25-34,,Male
3.286396374,3.282471555,376,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Robbery,,25-34,,Male
0,0,344,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Robbery,,25-34,,Male
0,0,274,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Robbery,,25-34,,Male
2.497239621,1.843126182,568,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Robbery,,25-34,,Male
4.208380005,4.201452489,319,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Robbery,,25-34,,Male
7.07413432,5.042431448,88,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Robbery,,25-34,,Male
4.452492281,4.442353284,292,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Robbery,,35-44,,Male
7.074271222,5.027474214,345,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Robbery,,35-44,,Male
0.999682696,1.000362137,365,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Robbery,,35-44,,Male
0,0,314,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Robbery,,35-44,,Male
0,0,896,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Robbery,,35-44,,Male
6.416382752,4.526812284,338,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Robbery,,35-44,,Male
15.90124472,15.89344805,136,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Robbery,,35-44,,Male
0,0,330,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Robbery,,45-54,,Male
35.48349472,29.5417361,366,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Robbery,,45-54,,Male
2.75547356,2.755375232,393,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Robbery,,45-54,,Male
7.108177102,7.098618226,346,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Robbery,,45-54,,Male
7.023286184,3.669203427,904,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Robbery,,45-54,,Male
0,0,394,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Robbery,,45-54,,Male
12.31714813,7.156948019,199,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Robbery,,45-54,,Male
1.130683089,1.130808226,456,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Robbery,,55-64,,Male
0,0,398,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Robbery,,55-64,,Male
0,0,314,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Robbery,,55-64,,Male
0,0,282,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Robbery,,55-64,,Male
0,0,622,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Robbery,,55-64,,Male
1.351068664,1.350366331,390,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Robbery,,55-64,,Male
