V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Long-standing illness or disability _codelist,Long-standing illness or disability ,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
5.620413668,4.197804049,390,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Other personal theft,,65-74,,All adults
8.477082635,2.382042081,1997,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Other personal theft,,75+,,All adults
7.708959579,2.499683993,1669,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Other personal theft,,75+,,All adults
4.496748493,1.638315933,2246,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Other personal theft,,75+,,All adults
12.20955352,6.885851891,327,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Other personal theft,,75+,,All adults
26.59039996,11.78579075,184,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Other personal theft,,16-24,,Female
25.7093653,12.32958352,144,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Other personal theft,,16-24,,Female
26.17461227,5.738095583,1175,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Other personal theft,,16-24,,Female
29.16676583,28.97575506,40,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Other personal theft,,16-24,,Female
17.70337518,2.421864167,4755,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Other personal theft,,16+,,Female
17.11351718,2.609333621,3893,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Other personal theft,,16+,,Female
11.5466139,1.174864929,14173,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Other personal theft,,16+,,Female
20.34223963,5.982556302,858,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Other personal theft,,16+,,Female
33.97074674,13.27692348,407,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Other personal theft,,25-34,,Female
39.55676571,17.20642028,306,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Other personal theft,,25-34,,Female
12.51895792,2.380768929,2633,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Other personal theft,,25-34,,Female
18.2549181,14.51701452,100,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Other personal theft,,25-34,,Female
43.67706648,12.75430834,481,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Other personal theft,,35-44,,Female
46.18272946,14.45030808,380,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Other personal theft,,35-44,,Female
13.25611912,2.486007846,2639,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Other personal theft,,35-44,,Female
34.68602599,27.29665025,101,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Other personal theft,,35-44,,Female
14.79281801,5.166624211,751,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Other personal theft,,45-54,,Female
13.47148707,5.743995416,601,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Other personal theft,,45-54,,Female
9.550209206,2.112338269,2505,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Other personal theft,,45-54,,Female
19.96034491,11.80273512,150,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Other personal theft,,45-54,,Female
16.80231417,4.748576587,841,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Other personal theft,,55-64,,Female
17.61569985,5.356077398,687,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Other personal theft,,55-64,,Female
4.264917092,1.76395524,2091,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Other personal theft,,55-64,,Female
13.52089066,10.25573965,153,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Other personal theft,,55-64,,Female
7.184025279,2.767135313,965,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Other personal theft,,65-74,,Female
5.987853303,2.652251453,786,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Other personal theft,,65-74,,Female
4.245842022,1.546158718,1907,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Other personal theft,,65-74,,Female
12.4382908,9.253303909,178,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Other personal theft,,65-74,,Female
8.321424034,2.946849308,1126,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Other personal theft,,75+,,Female
6.378620565,2.629585128,989,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Other personal theft,,75+,,Female
5.390255423,2.456772147,1223,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Other personal theft,,75+,,Female
22.65268509,15.21603256,136,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Other personal theft,,75+,,Female
27.8418669,14.53348529,133,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Other personal theft,,16-24,,Male
19.48881777,15.17685398,87,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Other personal theft,,16-24,,Male
27.54977949,6.483651125,1092,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Other personal theft,,16-24,,Male
41.74476786,29.1869934,46,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Other personal theft,,16-24,,Male
16.36087575,2.922179302,3797,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Other personal theft,,16+,,Male
16.38432411,3.091082956,2871,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Other personal theft,,16+,,Male
14.51090614,1.463190948,12597,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Other personal theft,,16+,,Male
16.36081656,6.968823009,923,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Other personal theft,,16+,,Male
27.81325228,12.58605554,199,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Other personal theft,,25-34,,Male
33.80672672,17.08008395,133,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Other personal theft,,25-34,,Male
18.66158197,3.393930311,2064,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Other personal theft,,25-34,,Male
16.39935514,16.43258637,66,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Other personal theft,,25-34,,Male
23.2896798,9.027630693,358,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Other personal theft,,35-44,,Male
19.82375466,8.779953504,260,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Other personal theft,,35-44,,Male
8.995579215,2.143147284,2320,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Other personal theft,,35-44,,Male
31.9890294,22.79148317,98,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Other personal theft,,35-44,,Male
15.79338729,6.463111417,578,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Other personal theft,,45-54,,Male
21.45884163,8.748993575,433,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Other personal theft,,45-54,,Male
12.97216117,3.271201063,2348,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Other personal theft,,45-54,,Male
0,0,144,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Other personal theft,,45-54,,Male
17.39661936,8.545448686,749,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Other personal theft,,55-64,,Male
11.62127403,4.467022749,581,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Other personal theft,,55-64,,Male
12.50051841,2.977007609,1959,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Other personal theft,,55-64,,Male
35.89146029,32.62512717,166,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Other personal theft,,55-64,,Male
11.34270953,5.468539846,909,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Other personal theft,,65-74,,Male
14.97603322,7.215815678,697,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Other personal theft,,65-74,,Male
7.847189828,2.337480291,1791,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Other personal theft,,65-74,,Male
0,0,212,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Other personal theft,,65-74,,Male
8.696037792,3.960218023,871,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Other personal theft,,75+,,Male
9.886973351,4.994224513,680,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Other personal theft,,75+,,Male
3.400945694,2.056595376,1023,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Other personal theft,,75+,,Male
5.014479974,5.005113768,191,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Other personal theft,,75+,,Male
23.90509805,8.807309659,317,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Robbery,,16-24,,All adults
34.61239119,12.68402423,231,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Robbery,,16-24,,All adults
3.934355737,1.28535073,2267,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Robbery,,16-24,,All adults
0,0,86,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Robbery,,16-24,,All adults
6.041728849,1.726452918,8552,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Robbery,,16+,,All adults
6.929413105,2.131525659,6764,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Robbery,,16+,,All adults
1.876623046,0.350067316,26770,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Robbery,,16+,,All adults
3.010002791,1.674917277,1781,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Robbery,,16+,,All adults
2.404073206,1.487755197,606,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Robbery,,25-34,,All adults
3.409361945,2.109197143,439,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Robbery,,25-34,,All adults
1.838489312,0.652609411,4697,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Robbery,,25-34,,All adults
0,0,166,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Robbery,,25-34,,All adults
4.15730402,2.503217718,839,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Robbery,,35-44,,All adults
3.367192833,2.540890505,640,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Robbery,,35-44,,All adults
2.387584407,0.978362014,4959,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Robbery,,35-44,,All adults
6.542590752,6.523009628,199,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Robbery,,35-44,,All adults
16.44003571,9.103057413,1329,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Robbery,,45-54,,All adults
18.80983873,11.54559056,1034,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Robbery,,45-54,,All adults
1.936860373,0.817312732,4853,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Robbery,,45-54,,All adults
8.537533528,8.466616874,294,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Robbery,,45-54,,All adults
3.722256773,2.062392121,1590,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Robbery,,55-64,,All adults
4.235877371,2.586544554,1268,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Robbery,,55-64,,All adults
0.294070882,0.215795362,4050,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Robbery,,55-64,,All adults
1.903304888,1.896807693,319,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Robbery,,55-64,,All adults
0.829745796,0.587055029,1874,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Robbery,,65-74,,All adults
0.518894589,0.518634849,1483,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Robbery,,65-74,,All adults
1.037856094,0.646058739,3698,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Robbery,,65-74,,All adults
1.972990468,1.973226292,390,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Robbery,,65-74,,All adults
0.805715021,0.484640071,1997,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Robbery,,75+,,All adults
0.761774425,0.545738246,1669,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Robbery,,75+,,All adults
0.353428195,0.353634865,2246,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Robbery,,75+,,All adults
1.020173185,1.021233139,327,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Robbery,,75+,,All adults
19.44861382,10.32514711,184,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Robbery,,16-24,,Female
26.09941721,13.80927952,144,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Robbery,,16-24,,Female
2.589245735,1.51822883,1175,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Robbery,,16-24,,Female
0,0,40,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Robbery,,16-24,,Female
3.044648171,1.05231211,4755,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Robbery,,16+,,Female
3.581567755,1.270818056,3893,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Robbery,,16+,,Female
1.270143982,0.381275531,14173,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Robbery,,16+,,Female
0.76438798,0.7647963,858,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Robbery,,16+,,Female
2.131592138,2.130687213,407,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Robbery,,25-34,,Female
2.876943972,2.874724167,306,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Robbery,,25-34,,Female
1.222099545,0.548548758,2633,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Robbery,,25-34,,Female
0,0,100,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Robbery,,25-34,,Female
1.456496076,1.457488577,481,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Robbery,,35-44,,Female
1.862398852,1.863562216,380,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Robbery,,35-44,,Female
2.419809801,1.595648869,2639,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Robbery,,35-44,,Female
0,0,101,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Robbery,,35-44,,Female
4.370195605,3.659509126,751,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Robbery,,45-54,,Female
5.487649807,4.591017804,601,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Robbery,,45-54,,Female
0.516344519,0.365205576,2505,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Robbery,,45-54,,Female
0,0,150,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Robbery,,45-54,,Female
1.897785165,1.352109744,841,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Robbery,,55-64,,Female
2.351724438,1.677257954,687,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Robbery,,55-64,,Female
0.373211002,0.373259358,2091,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Robbery,,55-64,,Female
0,0,153,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Robbery,,55-64,,Female
0.818900611,0.819161663,965,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Robbery,,65-74,,Female
0,0,786,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Robbery,,65-74,,Female
0.528622491,0.379185867,1907,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Robbery,,65-74,,Female
4.366338606,4.36442715,178,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Robbery,,65-74,,Female
0.45701805,0.457225326,1126,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Robbery,,75+,,Female
0.519680889,0.519950316,989,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Robbery,,75+,,Female
0.641610102,0.64151881,1223,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Robbery,,75+,,Female
0,0,136,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Robbery,,75+,,Female
29.29715119,14.91244988,133,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Robbery,,16-24,,Male
46.89927206,23.6757671,87,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Robbery,,16-24,,Male
5.175526267,2.031458949,1092,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Robbery,,16-24,,Male
0,0,46,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Robbery,,16-24,,Male
9.692966565,3.611970194,3797,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Robbery,,16+,,Male
11.44534057,4.703930879,2871,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Robbery,,16+,,Male
2.483090209,0.538626922,12597,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Robbery,,16+,,Male
4.942549321,3.05411913,923,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Robbery,,16+,,Male
2.780584686,1.973937826,199,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Robbery,,25-34,,Male
4.24067873,3.013224941,133,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Robbery,,25-34,,Male
2.435194634,1.169969222,2064,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Robbery,,25-34,,Male
0,0,66,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Robbery,,25-34,,Male
7.313303727,5.141093405,358,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Robbery,,35-44,,Male
